,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
52,-194.31856,-189.58704,-182.18542,-151.10982,-105.46981,-117.13045,149.57568,152.54059,177.09082,163.65587,105.46981,158.73457,190.48407,152.27274,89.0005,67.2068,0.58766174,226.55664,150.27313,124.50927,75.443474,35.165154,-0.58766174,216.3622,685.9519,524.67676,250.47241,78.95773,37.115284,28.18834,809.7832,532.9986,374.7055,78.72572,42.014584,28.08543
53,-193.86594,-189.60942,-182.22281,-151.06973,-105.46921,-117.09845,149.40227,152.34532,176.92583,163.61711,105.46921,158.626,190.65067,152.37483,89.0243,67.24885,0.6061803,226.56294,149.52902,123.89905,75.00826,35.113014,-0.6061803,216.51503,685.6039,524.6818,250.39943,78.88115,37.078262,28.203434,809.7483,533.069,374.72995,78.68994,41.998024,28.224974
54,-193.6936,-189.6301,-182.2496,-151.03004,-105.46922,-117.06686,149.22137,152.15251,176.77647,163.58379,105.46922,158.4997,190.77634,152.46106,89.064545,67.2969,0.62236273,226.57089,148.85098,123.31578,74.60498,35.06485,-0.62236273,216.70215,685.43335,524.6694,250.3263,78.81116,37.035812,28.21927,809.71265,533.12915,374.74057,78.65633,41.98201,28.383724
55,-193.84512,-189.647,-182.2633,-150.99373,-105.470375,-117.03288,149.03099,151.9681,176.64363,163.5591,105.470375,158.38416,190.86394,152.54004,89.12563,67.350845,0.6308352,226.58167,148.25768,122.77399,74.24484,35.024834,-0.6308352,216.8939,685.47217,524.6398,250.24982,78.75245,36.99384,28.234129,809.6857,533.1802,374.7439,78.62876,41.96745,28.541899
56,-194.29666,-189.65729,-182.26292,-150.96306,-105.471634,-116.99516,148.82822,151.79375,176.52367,163.54343,105.471634,158.2983,190.9225,152.62543,89.208855,67.40933,0.6291535,226.59552,147.75784,122.28684,73.93627,34.995544,-0.6291535,217.06943,685.70715,524.59656,250.16733,78.70798,36.957844,28.246914,809.6724,533.22437,374.74643,78.609764,41.95493,28.688368
57,-194.96301,-189.65721,-182.24902,-150.93912,-105.47142,-116.95305,148.61049,151.62767,176.4112,163.53487,105.47142,158.2487,190.96642,152.73245,89.31366,67.47027,0.618062,226.61165,147.34714,121.86295,73.683235,34.977615,-0.618062,217.21927,686.08417,524.5457,250.07779,78.679184,36.931686,28.257046,809.67096,533.2645,374.75314,78.60004,41.94466,28.820677
58,-195.7189,-189.6425,-182.22342,-150.9216,-105.46877,-116.90586,148.3776,151.46675,176.30199,163.53046,105.46877,158.23135,191.01305,152.874,89.439125,67.53166,0.60067356,226.62851,147.00899,121.50446,73.48444,34.969925,-0.60067356,217.34332,686.5229,524.494,249.98271,78.66646,36.916824,28.264362,809.67365,533.30255,374.76672,78.59847,41.93651,28.94147
59,-196.43033,-189.60953,-182.18901,-150.90915,-105.46409,-116.85278,148.13318,151.3087,176.19482,163.52748,105.46409,158.23581,191.0791,153.05714,89.584595,67.59203,0.5811204,226.64435,146.71928,121.20674,73.3337,34.970104,-0.5811204,217.44586,686.9379,524.44775,249.88602,78.6696,36.91213,28.269077,809.67053,533.3386,374.78735,78.60268,41.93012,29.053476
60,-196.98643,-189.5568,-182.14941,-150.90031,-105.45895,-116.79343,147.88406,151.15323,176.09128,163.52405,105.45895,158.25014,191.1768,153.28099,89.74942,67.65063,0.5632485,226.65775,146.45316,120.95967,73.221176,34.975075,-0.5632485,217.53047,687.25964,524.4117,249.79321,78.68789,36.914253,28.271778,809.6533,533.37085,374.81335,78.609695,41.925037,29.155588
61,-197.32274,-189.4862,-182.10895,-150.89424,-105.455284,-116.72869,147.6373,151.00175,175.9941,163.51918,105.455284,158.2647,191.31104,153.5365,89.93212,67.70729,0.54968905,226.66797,146.19164,120.7503,73.135475,34.981617,-0.54968905,217.59692,687.44867,524.3883,249.71007,78.71991,36.91857,28.273392,809.61975,533.39667,374.84195,78.61688,41.92079,29.241709
62,-197.42958,-189.40346,-182.07205,-150.89098,-105.454285,-116.661224,147.3965,150.85638,175.90501,163.5124,105.454285,158.27394,191.47882,153.8085,90.129486,67.76219,0.5413779,226.6752,145.926,120.56594,73.065956,34.986984,-0.5413779,217.64136,687.50006,524.37787,249.64108,78.76282,36.920494,28.275026,809.5742,533.4139,374.8703,78.62239,41.916946,29.302568
63,-197.34581,-189.31683,-182.04254,-150.89076,-105.455826,-116.594955,147.15959,150.71895,175.82365,163.50354,105.455826,158.27654,191.67068,154.07933,90.33629,67.81533,0.53748214,226.68054,145.6582,120.397125,73.00471,34.989517,-0.53748214,217.65868,687.43805,524.3779,249.58846,78.81165,36.91687,28.277708,809.52673,533.42194,374.89633,78.6255,41.913216,29.329334
64,-197.14206,-189.23506,-182.0224,-150.89279,-105.45862,-116.5338,146.92,150.59079,175.7479,163.49272,105.45862,158.27438,191.87383,154.3331,90.54544,67.86612,0.53571415,226.68582,145.39778,120.23937,72.94751,34.989017,-0.53571415,217.6461,687.3047,524.3842,249.55159,78.859116,36.907047,28.282116,809.4894,533.4228,374.919,78.62657,41.909565,29.317356
65,-196.89987,-189.16467,-182.01083,-150.89433,-105.461006,-116.480095,146.67119,150.47304,175.67542,163.48068,105.461006,158.27133,192.07536,154.55908,90.74866,67.912964,0.53304446,226.69292,145.1562,120.09321,72.89365,34.986713,-0.53304446,217.60593,687.1468,524.391,249.52731,78.89653,36.893173,28.288385,809.47253,533.4205,374.93857,78.62678,41.90634,29.268776
66,-196.69215,-189.10829,-182.00412,-150.8908,-105.4618,-116.4337,146.41306,150.3671,175.60544,163.46898,105.4618,158.27167,192.26523,154.75322,90.93719,67.953384,0.5267252,226.70305,144.94165,119.96253,72.84457,34.984608,-0.5267252,217.54665,687.0042,524.39264,249.51065,78.91594,36.879505,28.296034,809.48236,533.4198,374.95627,78.62778,41.90433,29.193375
67,-196.56857,-189.06442,-181.99669,-150.87733,-105.46068,-116.39218,146.15665,150.27463,175.53935,163.45964,105.46068,158.27905,192.43768,154.91745,91.102844,67.98463,0.5153421,226.71585,144.75578,119.85183,72.80204,34.98445,-0.5153421,217.48193,686.9024,524.38495,249.49634,78.91299,36.87091,28.304043,809.5203,533.4252,374.9741,78.63128,41.9047,29.107456
68,-196.54851,-189.02866,-181.98299,-150.85123,-105.458,-116.35201,145.92422,150.19695,175.48016,163.45453,105.458,158.29562,192.59145,155.05737,91.23934,68.004944,0.49948716,226.72917,144.59383,119.76344,72.766556,34.98669,-0.49948716,217.42776,686.8496,524.36633,249.48013,78.88927,36.871033,28.311111,809.5847,533.43896,374.99402,78.6387,41.90879,29.030888
69,-196.62186,-188.99582,-181.95967,-150.81404,-105.45413,-116.31033,145.74332,150.13394,175.43076,163.45432,105.45413,158.32164,192.72893,155.17957,91.34371,68.01497,0.4817016,226.7395,144.4472,119.69583,72.73642,34.989944,-0.4817016,217.3984,686.83856,524.3383,249.4602,78.85321,36.88086,28.316124,809.67236,533.4614,375.0177,78.65084,41.91777,28.98282
70,-196.7573,-188.962,-181.9269,-150.77261,-105.44884,-116.26633,145.63681,150.0833,175.3921,163.45786,105.44884,158.3556,192.85445,155.28958,91.417595,68.01855,0.46563017,226.74347,144.30727,119.643555,72.70808,34.99131,-0.46563017,217.40266,686.85175,524.3052,249.43726,78.81879,36.898254,28.318693,809.77936,533.4905,375.04584,78.66765,41.932297,28.9771
71,-196.91476,-188.92569,-181.88844,-150.73796,-105.44098,-116.22175,145.6128,150.0404,175.36221,163.46207,105.44098,158.39462,192.97266,155.39104,91.4675,68.02271,0.45467257,226.73933,144.168,119.59881,72.67719,34.987507,-0.45467257,217.44144,686.8691,524.2725,249.41402,78.80232,36.918682,28.319572,809.90063,533.5232,375.07803,78.6882,41.952267,29.018677
