,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
31,-173.37022,-177.11317,-190.91492,-170.55719,-120.82844,-135.98627,194.07559,181.77208,203.36711,168.03777,120.821045,145.97455,214.39047,155.45784,96.54163,64.52691,4.546456,229.15956,163.5688,109.93652,74.7842,47.48136,-4.552491,217.85959,655.6888,511.48404,226.38586,67.90588,54.646507,32.030266,798.6452,518.3679,360.1029,72.923805,55.224804,32.193844
32,-172.20012,-176.50858,-190.73595,-170.51843,-120.86209,-135.65735,193.88017,181.83243,203.29807,168.18271,120.854614,146.26764,216.20245,156.63603,97.24004,64.68752,4.5112996,229.2034,159.72136,108.31019,73.486336,47.324234,-4.5171185,217.82097,655.2841,510.97073,226.3467,67.91841,54.75419,32.015526,798.693,518.5857,360.17902,72.99176,55.234436,32.264553
33,-171.03824,-175.91772,-190.57056,-170.49124,-120.90393,-135.34203,193.61172,181.84631,203.20128,168.32866,120.896286,146.56308,217.96762,157.7321,97.89434,64.84908,4.4744334,229.26273,155.92638,106.63517,72.155075,47.167923,-4.4800773,217.79193,654.90405,510.4963,226.32732,67.934875,54.861954,32.00253,798.766,518.82056,360.2857,73.06026,55.240875,32.3385
34,-169.88507,-175.33742,-190.41594,-170.47409,-120.95318,-135.0395,193.26909,181.81432,203.07753,168.47449,120.94522,146.86139,219.70071,158.76611,98.51393,65.01091,4.4363265,229.33446,152.19351,104.925514,70.79756,47.012104,-4.441824,217.77092,654.5473,510.05536,226.32422,67.95467,54.970146,31.99088,798.86237,519.07056,360.42032,73.12827,55.24424,32.415092
35,-168.7457,-174.77126,-190.27316,-170.4661,-121.00961,-134.74889,192.854,181.73882,202.9289,168.62039,121.00133,147.16249,221.41031,159.74907,99.104996,65.17188,4.398029,229.41626,148.53238,103.18947,69.41788,46.85626,-4.403375,217.75644,654.2127,509.64362,226.33572,67.9773,55.078865,31.980362,798.98224,519.33453,360.58087,73.19596,55.24538,32.49381
36,-167.62047,-174.22014,-190.14218,-170.466,-121.073166,-134.46777,192.36806,181.62122,202.75603,168.76668,121.0645,147.4668,223.1105,160.69424,99.67425,65.33114,4.360327,229.5058,144.95111,101.43646,68.02113,46.699986,-4.365537,217.74727,653.8991,509.25867,226.3604,68.00202,55.188034,31.970572,799.1274,519.61145,360.76544,73.26349,55.24485,32.574158
37,-166.51071,-173.6853,-190.02283,-170.47292,-121.14345,-134.1951,191.81378,181.46277,202.5589,168.91278,121.13434,147.77411,224.80994,161.61217,100.227554,65.4884,4.3236113,229.60175,141.45703,99.67493,66.61089,46.54321,-4.328707,217.74252,653.60394,508.89838,226.39676,68.02815,55.297546,31.961067,799.2978,519.8999,360.97223,73.33101,55.242973,32.655827
38,-165.4165,-173.16501,-189.9136,-170.4861,-121.21982,-133.93071,191.19402,181.26518,202.338,169.05817,121.2102,148.08357,226.51451,162.51419,100.77088,65.64374,4.2880235,229.70285,138.0557,97.91341,65.19084,46.385765,-4.2930264,217.74123,653.32513,508.55972,226.44318,68.05515,55.40722,31.951412,799.4917,520.19824,361.19852,73.39845,55.23991,32.738384
39,-164.33876,-172.65819,-189.81314,-170.5049,-121.301834,-133.67442,190.51157,181.03024,202.09425,169.20245,121.2917,148.39468,228.22774,163.40869,101.30809,65.797066,4.253705,229.80737,134.75134,96.157936,63.764244,46.227295,-4.2586417,217.74254,653.06134,508.23938,226.49748,68.08249,55.51693,31.941338,799.7068,520.5044,361.44162,73.46564,55.235718,32.821484
40,-163.27725,-172.16339,-189.72066,-170.52892,-121.38927,-133.42604,189.7693,180.75966,201.82881,169.34557,121.378624,148.70703,229.95412,164.30273,101.84291,65.94818,4.220878,229.9144,131.54779,94.413605,62.333965,46.06773,-4.2257586,217.74593,652.81104,507.93454,226.55833,68.109825,55.62668,31.930676,799.94147,520.8168,361.69943,73.53246,55.230675,32.90492
41,-162.23143,-171.679,-189.63525,-170.55762,-121.481636,-133.18523,188.97026,180.45526,201.54274,169.48747,121.47049,149.02005,231.69655,165.2024,102.378334,66.09726,4.189633,230.0232,128.44846,92.68487,60.902657,45.906914,-4.1944685,217.75104,652.5725,507.64285,226.62479,68.13697,55.736423,31.919344,800.19415,521.1341,361.97018,73.59892,55.224976,32.988464
42,-161.2005,-171.2036,-189.55612,-170.59068,-121.57846,-132.95181,188.11879,180.11879,201.2372,169.62813,121.566826,149.33308,233.45816,166.11238,102.91677,66.244484,4.1598783,230.13358,125.45667,90.97581,59.47314,45.745083,-4.1646743,217.75781,652.34515,507.36322,226.69643,68.1637,55.846,31.907265,800.4642,521.45544,362.25244,73.66508,55.218903,33.071953
43,-160.18437,-170.73624,-189.48248,-170.62769,-121.67914,-132.72586,187.21994,179.75243,200.91379,169.76738,121.66702,149.64555,235.2412,167.03664,103.46025,66.38986,4.1315827,230.24501,122.57496,89.2908,58.048424,45.582424,-4.136348,217.76608,652.1281,507.09418,226.77266,68.18973,55.955162,31.894302,800.75055,521.77954,362.54422,73.73089,55.212685,33.155144
44,-159.18289,-170.27621,-189.41357,-170.66818,-121.78303,-132.50742,186.27887,179.35843,200.57385,169.90498,121.770454,149.95688,237.04814,167.97873,104.01071,66.53343,4.1046605,230.35718,119.80568,87.63411,56.631287,45.41911,-4.109404,217.7756,651.9208,506.83444,226.85306,68.21488,56.063812,31.880367,801.05255,522.1052,362.8437,73.796326,55.20655,33.23783
45,-158.19592,-169.82298,-189.34871,-170.7117,-121.88934,-132.29663,185.30136,178.93964,200.21931,170.0406,121.87634,150.26648,238.88005,168.94089,104.5692,66.6752,4.078992,230.46959,117.15082,86.01004,55.224716,45.25532,-4.0837283,217.78621,651.72253,506.58264,226.9371,68.23901,56.17191,31.865398,801.3695,522.43146,363.14914,73.861374,55.20069,33.319847
46,-157.22299,-169.37566,-189.28708,-170.75795,-121.997375,-132.0938,184.29326,178.49893,199.85208,170.17398,121.98398,150.57393,240.73845,169.92549,105.1367,66.81524,4.054343,230.582,114.61258,84.42346,53.832203,45.091225,-4.0590873,217.79764,651.5321,506.33716,227.0244,68.26208,56.279472,31.849325,801.70044,522.7574,363.45892,73.926125,55.195377,33.401062
47,-156.26352,-168.93323,-189.22798,-170.80652,-122.10656,-131.89908,183.2603,178.03934,199.47408,170.30492,122.09277,150.87888,242.62378,170.93398,105.71369,66.95351,4.0305853,230.69415,112.19299,82.878426,52.45729,44.926952,-4.0353456,217.8098,651.34894,506.09683,227.11456,68.28403,56.386444,31.832157,802.0442,523.08215,363.7717,73.99068,55.190895,33.481308
