,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
31,-171.4345,-178.83401,-192.0003,-170.99564,-121.08758,-137.03285,197.37877,180.04388,201.83813,168.22105,121.08758,145.44746,214.85123,155.20596,96.27504,64.99343,4.4513187,229.63661,165.05145,107.728516,74.74095,47.83896,-4.4513187,218.62553,656.30914,514.4355,226.11407,68.086075,53.80952,31.736265,803.02734,518.9826,361.31558,72.54881,54.861084,31.941887
32,-169.93747,-178.33565,-191.85278,-170.93681,-121.162964,-136.78734,197.67969,179.98433,201.7218,168.36053,121.162964,145.72397,216.34702,156.4433,96.93996,65.11771,4.405817,229.65973,161.10196,105.95392,73.516266,47.745193,-4.405817,218.63434,656.01044,514.22174,225.90071,68.009155,53.73661,31.7357,803.63495,519.1846,361.47415,72.55019,54.858486,31.96365
33,-168.41678,-177.84346,-191.7394,-170.90157,-121.26163,-136.53839,197.98541,179.93475,201.6258,168.5213,121.26163,146.02716,217.71469,157.59842,97.568565,65.22464,4.3612337,229.6797,156.94337,104.15139,72.26998,47.64385,-4.3612337,218.63882,655.7534,514.0298,225.69614,67.92646,53.66543,31.746677,804.27216,519.3966,361.64453,72.560326,54.88395,31.995724
34,-166.86453,-177.3608,-191.66177,-170.8892,-121.384514,-136.27945,198.29808,179.90128,201.54926,168.7042,121.384514,146.36574,218.98076,158.67784,98.16561,65.314026,4.319071,229.69493,152.55292,102.29096,70.97432,47.53107,-4.319071,218.63985,655.5278,513.85876,225.50449,67.8385,53.595596,31.767723,804.93787,519.6325,361.82834,72.57833,54.931366,32.037994
35,-165.26898,-176.88295,-191.613,-170.89326,-121.52695,-136.00597,198.5993,179.87946,201.4852,168.9061,121.52695,146.74341,220.17218,159.68694,98.73613,65.388336,4.279949,229.70457,147.92834,100.338264,69.59607,47.40241,-4.279949,218.63882,655.3219,513.7042,225.32596,67.74493,53.52323,31.793995,805.62787,519.90216,362.03006,72.60191,54.988464,32.088093
36,-163.61563,-176.39809,-191.5792,-170.90355,-121.68037,-135.71571,198.85443,179.85443,201.42198,169.12125,121.68037,147.15834,221.31839,160.63821,99.29048,65.45345,4.243896,229.7088,143.0817,98.26289,68.1048,47.25329,-4.243896,218.63693,655.12573,513.5581,225.15596,67.64522,53.4432,31.81842,806.33527,520.2082,362.25626,72.6277,55.039944,32.142418
37,-161.88995,-175.88924,-191.5419,-170.90912,-121.83485,-135.4084,199.02069,179.80371,201.34576,169.3432,121.83485,147.60406,222.4522,161.55737,99.84756,65.51846,4.2108727,229.70906,138.0326,96.04602,66.48048,47.079674,-4.2108727,218.63412,654.93274,513.4115,224.98671,67.539856,53.35212,31.833778,807.0515,520.54553,362.51367,72.65198,55.071568,32.197906
38,-160.08202,-175.33707,-191.48128,-170.90092,-121.98152,-135.08492,199.05696,179.70137,201.2423,169.56688,121.98152,148.07147,223.60715,162.48328,100.43438,65.594345,4.1813307,229.70804,132.80286,93.68482,64.71826,46.87866,-4.1813307,218.62833,654.741,513.25745,224.81049,67.43148,53.250854,31.835026,807.7682,520.9028,362.80692,72.6716,55.07395,32.25373
39,-158.19208,-174.72307,-191.37897,-170.87357,-122.11397,-134.74695,198.93188,179.52315,201.09796,169.79005,122.11397,148.55092,224.81126,163.46089,101.08163,65.6918,4.156585,229.70969,127.41383,91.19249,62.828705,46.648754,-4.156585,218.61548,654.55304,513.09357,224.62311,67.325264,53.14546,31.820961,808.47833,521.2658,363.1363,72.68485,55.04467,32.312214
40,-156.23566,-174.03304,-191.22038,-170.82559,-122.22846,-134.39682,198.62862,179.25085,200.90054,170.01395,122.22846,149.0344,226.0787,164.52937,101.816414,65.819,4.138889,229.7186,121.88585,88.59339,60.833324,46.389755,-4.138889,218.59032,654.37427,512.9232,224.42598,67.22806,53.04586,31.794538,809.1764,521.6218,363.49646,72.691986,54.98791,32.378494
41,-154.24606,-173.26016,-190.99652,-170.75893,-122.323425,-134.03777,198.14569,178.87544,200.63988,170.24295,122.323425,149.51695,227.40314,165.70967,102.65486,65.9798,4.1312065,229.7393,116.239265,85.91512,58.75676,46.10224,-4.1312065,218.54767,654.2119,512.7546,224.2259,67.146454,52.962723,31.761738,809.8566,521.96216,363.8768,72.69509,54.911854,32.45913
42,-152.27191,-172.40735,-190.70505,-170.6777,-122.39873,-133.67447,197.49426,178.39757,200.30896,170.48343,122.39873,149.99736,228.75598,166.99678,103.59723,66.17314,4.1368113,229.77536,110.49632,83.179565,56.61802,45.786755,-4.1368113,218.48393,654.0725,512.59753,224.03224,67.0844,52.9034,31.729486,810.5112,522.28406,364.26303,72.69722,54.824677,32.560234
43,-150.36932,-171.48769,-190.3509,-170.58754,-122.45534,-133.31367,196.69348,177.82599,199.90503,170.74214,122.45534,150.4776,230.09192,168.36037,104.62755,66.39362,4.158865,229.82866,104.68311,80.395935,54.42374,45.442894,-4.158865,218.39795,653.9604,512.4603,223.85304,67.04138,52.868717,31.703545,811.1289,522.5898,364.63992,72.70072,54.730816,32.686016
44,-148.58937,-170.5226,-189.94604,-170.49538,-122.49571,-132.96455,195.76497,177.17412,199.43011,171.02441,122.49571,150.96135,231.3611,169.75465,105.718124,66.63304,4.2000895,229.8993,98.83136,77.558136,52.16577,45.06855,-4.2000895,218.29128,653.8759,512.3466,223.69164,67.01212,52.85194,31.687166,811.6957,522.8837,364.9941,72.70532,54.628784,32.838142
45,-146.96426,-169.53722,-189.50787,-170.4095,-122.524475,-132.63847,194.72806,176.45592,198.89062,171.33276,122.524475,151.45174,232.52493,171.13486,106.83761,66.88253,4.2625585,229.98607,92.979195,74.64731,49.824127,44.65964,-4.2625585,218.1675,653.81537,512.25366,223.54521,66.988174,52.840626,31.680965,812.19653,523.16907,365.31586,72.70654,54.511383,33.016014
46,-145.49698,-168.554,-189.05653,-170.33934,-122.549065,-132.34795,193.59645,175.6827,198.29617,171.6662,122.549065,151.94884,233.57062,172.47449,107.960075,67.1346,4.3475356,230.08722,87.17061,71.63911,47.374435,44.210567,-4.3475356,218.03107,653.7714,512.1729,223.40634,66.96092,52.820885,31.683815,812.61865,523.44464,365.5999,72.69527,54.368122,33.217518
47,-144.15811,-167.5863,-188.61102,-170.29456,-122.57975,-132.10483,192.37726,174.86174,197.65799,172.02051,122.57975,152.44762,234.51875,173.77687,109.07176,67.38465,4.4552517,230.20134,81.453415,68.51357,44.797443,43.7155,-4.4552517,217.88611,653.73517,512.0921,223.26651,66.924835,52.782482,31.694237,812.9543,523.7039,365.84485,72.65887,54.188915,33.439594
48,-142.892,-166.63425,-188.18558,-170.28348,-122.6288,-131.91823,191.07292,173.99736,196.9874,172.38934,122.6288,152.9367,235.42099,175.07585,110.17307,67.6315,4.584586,230.3278,75.87629,65.2645,42.087486,43.170284,-4.584586,217.73555,653.69775,511.99835,223.12044,66.879814,52.722763,31.71155,813.20245,523.937,366.05176,72.58403,53.96759,33.67841
49,-141.63043,-165.68454,-187.7869,-170.3113,-122.70868,-131.79262,189.68571,173.094,196.29503,172.76578,122.70868,153.39885,236.34737,176.42485,111.27513,67.87706,4.7327375,230.46674,70.48571,61.90557,39.25708,42.574497,-4.7327375,217.58105,653.6528,511.88095,222.96901,66.831314,52.647797,31.736294,813.36926,524.1337,366.22296,72.46041,53.704018,33.929054
50,-140.30931,-164.71425,-187.41327,-170.37842,-122.829666,-131.7268,188.22374,172.16013,195.59074,173.14397,122.829666,153.81287,237.367,177.87816,112.39241,68.125404,4.8950934,230.61853,65.32381,58.471275,36.336487,41.933064,-4.8950934,217.42363,653.59686,511.73343,222.81955,66.78839,52.570168,31.769814,813.4665,524.28723,366.36093,72.28394,53.404274,34.185303
51,-138.88292,-163.69673,-187.05515,-170.48007,-122.997406,-131.71376,186.70631,171.2113,194.88432,173.52036,122.997406,154.15717,238.52895,179.47247,113.535034,68.38165,5.0655107,230.78299,60.427444,55.012493,33.368683,41.256794,-5.0655107,217.26448,653.5297,511.55365,222.68335,66.76036,52.504345,31.813316,813.50885,524.397,366.46817,72.05861,53.078926,34.439808
52,-137.33142,-162.60713,-186.69687,-170.60666,-123.21098,-131.7414,185.16666,170.2708,194.18637,173.8941,123.21098,154.41397,239.84955,181.21623,114.7043,68.65114,5.237093,230.95842,55.828518,51.587944,30.401657,40.56157,-5.237093,217.10588,653.4527,511.3424,222.5712,66.75345,52.46146,31.866991,813.51154,524.4688,366.5473,71.79581,52.74047,34.685005
53,-135.66064,-161.42581,-186.31868,-170.74542,-123.46248,-131.79384,183.65036,169.36731,193.50856,174.26622,123.46248,154.57332,241.31073,183.09119,115.89339,68.93881,5.4033523,231.14085,51.55442,48.254097,27.480526,39.866158,-5.4033523,216.95123,653.36743,511.10077,222.48897,66.76891,52.445618,31.929771,813.48737,524.5137,366.60144,71.511475,52.400723,34.914505
54,-133.89583,-160.13925,-185.89905,-170.8827,-123.7381,-131.85312,182.21007,168.53003,192.86333,174.63799,123.7381,154.6355,242.86938,185.06425,117.09224,69.24875,5.559447,231.32362,47.62785,45.056664,24.641842,39.189156,-5.559447,216.80438,653.274,510.82758,222.43475,66.803215,52.45294,32.00018,813.4457,524.5439,366.63416,71.22185,52.068977,35.124424
55,-132.07307,-158.74014,-185.41733,-171.00615,-124.020966,-131.9009,180.8975,167.78307,192.26266,175.00905,124.020966,154.61134,244.47324,187.10336,118.29355,69.5835,5.7031126,231.49742,44.065166,42.026024,21.911263,38.545723,-5.7031126,216.66827,653.17053,510.51874,222.39879,66.85011,52.47349,32.078094,813.39197,524.5695,366.6489,70.939125,51.751045,35.314194
56,-130.23212,-157.22813,-184.85701,-171.10655,-124.29494,-131.92046,179.7558,167.14113,191.7168,175.37611,124.29494,154.52003,246.07654,189.18939,119.496475,69.94321,5.8349833,231.65126,40.87352,39.178,19.30494,37.94512,-5.8349833,216.54349,653.0546,510.16876,222.36589,66.903564,52.494896,32.166904,813.3288,524.5952,366.64783,70.66857,51.448936,35.48651
57,-128.4125,-155.61172,-184.20908,-171.17876,-124.54822,-131.89883,178.81361,166.60849,191.2336,175.733,124.54822,154.3848,247.64992,191.31927,120.70616,70.32476,5.9581833,231.77414,38.047745,36.518906,16.833466,37.389797,-5.9581833,216.42723,652.92444,509.77405,222.31963,66.96014,52.506187,32.274902,813.25726,524.6187,366.63113,70.40774,51.16089,35.646587
58,-126.65283,-153.91022,-183.4745,-171.22176,-124.77579,-131.82922,178.08278,166.18153,190.819,176.07211,124.77579,154.22801,249.18149,193.49985,121.929886,70.72153,6.0773525,231.85718,35.56858,34.052254,14.506279,36.876263,-6.0773525,216.3134,652.78064,509.33618,222.2465,67.02012,52.50045,32.415005,813.1787,524.63226,366.5966,70.14826,50.881844,35.800972
59,-124.99056,-152.15358,-182.66508,-171.23816,-124.979675,-131.71336,177.55927,165.85405,190.47832,176.38695,124.979675,154.06703,250.67145,195.73677,123.171906,71.12399,6.1974206,231.89578,33.40348,31.783714,12.334534,36.39745,-6.1974206,216.1937,652.6265,508.86356,222.13913,67.08702,52.47581,32.602085,813.0961,524.626,366.5407,69.87951,50.60457,35.956467
60,-123.45981,-150.3788,-181.80188,-171.23311,-125.16722,-131.56311,177.22694,165.62251,190.21739,176.67485,125.16722,153.91232,252.12402,198.02435,124.4297,71.52134,6.3224654,231.89131,31.510628,29.721794,10.330551,35.945576,-6.3224654,216.05974,652.4669,508.3701,221.99754,67.165955,52.434845,32.8484,813.01526,524.59247,366.4607,69.592804,50.32165,36.119392
61,-122.08574,-148.623,-180.91168,-171.21313,-125.34803,-131.40022,177.06277,165.48882,190.04263,176.9387,125.34803,153.76823,253.54102,200.34088,125.692955,71.90356,6.454904,231.85185,29.845436,27.873589,8.503807,35.514496,-6.454904,215.90556,652.30615,507.8713,221.82887,67.26175,52.38323,33.158333,812.94415,524.53076,366.35654,69.28484,50.028107,36.295258
62,-120.877,-146.91594,-180.0225,-171.18518,-125.5308,-131.25363,177.04211,165.45882,189.95935,177.18701,125.5308,153.63593,254.9195,202.65106,126.9453,72.26325,6.5950994,231.79172,28.367683,26.237724,6.85495,35.100777,-6.5950994,215.72949,652.146,507.37997,221.64555,67.377426,52.32824,33.52432,812.8919,524.4474,366.2324,68.95911,49.723804,36.48871
63,-119.819664,-145.2748,-179.15967,-171.1557,-125.72098,-131.15439,177.14258,165.53734,189.9684,177.4319,125.72098,153.51683,256.25336,204.91379,128.16737,72.59651,6.741417,231.72954,27.046944,24.797745,5.3708878,34.703316,-6.741417,215.535,651.9844,506.903,221.4628,67.51352,52.27751,33.92566,812.86615,524.3551,366.09604,68.62488,49.414665,36.703377
64,-118.87614,-143.70407,-178.34349,-171.13045,-125.91986,-131.12929,177.34563,165.72165,190.06271,177.68538,125.91986,153.41478,257.5365,207.0912,129.33954,72.90243,6.890659,231.68517,25.863777,23.5197,4.023529,34.321938,-6.890659,215.33,651.8161,506.44138,221.29605,67.668175,52.238087,34.330944,812.87024,524.2687,365.95703,68.29447,49.11203,36.941513
65,-117.990845,-142.20038,-177.58911,-171.11435,-126.124886,-131.19524,177.63577,165.99654,190.22488,177.95517,126.124886,153.33606,258.76505,209.15488,130.44304,73.18161,7.0387506,231.6757,24.805809,22.355476,2.7737427,33.955643,-7.0387506,215.12482,651.63544,505.99283,221.15852,67.83772,52.21562,34.7037,812.9016,524.2,365.82397,67.97973,48.830162,37.20318
66,-117.1015,-140.76003,-176.90765,-171.11177,-126.33105,-131.35608,177.99805,166.33351,190.42758,178.24146,126.33105,153.28745,259.93695,211.08662,131.45972,73.43434,7.1815104,231.71179,23.860168,21.251617,1.5795364,33.60147,-7.1815104,214.92978,651.4387,505.55627,221.05948,68.01731,52.213745,35.009647,812.9521,524.1551,365.70215,67.68908,48.58265,37.485336
67,-116.152534,-139.38554,-176.3076,-171.12637,-126.53251,-131.60257,178.41505,166.6945,190.63708,178.53607,126.53251,153.27342,261.0491,212.87437,132.37125,73.65926,7.3153505,231.79517,23.005234,20.160622,0.4057312,33.25446,-7.3153505,214.7532,651.2267,505.13538,221.00334,68.20144,52.23362,35.223618,813.01013,524.13245,365.5927,67.42606,48.37891,37.781128
68,-115.10604,-138.0881,-175.79526,-171.16083,-126.72414,-131.91508,178.86525,167.03926,190.81917,178.82474,126.72414,153.2946,262.09302,214.50552,133.15958,73.85343,7.437811,231.91846,22.205978,19.05095,-0.76838684,32.90883,-7.437811,214.60059,651.0052,504.74036,220.98958,68.38431,52.273746,35.334194,813.0639,524.12494,365.49368,67.18961,48.22195,38.07997
69,-113.94713,-136.88477,-175.37381,-171.2159,-126.90232,-132.2679,179.32317,167.33403,190.94589,179.09167,126.90232,153.34804,263.05267,215.96176,133.80873,74.01345,7.547886,232.06741,21.415642,17.912315,-1.9460449,32.55994,-7.547886,214.475,650.7841,504.38644,221.01364,68.56003,52.330193,35.34509,813.1051,524.123,365.40173,66.97576,48.108063,38.36885
70,-112.68243,-135.79198,-175.04185,-171.28973,-127.064995,-132.63359,179.76213,167.55867,191.00125,179.32536,127.064995,153.42984,263.90527,217.21783,134.30827,74.137405,7.6460905,232.2248,20.583939,16.755104,-3.1153412,32.20614,-7.6460905,214.37816,650.5751,504.09088,221.06848,68.72302,52.397167,35.273148,813.1308,524.1185,365.31467,66.77985,48.028553,38.634766
71,-111.33336,-134.81854,-174.79196,-171.37735,-127.21109,-132.98677,180.15845,167.7104,190.98413,179.52293,127.21109,153.53865,264.62595,218.24535,134.65623,74.22651,7.734187,232.37474,19.66874,15.604294,-4.255348,31.849731,-7.734187,214.31131,650.3885,503.86838,221.14671,68.86858,52.467976,35.143925,813.14343,524.1077,365.23312,66.59847,47.97293,38.867767
72,-109.9276,-133.96101,-174.61108,-171.47118,-127.339966,-133.30688,180.49551,167.8027,190.90756,179.69174,127.339966,153.67792,265.19467,219.01999,134.86053,74.28552,7.8145113,232.50612,18.646446,14.490486,-5.3435516,31.49657,-7.8145113,214.27551,650.2316,503.72775,221.24252,68.99382,52.536182,34.986134,813.1491,524.09204,365.16074,66.43053,47.932373,39.063656
