Trajectories
120
,,Subj1:LFHD,,,Subj1:RFHD,,,Subj1:LBHD,,,Subj1:RBHD,,,Subj1:C7,,,Subj1:T10,,,Subj1:CLAV,,,Subj1:STRN,,,Subj1:RBAK,,,Subj1:LSHO,,,Subj1:LUPA,,,Subj1:LELB,,,Subj1:LFRM,,,Subj1:LWRA,,,Subj1:LWRB,,,Subj1:LFIN,,,Subj1:RSHO,,,Subj1:RUPA,,,Subj1:RELB,,,Subj1:RFRM,,,Subj1:RWRA,,,Subj1:RWRB,,,Subj1:RFIN,,,Subj1:LASI,,,Subj1:RASI,,,Subj1:LPSI,,,Subj1:RPSI,,,Subj1:LTHI,,,Subj1:LKNE,,,Subj1:LTIB,,,Subj1:LANK,,,Subj1:LHEE,,,Subj1:LTOE,,,Subj1:RTHI,,,Subj1:RKNE,,,Subj1:RTIB,,,Subj1:RANK,,,Subj1:RHEE,,,Subj1:RTOE,,,Subj1:LHU,,,Subj1:LHD,,,Subj1:RHU,,,Subj1:RHD,,,Subj1:T12,,,Subj1:S1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
197,0,416.039307,247.771957,1742.486084,581.933411,243.173477,1731.200073,454.590576,94.287987,1759.729980,574.203735,128.658646,1742.086548,493.984558,94.506363,1579.135254,507.782593,44.100300,1243.742065,488.402405,206.669327,1491.923584,493.994019,251.491577,1306.604370,618.462402,19.011129,1390.372681,305.466858,134.005768,1534.685303,263.967499,118.748398,1380.212402,263.400513,87.867752,1180.961670,242.630371,174.070526,1009.195068,273.394012,221.349167,940.494263,249.708298,151.529510,915.462158,232.500076,240.277527,857.392334,659.557861,165.348862,1535.003784,733.488281,125.853508,1283.087158,733.408325,112.680557,1188.958374,744.220703,162.860947,1072.713379,689.401306,223.739014,932.063782,729.127136,163.600739,916.012268,741.425537,260.815582,847.352051,371.605194,223.159958,1056.302734,617.698486,230.367661,1044.524536,440.742706,60.013836,1084.509521,567.405273,67.096161,1082.719238,320.878082,191.283920,716.254639,335.833618,138.680603,541.072754,351.173859,83.052231,199.730011,369.398254,75.873077,60.053497,432.559937,33.896469,45.026077,325.874451,222.166382,27.374245,681.758057,185.678802,862.593384,658.151917,152.834747,556.733826,677.505981,130.049881,393.415131,654.721252,97.680000,58.106506,590.198303,47.313274,23.470270,678.840881,249.736725,27.071087,,,,,,,,,,,,,508.107117,53.786789,1201.388062,510.046722,61.480434,1072.695435
198,0,416.620605,250.186386,1741.474121,582.607178,243.650650,1730.300903,453.620605,96.513374,1761.236206,573.569092,129.365448,1743.012695,493.912720,93.493790,1579.349976,507.802002,44.118015,1243.673584,488.322571,206.116684,1492.067749,494.081848,251.558365,1307.146606,618.386841,18.358175,1390.176147,305.513580,133.274658,1534.754028,263.911469,118.341827,1380.238037,263.519470,87.707077,1180.897339,242.778625,174.045273,1009.257202,273.344238,221.652679,940.735657,249.897202,151.473801,915.546387,232.610840,240.305191,857.455994,659.564148,164.783661,1535.245361,733.439819,125.971062,1283.180298,733.317932,112.954033,1189.058960,744.004333,163.314316,1072.829468,689.700134,223.791748,931.946472,728.981995,164.098129,916.192078,740.328613,261.358276,847.412537,371.678467,222.996521,1056.199463,617.666199,230.118027,1044.478149,440.763947,59.869766,1084.679321,567.400024,67.007065,1082.861328,320.971893,191.002838,716.241638,336.032288,138.458450,541.032288,351.184387,82.937515,199.795166,369.368042,75.825768,60.019592,432.566040,33.696083,45.202110,325.916016,222.143204,27.388823,681.565796,185.513779,862.282288,658.161865,152.898483,556.766602,677.626099,129.821518,393.606018,654.845032,97.700264,58.099209,590.149353,47.263088,23.500174,678.830444,249.810516,27.057072,,,,,,,,,,,,,508.080536,53.795773,1201.411865,510.091248,61.322205,1072.880371
199,0,417.370667,252.579834,1740.359985,583.749573,243.910385,1729.278198,452.519348,98.940392,1762.730347,573.035156,129.736038,1744.013062,493.875336,92.728943,1579.510864,507.811676,44.178711,1243.652954,488.494568,205.462372,1492.316162,494.134918,251.613617,1307.457886,618.397217,18.055880,1390.044434,305.642334,132.506821,1534.750122,263.998993,117.774361,1380.275879,263.666687,87.509048,1180.846313,242.903351,174.053757,1009.268860,273.612457,221.407135,940.658142,250.057602,151.630310,915.539246,232.711823,240.416870,857.556763,659.300476,163.631897,1535.433472,733.379822,126.039131,1283.243408,733.213562,113.362213,1189.039307,743.787781,163.765915,1072.927002,688.669312,224.454788,932.277832,728.874451,164.602585,916.359985,739.938782,261.848694,847.604675,371.811554,222.852509,1056.126587,617.712219,229.925507,1044.362305,440.810944,59.588596,1085.098511,567.467712,66.807274,1083.051880,321.017181,190.901505,716.196289,336.102356,138.314423,540.975037,351.161652,82.952148,199.714005,369.365753,75.811913,60.056416,432.535004,33.757946,45.103725,325.869751,222.097351,27.424179,681.601990,185.379379,862.189453,657.959290,153.388321,556.833191,677.652222,129.887375,393.574829,654.872559,97.813164,58.113678,590.233032,47.321178,23.440302,678.836121,249.745575,27.079800,,,,,,,,,,,,,508.065582,53.852299,1201.489136,510.101074,61.060303,1073.165405
200,0,418.036591,255.113602,1739.038330,584.313660,244.590714,1728.250488,451.450409,101.516396,1764.218140,572.321350,130.568481,1745.103271,493.784943,92.610062,1579.645996,507.841217,44.198368,1243.680786,488.352722,205.034653,1492.591797,494.031403,251.456741,1307.842529,618.370972,18.017530,1389.969971,305.626434,131.852890,1534.804199,264.235779,117.092926,1380.268188,263.551727,87.281219,1180.895630,242.985291,173.994263,1009.318359,273.492584,221.781113,940.961121,250.171844,151.741974,915.584717,232.743988,240.553879,857.681458,659.301270,163.222366,1535.712646,733.322876,126.085533,1283.340820,733.149963,113.660896,1189.150146,743.462830,164.204758,1073.076294,688.394714,224.824509,932.454163,728.854980,165.179062,916.514038,739.279480,262.760193,847.836060,371.852234,222.635651,1056.034546,617.692627,229.707809,1044.268188,440.875397,59.342567,1085.360352,567.504028,66.671646,1083.245361,321.054260,190.753708,716.131958,336.033813,138.245956,540.994019,351.151428,83.003967,199.641022,369.311218,75.772926,60.030922,432.539246,33.706573,45.097225,325.953918,222.074692,27.360809,681.659058,185.260635,862.100403,657.972961,153.396378,556.778992,677.408691,129.659637,393.587555,654.917847,97.948952,58.295025,590.262634,47.292976,23.447714,678.788086,249.781174,27.006693,,,,,,,,,,,,,508.065155,53.908123,1201.570801,510.055847,61.079529,1073.554688
201,0,418.823273,257.579712,1737.810181,584.848694,244.956085,1727.259033,450.411163,104.157318,1765.813599,571.598145,131.453476,1746.147827,493.660492,92.156197,1579.933350,507.806305,44.364677,1243.688354,488.156158,204.689499,1492.907104,493.920380,251.491669,1308.435303,618.442871,17.522028,1389.813354,305.502258,131.056076,1534.895142,264.178284,116.675125,1380.288330,263.723114,87.013268,1180.913696,243.043610,173.947876,1009.414063,273.489532,221.976486,941.119629,250.353302,151.759323,915.676758,232.736694,240.699112,857.826416,659.340149,162.949554,1536.308105,733.220520,126.160278,1283.523804,733.075317,113.936623,1189.240234,743.265686,164.625809,1073.277832,688.120972,225.256348,932.668640,728.738281,165.914398,916.753357,738.902344,263.458557,847.966187,371.860168,222.384857,1055.960938,617.625671,229.488068,1044.185913,440.831848,59.344307,1085.427612,567.517334,66.487450,1083.454102,321.074921,190.657150,716.141724,336.162354,138.122421,540.985107,351.197388,82.898224,199.734894,369.283875,75.804100,60.060818,432.561584,33.732368,45.104721,325.914978,222.140518,27.347660,681.658386,185.045761,862.111877,658.148743,152.876373,556.682861,677.570374,129.906387,393.530731,653.703125,97.263580,57.090607,590.290771,47.313801,23.413525,678.752930,249.776413,27.047569,,,,,,,,,,,,,508.030487,53.974968,1201.647583,510.039154,60.953163,1073.771118
202,0,419.526123,260.287964,1736.511475,585.449951,245.357300,1726.349609,449.426392,106.833275,1767.313477,570.905273,132.425140,1747.207886,493.510345,91.902985,1580.190674,507.826080,44.456181,1243.718872,488.324982,204.166138,1493.121826,493.931824,251.447922,1308.735962,618.407532,17.486160,1389.742432,305.571869,130.248123,1534.919922,264.200531,116.034683,1380.363159,263.886017,86.768112,1180.905151,243.548492,174.140488,1009.637329,273.545197,221.959274,941.302917,250.494690,151.899414,915.723999,232.769516,240.784378,858.005676,659.387512,162.495041,1536.532593,733.164124,126.161591,1283.716431,733.052429,114.043770,1189.436523,743.096924,165.095856,1073.514160,688.288513,225.449081,932.831116,728.701233,166.504578,917.030701,738.396240,264.288879,848.303711,371.576294,222.423813,1055.912476,617.604309,229.263580,1044.127319,440.968964,59.358063,1085.641357,567.583130,66.250404,1083.694214,321.102600,190.497620,716.125732,336.185699,137.997742,540.991333,351.162781,82.843689,199.772537,369.316040,75.754036,59.953796,432.486115,33.554340,45.175354,325.945587,222.118652,27.374542,681.725037,184.725708,862.131897,658.211182,152.704163,556.683228,677.604919,129.746536,393.500000,654.737732,97.886223,57.997822,590.303528,47.254757,23.434881,678.711060,249.790787,27.059708,,,,,,,,,,,,,508.045258,54.052284,1201.759766,510.251404,60.331009,1073.971680
203,0,420.281250,262.795349,1734.960449,586.099976,245.627045,1725.152466,448.420197,109.848976,1768.787964,570.233093,133.749405,1748.310791,493.424133,91.475922,1580.425415,507.877472,44.534733,1243.757813,488.136719,203.509338,1493.433472,493.943756,251.265106,1309.079468,618.370483,17.217566,1389.643066,305.536285,129.567657,1535.055664,264.366821,115.435349,1380.391846,264.036835,86.439949,1180.890259,243.749710,174.039459,1009.726074,273.589294,221.983582,941.456116,250.626511,151.873184,915.819946,232.704636,241.121613,858.314453,659.236450,161.694656,1536.845703,733.192078,126.092850,1283.957275,733.008667,114.205650,1189.556885,742.992615,165.533508,1073.788696,687.477478,226.315796,933.345215,728.612183,167.127121,917.281311,738.018616,264.857819,848.720032,371.896027,221.772690,1055.802856,617.641663,228.930557,1044.036011,441.028381,58.742573,1086.181152,567.652588,66.027779,1083.924194,321.073364,190.340363,716.144714,336.166290,137.906448,540.970459,351.236267,83.160423,199.775635,369.296783,75.737686,59.992710,432.499573,33.648296,45.145844,325.977203,222.216965,27.420229,681.714111,184.419617,862.150146,658.308533,152.508942,556.711182,677.618652,129.600876,393.554718,653.765381,97.165817,57.067280,590.332947,47.282700,23.392551,678.693115,249.817123,27.064322,,,,,,,,,,,,,508.058014,54.127087,1201.867676,510.266846,60.132084,1074.250732
204,0,421.114319,265.355316,1733.468628,586.722595,246.249710,1723.955322,447.469116,112.789948,1770.285034,569.681335,134.867554,1749.357056,493.341766,90.154610,1580.984131,507.894470,44.645592,1243.827881,488.168457,203.174744,1493.647583,493.902435,251.279861,1309.483032,618.369202,16.923294,1389.542725,305.576385,128.824890,1535.093506,262.313904,114.428040,1380.641113,264.188904,86.219017,1180.921631,244.052643,173.764816,1009.712585,273.638519,222.076599,941.645142,250.771133,152.010284,915.886902,232.804108,241.263885,858.497437,659.351074,161.308960,1536.942993,733.147156,126.036659,1284.116455,733.041504,114.322685,1189.760132,742.896667,165.882019,1074.038208,687.360718,226.699936,933.671936,728.564453,167.806213,917.611145,737.659668,265.763733,849.372498,371.980591,221.435883,1055.722900,617.706909,228.585617,1043.862793,441.021027,58.321869,1086.536377,567.729614,65.782227,1084.226807,321.216675,190.195633,716.009766,336.211426,137.919540,540.909973,351.097473,83.037964,199.746063,369.263885,75.824638,59.965122,432.622131,34.370090,44.572144,325.939301,222.145126,27.438225,681.750122,184.140778,862.130615,658.691162,152.412354,556.711853,677.501465,129.269424,393.555695,653.938843,97.218628,57.061592,590.274963,47.257996,23.451920,678.700928,249.775253,27.169228,,,,,,,,,,,,,508.093292,54.173470,1202.040527,510.281738,60.212231,1074.529297
205,0,421.966888,267.996124,1731.765137,587.391846,246.974594,1722.713013,446.616241,115.758278,1771.800171,569.111816,136.135742,1750.387085,493.245728,90.170738,1581.164429,507.955444,44.687714,1243.910889,487.949280,203.196640,1494.016235,493.834808,251.234085,1309.995361,618.343201,16.733194,1389.478760,305.554077,128.162247,1535.196655,263.674591,114.207092,1380.448608,264.314240,85.882256,1180.882568,244.149399,173.733505,1009.849426,273.782379,221.922638,941.742432,250.912552,152.115677,915.940613,232.947357,241.236191,858.699707,659.310181,160.460938,1536.978760,733.155640,125.961182,1284.353394,733.046326,114.609840,1189.971680,743.022461,166.305603,1074.434814,687.085449,227.442139,934.167847,728.565430,168.435806,917.871155,737.485718,266.336792,849.800049,372.043304,221.102692,1055.583984,617.699341,228.210007,1043.728027,441.072021,58.320786,1086.787598,567.789063,65.628426,1084.482422,321.270844,189.970383,715.997070,336.256073,137.795883,540.855896,351.087433,83.059860,199.701981,369.211395,75.828102,59.911762,432.485931,34.076614,44.779148,325.944672,222.204788,27.444124,681.777649,183.761749,862.116882,658.532837,152.008438,556.718506,677.783020,129.354309,393.541168,654.895020,97.865662,58.297501,590.434692,47.248726,23.287735,678.715515,249.776245,27.049318,,,,,,,,,,,,,508.152496,54.175735,1202.166870,510.378418,60.091740,1074.836670
206,0,422.677094,270.566895,1730.089966,587.925537,247.542801,1721.575439,445.729736,118.800072,1773.185913,568.485229,137.540253,1751.453003,493.083130,89.387215,1581.788086,508.007935,44.812531,1243.966064,488.242828,202.016937,1493.968750,493.815735,251.169861,1310.295898,618.323669,16.572859,1389.433594,305.522278,127.519577,1535.307251,264.231567,113.705208,1380.513794,264.429077,85.576988,1180.939819,244.176483,173.366623,1010.019409,273.873657,221.967621,942.015015,251.050507,152.143845,916.145386,232.954437,241.411331,858.974976,659.128296,160.051331,1537.295410,733.141602,125.830116,1284.630127,733.042908,114.679100,1190.258301,742.791687,166.567535,1074.659180,686.994751,227.961395,934.619934,728.468140,169.257660,918.334290,737.054626,267.446686,850.471497,372.077057,220.722107,1055.505127,617.619812,227.966003,1043.599365,441.198975,57.763973,1087.292114,567.842468,65.423500,1084.747314,321.228943,189.626282,715.944336,336.262817,137.697037,540.912720,351.105011,83.115128,199.725143,369.245056,75.843132,60.013836,432.475372,33.802238,45.011799,325.967407,222.240692,27.398176,681.990845,183.443954,862.041870,658.543274,151.840775,556.712524,677.753296,129.243607,393.572418,654.853638,97.832916,58.071068,590.462952,47.232285,23.320477,678.677979,249.797607,27.088844,,,,,,,,,,,,,508.190216,54.223244,1202.286133,510.403503,59.729416,1075.223755
207,0,423.521698,273.042664,1728.295166,588.483337,248.264145,1720.443604,444.965424,121.918083,1774.461914,567.956970,138.928009,1752.387329,493.164917,89.679520,1581.988037,508.095428,44.858166,1244.036133,487.914612,201.921066,1494.585815,493.854401,251.448151,1310.653320,618.330933,16.395554,1389.397339,305.487213,126.951027,1535.425415,263.761230,112.963364,1380.735352,264.840820,85.346588,1180.940552,244.248917,173.497726,1010.239929,273.756012,222.376312,942.417542,251.257843,152.178879,916.281860,232.970871,241.489273,859.288269,659.021606,159.449066,1537.464722,733.190125,125.659439,1284.893433,733.127258,114.787636,1190.476685,742.744385,166.975723,1075.074463,686.953369,228.435120,935.064880,728.483459,169.812256,918.647644,736.879333,268.246002,850.858398,372.070557,220.379181,1055.441528,617.541260,227.633316,1043.507690,441.204346,57.705986,1087.479126,567.924377,65.205795,1085.075317,321.212280,189.306015,715.961304,336.338379,137.577698,540.878723,351.136993,83.097504,199.714371,369.257324,75.825806,59.995602,432.519531,33.646942,45.090149,326.026550,222.200180,27.408112,682.061768,183.130600,862.186584,658.585205,151.587097,556.778687,677.823608,129.122269,393.566345,654.914185,97.721634,58.056652,590.441223,47.143978,23.355209,678.632385,249.765427,27.079643,,,,,,,,,,,,,508.282898,54.244083,1202.430664,510.507690,59.454765,1075.524536
208,0,424.408508,275.581665,1726.576050,589.078491,248.838715,1719.233643,443.935730,125.095337,1775.526611,567.348083,140.263794,1753.397705,493.042877,88.747765,1582.508057,508.165771,44.926208,1244.100098,488.505157,201.286972,1494.712891,493.936646,251.039749,1310.966553,618.325195,16.218864,1389.329346,305.485657,126.380486,1535.522339,261.500183,112.321556,1381.026489,264.923401,85.026283,1180.956665,244.353775,173.408356,1010.410645,273.810577,222.433792,942.681763,251.487198,152.318604,916.444031,233.051224,241.658310,859.571167,658.944763,158.842926,1537.650635,733.331970,125.452606,1285.204346,733.245789,114.836861,1190.763916,742.814697,167.287384,1075.410522,686.764832,229.137711,935.658020,728.486145,170.489853,919.021545,736.775879,269.136688,851.582092,371.876007,220.370224,1055.333008,617.611145,227.234177,1043.380005,441.282227,57.452415,1087.690430,568.021118,64.871628,1085.328247,321.261566,188.968323,715.966064,336.437134,137.505325,540.834778,351.157532,83.144424,199.706696,369.228973,75.810242,59.934177,432.471436,33.650116,45.149239,325.975006,222.186066,27.489832,682.291626,182.611969,862.270081,658.398743,151.798569,556.973694,677.939819,128.948181,393.591949,654.928772,97.798973,58.164051,590.515076,47.174065,23.299829,678.662048,249.761520,27.097998,,,,,,,,,,,,,508.319977,54.287319,1202.563110,510.618622,59.174015,1075.784668
209,0,425.212830,277.817780,1724.725952,589.706421,249.131958,1718.056274,443.467255,128.299515,1776.738647,566.822205,141.823532,1754.181152,492.918732,89.140541,1582.804321,508.241638,44.914997,1244.194580,487.920105,201.323074,1494.882324,493.952271,251.196213,1311.264526,618.357117,16.107527,1389.350220,305.492645,125.933945,1535.572510,263.130859,112.184525,1380.791016,265.027832,84.711403,1181.026367,244.485260,173.371719,1010.552734,273.826172,222.141891,942.849609,251.666458,152.381958,916.578430,233.193512,241.813416,859.839355,658.079773,156.953354,1537.850708,733.438721,125.314774,1285.477051,733.463623,114.817818,1190.983154,742.916016,167.634674,1075.789673,686.747864,229.813004,936.205933,728.489624,171.275864,919.404175,736.771729,269.973572,852.338562,372.287109,219.616287,1055.193848,617.679077,226.802750,1043.200562,441.380463,56.990662,1088.261475,568.161011,64.555672,1085.566772,321.207123,188.570389,715.963623,336.507263,137.361725,540.803528,351.134155,83.140221,199.645172,369.218109,75.862831,59.879009,432.458618,33.897366,44.883171,326.021790,222.197998,27.445328,682.186157,182.246033,862.331360,658.533203,151.524048,556.957031,678.038574,128.791550,393.581116,655.048950,97.851212,58.207767,590.470215,47.099941,23.398018,678.674438,249.693222,27.137362,,,,,,,,,,,,,508.378448,54.257729,1202.720947,510.738068,58.727959,1076.085693
210,0,426.029388,280.147858,1722.867188,589.989380,249.503006,1716.937500,442.524658,131.393661,1777.529297,566.375488,143.314926,1754.966553,492.518982,89.429947,1583.213989,508.332794,44.921825,1244.282349,487.923920,200.946808,1495.110352,494.044830,251.142258,1311.500610,618.393127,15.898654,1389.366333,305.539520,125.579369,1535.571045,261.893005,111.576248,1381.013062,265.124573,84.392723,1181.034912,244.380753,173.422501,1010.794861,273.933014,222.178772,943.085083,251.900314,152.451691,916.714966,233.306702,242.037003,860.133057,658.722900,158.020035,1538.676636,733.557312,125.134331,1285.798218,733.569519,114.927544,1191.226318,743.023499,167.897034,1076.181519,686.774841,230.288116,936.672974,728.478455,172.065842,919.786255,736.730469,270.859802,852.830811,372.370667,219.233871,1055.067261,617.632813,226.497421,1043.083252,441.462555,56.645103,1088.542725,568.218384,64.247032,1085.838867,321.150513,188.261536,716.028564,336.573792,137.275864,540.770630,351.157318,83.187080,199.610153,369.263275,75.830620,59.907265,432.442596,33.990295,44.777119,326.075775,222.182861,27.389841,682.463684,180.659637,862.462341,658.887573,150.726883,556.840942,678.103394,128.684738,393.564270,655.160645,97.834328,58.137074,590.553589,47.149155,23.308527,678.671631,249.744827,27.038845,,,,,,,,,,,,,508.476196,54.168629,1202.857178,510.872498,58.386082,1076.346069
211,0,426.742004,282.392517,1721.063232,590.521973,250.312775,1715.748047,442.205750,134.550247,1778.426270,565.982910,145.012680,1755.576050,492.419525,88.852264,1583.840942,508.384888,44.860126,1244.412354,487.826752,200.614914,1495.213623,493.921295,251.236237,1311.795044,618.395447,15.677214,1389.456421,305.333405,125.199158,1535.797607,261.772369,111.198616,1381.178955,265.176178,84.041428,1181.097656,244.428772,173.347519,1011.000977,274.112091,222.299210,943.354004,252.015823,152.517014,916.836243,233.357422,242.159119,860.414856,658.632019,157.619385,1538.941040,733.666199,125.114563,1286.067261,733.812927,114.812294,1191.546631,743.109070,168.173477,1076.552856,686.642639,231.111343,937.414429,728.526245,172.648254,920.258240,736.704102,271.839325,853.481506,372.469116,218.727661,1054.967041,617.646790,226.111313,1042.983032,441.591431,56.408871,1088.765259,568.285095,64.022545,1086.040039,321.051208,187.884277,715.991455,336.570099,137.121368,540.766541,351.173859,83.150864,199.644394,369.236908,75.830879,59.929924,432.470673,33.588428,45.140800,326.005981,222.246429,27.387188,682.454834,180.685364,862.321289,658.900879,150.517990,556.841003,678.102661,128.660583,393.520874,655.114014,97.831650,58.144398,590.600159,47.107594,23.280827,678.656677,249.718597,27.049870,,,,,,,,,,,,,508.506134,54.079712,1202.981689,510.875275,58.194263,1076.579712
212,0,427.652588,284.681000,1719.351318,591.070801,251.310349,1714.727417,441.392059,137.522369,1779.064575,565.542480,146.468155,1756.204834,492.313904,89.380043,1584.168945,508.455444,44.844913,1244.515625,487.871765,200.428055,1495.416382,493.972229,251.118057,1311.880615,618.436096,15.568582,1389.541016,305.363220,124.904785,1535.898071,261.761444,110.901123,1381.304199,265.288177,83.750481,1181.180176,244.475937,173.069916,1011.194214,274.213776,222.338638,943.661255,252.229904,152.571945,916.956848,233.440506,242.260864,860.728027,658.502991,157.353317,1539.180908,733.865845,125.050453,1286.390259,734.032959,114.874641,1191.818726,743.254089,168.428528,1076.982910,686.804260,231.548584,937.931396,728.641052,173.344864,920.581177,736.566467,272.834290,853.983704,372.611938,218.300827,1054.953247,617.513916,225.569946,1042.885864,441.657806,56.096291,1089.031982,568.365051,63.694721,1086.263916,321.056091,187.474579,716.040710,336.593536,136.870071,540.782593,351.205109,83.111664,199.653229,369.224182,75.777016,59.957691,432.548187,34.268566,44.654438,326.092560,222.160873,27.346552,682.455566,180.533585,862.341492,659.013611,150.239624,556.884277,678.187683,128.451523,393.591492,655.176941,97.637070,57.972946,590.548645,47.118584,23.409309,678.663940,249.707550,27.065393,,,,,,,,,,,,,508.595642,53.924152,1203.156128,510.914856,58.069496,1076.865356
213,0,428.494141,286.722748,1717.534546,591.814026,251.977982,1713.459351,441.164246,140.577896,1779.784790,565.065430,148.041916,1756.734619,492.293060,88.753540,1584.858032,508.550873,44.692410,1244.656006,488.550507,199.861755,1495.452759,494.068542,250.941162,1311.974976,618.455627,15.426777,1389.625244,305.385925,124.676201,1535.972046,261.806427,110.608299,1381.369019,265.345490,83.476868,1181.259277,244.203232,172.790192,1011.243591,274.158356,222.640259,944.013000,252.348068,152.824478,917.097046,233.606506,242.408798,860.940491,658.432068,157.169296,1539.425049,733.931213,124.863831,1286.663208,734.290527,114.985985,1192.102173,743.595703,168.781601,1077.410034,686.918396,232.124008,938.596069,728.696411,174.189621,920.991028,736.585083,273.612488,854.920227,372.756622,217.944626,1054.909180,617.680481,225.218842,1042.812744,441.622986,55.813271,1089.144165,568.469238,63.340889,1086.439819,321.062408,187.031052,716.045105,337.041260,136.517380,540.749084,351.203125,83.058098,199.693466,369.173492,75.775688,59.911987,432.426147,33.902988,44.813889,326.081543,222.199341,27.339624,682.407593,180.163971,862.229126,659.098022,150.087036,556.837708,678.262146,128.246399,393.670288,655.290833,97.573700,58.012173,590.502747,47.058754,23.363688,678.692505,249.749100,27.049568,,,,,,,,,,,,,508.664429,53.808117,1203.279541,511.002350,57.582680,1077.066895
214,0,429.333405,289.006256,1715.943970,592.100281,252.260239,1712.463379,440.734558,143.492889,1780.240112,564.651245,149.536880,1757.204224,492.205414,88.615265,1585.491577,508.595276,44.561176,1244.788208,487.914398,200.031799,1495.560547,494.124817,250.891800,1312.034668,618.479797,15.371823,1389.787720,305.431366,124.548676,1536.011475,261.820770,110.333862,1381.413086,265.349396,83.194008,1181.304932,244.394745,172.930054,1011.377808,274.255707,222.625168,944.182861,252.506409,152.812912,917.190186,233.782730,242.529251,861.194214,658.440552,156.745758,1539.460205,734.144531,124.790726,1286.994995,734.574707,114.980080,1192.424072,743.703613,169.034042,1077.746948,686.956421,232.920242,939.234680,728.882202,174.777420,921.389343,736.456421,274.891052,855.446960,372.844696,217.489990,1054.782227,617.780945,224.790024,1042.701294,441.688812,55.444984,1089.320557,568.589722,62.893986,1086.636108,321.118134,186.637558,715.991943,337.117859,136.377213,540.687134,351.162323,83.006027,199.618683,369.208466,75.789734,59.848942,432.582886,34.027187,44.879272,326.076874,222.139633,27.345379,682.242493,179.799530,862.121582,659.194214,149.880051,556.815369,678.365784,128.222656,393.572418,655.384766,97.614319,57.902706,590.627075,47.044147,23.325792,678.696289,249.650467,27.015293,,,,,,,,,,,,,508.717133,53.607758,1203.417725,511.093628,57.318676,1077.281738
215,0,430.115051,291.082397,1714.278809,592.627441,253.227829,1711.402832,440.315125,146.289337,1780.631470,563.923645,151.463196,1757.433838,492.116577,89.071899,1585.751831,508.677490,44.375362,1244.913574,487.831818,200.061142,1495.609009,494.140717,250.731384,1312.049561,618.538086,15.293307,1389.925293,305.414398,124.422729,1536.037476,261.810516,110.065193,1381.447998,265.117676,82.831093,1181.405640,244.509918,172.842773,1011.489746,274.358307,222.642563,944.350159,252.615158,152.822876,917.334229,233.929230,242.632828,861.398743,658.174072,156.412415,1539.561646,734.350769,124.764961,1287.259521,734.885681,114.958351,1192.657104,743.886658,169.264450,1078.120728,687.089661,233.479202,939.842651,729.028320,175.498550,921.838989,736.711060,275.643707,856.254761,372.947632,217.076309,1054.754761,617.830444,224.341232,1042.576050,441.819031,55.109417,1089.426025,568.637146,62.466587,1086.840210,321.153412,186.427795,716.031860,337.123322,136.244949,540.680298,351.182068,83.046608,199.598495,369.133759,75.838684,59.861927,432.390076,33.729385,44.961815,326.095612,222.203705,27.371355,682.291687,179.294266,862.113220,659.202881,149.769318,556.809204,678.439209,128.165833,393.555634,655.408264,97.717400,57.898727,590.728455,47.062847,23.241997,678.674927,249.735443,26.982027,,,,,,,,,,,,,508.800751,53.362076,1203.594971,511.287262,56.003166,1077.468140
216,0,430.814789,292.900574,1712.572266,593.129761,254.206299,1710.369873,439.915802,149.278961,1780.832153,563.584534,152.872070,1757.790161,491.977844,89.536186,1586.151733,508.724091,44.217060,1245.086182,487.873779,200.064117,1495.561157,494.203033,250.638428,1312.002563,618.570740,15.224068,1390.142456,305.495605,124.478180,1536.085693,263.193268,110.042130,1381.277466,265.133392,82.579910,1181.453247,244.530960,172.730301,1011.662476,274.392090,222.617065,944.583984,252.738174,152.766174,917.535950,234.055511,242.684174,861.601563,658.206299,156.727570,1539.798950,734.561890,124.710022,1287.562256,735.174500,114.961205,1192.891479,744.127380,169.493317,1078.457764,687.255249,233.988556,940.407104,729.215088,176.152023,922.228699,736.829041,276.393402,856.979736,373.044525,216.520447,1054.752319,617.832031,223.799927,1042.560913,441.851868,54.648060,1089.660645,568.736633,62.098034,1086.948364,321.073059,186.213974,716.158020,337.171082,136.078033,540.685120,351.175354,82.974953,199.609894,369.160919,75.832176,59.903355,432.394379,33.606907,45.031967,326.071198,222.247101,27.399046,682.625061,178.777832,862.094055,659.209045,149.646637,556.764404,678.424622,127.990273,393.639801,655.258972,97.816277,58.060287,590.683594,47.076061,23.303308,678.628723,249.698380,27.066797,,,,,,,,,,,,,508.862152,53.076530,1203.762207,511.281006,56.099640,1077.552856
