,,Subj1:LFHD,,,Subj1:RFHD,,,Subj1:LBHD,,,Subj1:RBHD,,,Subj1:C7,,,Subj1:T10,,,Subj1:CLAV,,,Subj1:STRN,,,Subj1:RBAK,,,Subj1:LSHO,,,Subj1:LUPA,,,Subj1:LELB,,,Subj1:LFRM,,,Subj1:LWRA,,,Subj1:LWRB,,,Subj1:LFIN,,,Subj1:RSHO,,,Subj1:RUPA,,,Subj1:RELB,,,Subj1:RFRM,,,Subj1:RWRA,,,Subj1:RWRB,,,Subj1:RFIN,,,Subj1:LASI,,,Subj1:RASI,,,Subj1:LPSI,,,Subj1:RPSI,,,Subj1:LTHI,,,Subj1:LKNE,,,Subj1:LTIB,,,Subj1:LANK,,,Subj1:LHEE,,,Subj1:LTOE,,,Subj1:RTHI,,,Subj1:RKNE,,,Subj1:RTIB,,,Subj1:RANK,,,Subj1:RHEE,,,Subj1:RTOE,,,Subj1:LHU,,,Subj1:LHD,,,Subj1:RHU,,,Subj1:RHD,,,Subj1:T12,,,Subj1:S1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
867,0,669.767883,458.776093,1537.497803,750.382446,315.205933,1563.723145,602.252869,396.089661,1667.552124,678.766357,297.426208,1653.032104,557.493286,236.823959,1547.965454,455.742828,33.654076,1277.988281,545.912231,289.321655,1409.311890,499.734283,259.899872,1235.857422,602.481995,52.108734,1402.669922,388.119995,307.783051,1533.511841,289.453613,253.789093,1422.114868,197.832870,158.873825,1267.619263,175.105148,217.958801,1083.464478,205.327744,236.313660,1003.126831,148.052231,183.709030,997.005554,157.839569,267.614227,929.406250,691.072021,219.244293,1470.425415,799.710632,113.907234,1279.947998,838.526062,96.937889,1195.285645,935.259827,104.307228,1112.526611,995.722595,145.886505,962.160706,1003.119446,74.408005,971.843933,1090.711548,143.745132,941.862061,327.703766,165.752411,1054.764160,563.364685,121.023056,1030.227417,358.134949,2.891680,1107.471802,483.990875,-18.997774,1097.914429,268.870697,147.311172,715.279236,287.534851,97.076302,538.836792,320.679504,63.955902,195.373779,347.919922,66.213463,56.817585,413.879425,26.995735,44.413074,303.333588,213.117783,27.114176,618.791382,71.919418,861.123291,605.697571,64.794106,556.767517,631.244324,56.563713,396.136749,628.764343,69.783951,58.977734,571.105408,27.543196,40.302105,670.998474,222.080368,26.951851,,,,,,,,,,,,,447.327240,23.596952,1235.788940,427.282867,-13.767043,1092.397705
868,0,672.794495,461.288116,1532.437622,753.576050,317.965973,1558.893799,606.264221,399.280579,1663.143066,682.656982,300.660950,1648.726807,560.739319,239.712906,1545.261963,456.896271,33.529755,1278.164307,547.561768,290.681061,1406.622681,499.938446,259.738861,1233.537109,605.108521,53.630505,1401.062500,390.988739,310.010864,1531.796021,291.679932,254.990524,1421.453247,199.105194,158.819855,1268.182739,175.920792,216.804489,1083.512695,205.668365,234.498184,1003.081665,148.220734,182.033508,997.602295,157.708344,265.403442,929.461121,693.535034,221.248032,1466.036255,800.268860,115.583321,1274.822876,837.883972,98.177170,1189.608765,933.646667,105.352974,1105.578247,992.321716,145.579361,954.503601,999.450562,74.708923,964.091125,1086.560669,144.037735,933.199707,327.561005,163.902328,1054.528198,564.218018,120.128128,1029.919189,358.186707,1.312547,1107.936523,483.978790,-20.537497,1098.223389,268.760345,146.315170,714.998901,287.456726,96.171928,538.806519,320.722290,63.696510,195.371735,347.888062,66.131874,56.857407,414.028778,26.632471,44.652191,303.344635,213.150711,27.106432,618.686646,70.309540,860.947205,605.647400,63.581051,556.549438,631.331177,55.676353,396.100983,628.809875,69.823013,59.005817,571.204468,27.529577,40.281281,670.993408,222.002914,27.010553,,,,,,,,,,,,,448.054810,23.539728,1235.726929,427.269287,-15.340021,1092.755127
869,0,675.723938,464.808838,1527.162842,756.882813,320.698273,1553.885010,610.190308,402.684265,1658.803467,686.548889,303.695160,1644.481445,563.986450,242.286621,1542.564209,458.059875,33.505482,1278.313232,549.525024,292.150848,1403.473145,500.285919,259.567902,1231.349609,607.756409,54.984482,1399.373413,393.922760,312.267059,1529.909546,293.976471,256.206512,1420.664307,200.629089,158.689392,1268.625732,176.399475,215.299225,1083.880493,205.812592,232.974213,1003.286621,148.548798,180.232712,998.159790,157.620224,263.212677,929.496765,696.107483,223.444229,1461.577393,800.829407,117.213371,1269.608398,837.233337,99.452324,1183.983398,931.809570,106.260033,1098.539917,985.960449,147.594559,946.353149,995.861450,74.897224,956.400452,1082.293213,144.388748,924.552063,327.411102,162.106812,1054.319946,563.023376,117.513756,1029.177246,358.322937,-0.201627,1108.421997,484.085754,-21.945448,1098.509399,268.661469,144.914566,715.257568,287.448730,95.256500,538.821228,320.727234,63.378117,195.344681,347.942657,66.029984,56.856998,414.035034,26.671589,44.627110,303.362000,213.044312,27.201944,618.729858,68.613571,860.886292,605.644165,62.421154,556.524536,631.368652,54.922043,395.954834,628.953918,69.659378,59.002056,571.333557,27.423992,40.270496,670.929626,222.112839,26.992758,,,,,,,,,,,,,449.094330,22.841827,1236.357422,427.337463,-16.638309,1093.203247
870,0,678.871765,466.611420,1522.032227,760.005676,323.487823,1548.851685,614.076599,405.917389,1654.196899,690.434631,306.916260,1640.030396,567.201050,244.304565,1539.992065,459.312897,33.695377,1278.364014,551.415527,293.490814,1400.454712,500.562195,259.468414,1228.949951,610.435852,56.529083,1397.534424,396.821259,314.652405,1528.120850,296.144135,257.448761,1419.813477,202.083206,158.542068,1269.073853,177.052994,213.927902,1084.130859,205.932404,231.398483,1003.433350,148.895462,178.269348,998.680420,157.575043,260.946198,929.504883,698.647522,225.596558,1456.968872,801.408691,118.860863,1264.304932,836.570496,100.715500,1178.337646,929.988220,107.191460,1091.531616,984.192322,145.916214,938.476318,992.187805,75.116928,948.654358,1078.208496,144.745880,915.878052,327.364685,160.256622,1053.994385,562.784485,115.770241,1028.518188,358.462372,-1.634355,1108.950317,484.244690,-23.488382,1098.757690,268.492859,143.802170,714.989990,287.415741,94.548653,538.730469,320.733215,63.166210,195.416168,347.872589,66.077202,56.795040,413.982697,27.070475,44.301132,303.345184,213.065063,27.141760,618.504944,66.817177,860.553650,605.711182,61.387722,556.254761,631.360474,54.273945,395.746246,629.088806,69.575233,58.908546,571.504822,27.406429,40.120235,670.931519,222.110825,26.972822,,,,,,,,,,,,,449.911560,22.857010,1236.190674,427.328644,-18.048126,1093.594971
871,0,681.608398,469.066833,1516.348145,763.198914,326.303528,1543.627686,617.939636,409.242615,1649.593628,694.217468,309.870819,1635.464478,570.367126,247.095917,1537.117798,460.567505,33.808681,1278.331665,553.190918,294.965546,1397.401245,500.699829,259.640015,1226.728516,613.185547,58.112274,1395.525635,399.675964,316.933594,1525.967651,298.293640,258.680786,1418.932251,203.828033,158.317352,1269.415894,177.435379,212.759964,1084.293457,206.348175,229.277679,1003.158691,149.301086,176.354401,999.125916,157.462143,258.769012,929.596741,702.153687,228.809036,1452.521362,801.971741,120.450272,1258.947021,835.833801,101.975677,1172.541748,928.109497,108.053391,1084.521362,980.106323,146.076950,930.517700,988.518433,75.372353,941.014893,1074.037598,145.059784,907.254211,327.319305,158.463364,1053.644775,562.612793,113.928223,1027.833130,358.604675,-3.046964,1109.413452,484.363403,-24.658541,1098.944824,268.386017,142.716721,715.015564,287.293945,93.793610,538.719116,320.724701,62.983692,195.348846,347.866608,66.105217,56.787285,414.032257,26.627588,44.590767,303.338043,213.095825,27.148619,618.443359,64.977272,860.391602,605.656250,60.522678,556.147644,631.414978,53.736546,395.619415,629.137207,69.600159,58.871117,571.416260,27.341917,40.298443,670.917053,222.112808,26.981871,,,,,,,,,,,,,451.020874,22.168293,1236.799316,427.569305,-19.538282,1094.102905
872,0,684.578552,471.684723,1511.072754,766.309448,329.094727,1538.436890,621.808899,412.687714,1645.028198,698.057617,313.193176,1630.924072,573.562134,250.138229,1533.795166,461.866272,33.691132,1278.416382,554.984741,296.460724,1394.271729,501.318024,259.513123,1224.198242,616.073853,59.412266,1393.644409,402.538727,319.255066,1523.917480,300.684418,259.857239,1417.976929,205.435715,157.983673,1269.801758,178.220856,211.100037,1084.506958,206.507172,227.506271,1003.386963,149.680313,174.363266,999.698669,157.297867,256.161987,929.578796,705.164734,231.580200,1448.127563,802.481995,121.927544,1253.611816,835.166992,103.132347,1166.762695,926.208496,108.898956,1077.576416,976.177551,146.106354,922.649780,984.857910,75.568825,933.462891,1069.822144,145.318817,898.926453,327.369965,156.819092,1053.076904,562.541565,112.176582,1027.205811,358.832672,-4.492447,1110.005371,484.640900,-26.315701,1099.303833,268.302856,141.689636,715.080261,287.261688,93.083443,538.764282,321.042633,62.736115,195.247070,347.940094,66.179199,56.926609,414.023102,26.606606,44.579418,303.360260,212.975601,27.215176,618.384888,63.217133,860.172546,605.720337,59.475452,556.116638,631.655640,53.199066,395.574585,629.136780,69.532959,58.856136,571.622192,27.373770,40.171314,670.884399,222.141907,26.978456,,,,,,,,,,,,,452.006836,21.856472,1236.970581,427.796326,-20.936874,1094.612793
873,0,687.400391,474.318726,1505.523926,769.482788,331.817230,1533.184082,625.765869,415.929901,1640.374878,701.927917,316.454346,1626.231934,576.816650,252.451599,1530.958130,463.207428,33.830540,1278.423584,556.824524,297.863739,1391.074585,501.963257,259.171478,1221.510986,618.683838,61.108017,1391.631470,405.461243,321.584045,1521.752808,303.079285,261.061340,1416.993896,206.876083,157.768448,1270.370972,179.050888,209.577652,1084.650269,206.864182,225.490326,1003.362671,150.230942,172.225845,1000.231506,157.319290,253.616364,929.606995,707.983826,234.201813,1443.747803,802.977722,123.530281,1248.232788,834.502563,104.276932,1161.093262,924.357849,109.810677,1070.652466,971.747498,146.944733,914.600647,981.139893,75.940239,925.870605,1065.633789,145.641006,890.438904,327.332153,154.894989,1052.939087,563.559204,111.606773,1026.949707,359.059204,-6.006673,1110.547363,484.953918,-27.815001,1099.642334,268.312012,140.389587,715.134094,287.227356,92.243713,538.787781,321.139282,62.453228,195.201569,347.649078,65.905556,56.884640,413.737061,27.222065,43.971920,303.304626,212.951736,27.230913,618.582092,61.304745,860.079956,605.759399,58.501793,556.039978,631.782288,52.465874,395.479645,629.057556,69.604095,58.378403,571.687012,27.344475,40.164474,670.958374,222.146149,27.006306,,,,,,,,,,,,,452.965942,21.972013,1236.790771,428.010559,-22.805019,1095.142578
874,0,690.204163,476.955597,1499.808472,772.557739,334.676056,1527.829468,629.563843,419.282257,1635.499146,705.748291,320.236298,1621.538818,580.048950,255.089645,1527.698242,464.598877,34.084286,1278.421509,558.712402,299.290649,1387.942505,502.522064,259.222198,1219.133179,621.269043,62.913307,1389.424072,408.377625,323.919098,1519.507690,305.321381,262.283081,1415.943970,208.602890,157.470200,1270.651733,179.692963,207.900879,1084.832031,207.497955,223.245941,1003.232117,150.643616,169.879028,1000.732422,157.276688,251.092636,929.713074,710.423462,236.450287,1439.268677,803.492249,125.057549,1242.880737,833.907166,105.531982,1155.340088,922.599365,110.749535,1063.765747,968.051331,146.556076,907.126648,977.456909,76.120270,918.375366,1061.566040,145.896103,882.134766,327.620941,153.102951,1052.465698,562.476501,108.608543,1025.842896,359.278687,-7.396096,1111.033691,485.230255,-29.229696,1099.936035,268.293610,139.110794,714.996582,287.300262,91.627266,538.731750,320.919922,62.278557,195.441528,347.897034,65.918793,56.904293,414.071198,26.147356,44.749622,303.346130,212.947662,27.234632,618.434753,59.411972,859.798401,605.882141,57.307678,556.012695,631.828491,51.854824,395.342529,629.122803,69.644897,58.399204,571.821838,27.338018,40.103405,670.957336,222.174042,27.061361,,,,,,,,,,,,,454.096619,21.467825,1237.043945,428.235931,-23.749260,1095.289429
875,0,692.858032,479.155212,1494.116943,775.656311,337.340942,1522.482788,633.400391,422.601654,1630.734985,709.548279,323.430847,1616.639771,583.445435,257.577271,1524.572266,466.018585,34.107018,1278.371582,560.647034,300.736481,1384.503174,502.894745,259.160400,1216.615234,623.828552,64.662628,1387.103271,411.268066,326.460663,1517.230103,307.639191,263.534210,1414.844604,210.071259,157.151398,1271.046021,180.496643,206.267181,1084.871094,207.747482,221.386169,1003.189575,151.116135,167.684174,1001.297974,157.284348,248.438263,929.678406,712.605042,238.414505,1434.618774,804.015015,126.596558,1237.516235,833.173584,106.790215,1149.698975,920.713562,111.717682,1056.880005,963.940430,146.811798,899.400146,973.825928,76.033066,911.210083,1057.290283,146.233231,873.886414,327.689636,151.057480,1052.259888,562.516907,106.903091,1025.149536,359.565704,-8.860343,1111.447510,485.580566,-30.535616,1100.115845,267.984009,137.945999,715.065002,287.338959,90.868919,538.656189,321.198669,62.003513,195.269318,347.894257,65.945038,56.890011,414.075958,26.204088,44.678818,303.317963,212.921753,27.188066,618.384399,57.764771,859.538818,605.858826,56.320229,555.864990,631.892822,51.125343,395.284698,628.929443,69.681007,58.346867,571.837830,27.253826,40.175343,670.953735,222.187927,27.030643,,,,,,,,,,,,,455.229034,21.235928,1237.183228,428.484161,-25.524424,1095.937134
876,0,695.506165,481.625702,1488.467896,778.774658,340.212616,1517.014404,637.178406,426.051910,1625.676636,713.398193,326.456879,1611.801880,586.687317,260.303040,1521.179565,467.466431,34.418541,1278.193848,562.406860,302.376099,1381.264282,503.495758,259.333130,1214.120850,626.435242,66.516800,1384.789917,414.467560,328.474152,1514.665894,310.165070,264.755035,1413.671509,211.854660,156.860886,1271.370850,181.212021,204.475174,1085.171875,208.173523,219.100967,1003.055908,151.349548,165.216919,1001.832336,157.309372,245.680344,929.716919,714.821228,240.341339,1429.780884,804.527954,128.206924,1232.177002,832.547607,108.106110,1144.016724,918.812439,112.571259,1050.083008,959.920715,146.980713,891.700562,970.179443,76.237144,903.781372,1053.085571,146.555405,865.901550,327.720459,149.285675,1051.934082,563.245911,105.932030,1024.713135,359.860840,-10.226046,1111.921509,485.917450,-31.806828,1100.285034,268.138428,136.718048,714.966248,287.307861,90.229507,538.651917,321.005280,61.781986,195.409546,347.572327,65.815697,56.888966,414.080170,26.153444,44.631813,303.320282,212.864655,27.211079,618.468140,56.209782,859.439758,605.930237,55.223640,555.633423,631.686523,50.094299,395.104523,629.149048,69.608932,58.388927,572.014893,27.013760,40.033131,670.840576,222.196335,27.008213,,,,,,,,,,,,,456.442993,21.049603,1237.253662,428.871185,-26.726343,1096.365845
877,0,698.339355,484.243652,1482.701904,781.835815,343.001221,1511.536377,640.925598,429.304413,1620.773926,717.245361,329.822784,1606.759521,589.916260,262.995544,1517.838501,469.072845,34.643585,1278.026001,564.331482,303.634613,1377.802734,504.003479,259.182556,1211.672119,629.216248,68.151482,1382.454468,417.461914,330.846985,1512.203125,312.636902,265.906830,1412.518188,213.600433,156.595474,1271.771729,182.022324,202.953735,1085.323730,208.418549,216.983398,1003.201477,152.121307,162.963593,1002.414124,157.351456,242.772369,929.688660,717.129639,242.276993,1424.837646,805.082275,129.817108,1226.772217,831.957947,109.344307,1138.347534,916.765503,113.671432,1043.134766,955.902771,146.994247,884.217834,966.537354,76.387573,896.416687,1048.993408,146.771988,857.450989,327.684357,147.324051,1051.755981,562.403931,103.558975,1023.883789,360.290405,-11.712456,1112.436646,486.283875,-33.224232,1100.651611,268.077087,135.675461,714.958130,287.300964,89.540573,538.691772,321.006470,61.553329,195.426132,347.623444,65.730522,56.859230,414.000610,26.447636,44.474667,303.259857,212.855988,27.286728,618.517883,54.604870,859.311951,605.908264,54.152699,555.487732,631.765686,49.263699,394.913635,629.234253,69.501640,58.143322,571.998352,27.156931,40.063938,670.851563,222.282852,26.946762,,,,,,,,,,,,,457.681915,20.822706,1237.323486,429.165894,-28.547089,1096.863525
878,0,701.013428,486.988037,1476.858521,784.901978,345.785095,1505.953979,644.632935,432.502502,1615.728760,720.902893,333.003113,1601.781250,593.151672,265.550323,1514.449951,470.657837,34.827652,1277.816284,566.222290,305.300812,1374.385620,504.726471,259.514435,1209.000244,632.026184,70.009750,1379.974609,420.577972,333.110168,1509.620361,315.072113,267.220245,1411.338867,215.407990,156.283661,1272.158325,182.923370,201.130508,1085.506714,209.139145,214.482498,1002.743347,152.642120,160.551834,1003.000122,157.447372,239.946701,929.762817,719.625366,244.314285,1419.864380,805.690796,131.408295,1221.320557,831.391968,110.512405,1132.617310,914.977966,114.639153,1036.271729,951.890076,147.085724,876.698853,962.946777,76.633591,889.093079,1044.607300,146.885895,849.704041,327.915833,145.718079,1051.068604,562.296082,102.046432,1023.167969,361.158630,-12.983839,1112.803833,486.637360,-34.311531,1100.903931,268.017883,134.563232,715.051636,287.412567,88.833298,538.751221,320.610748,61.254314,195.527817,347.652527,65.665573,56.962376,414.133453,26.073965,44.704872,303.337036,212.769760,27.277205,618.526550,53.145882,859.098633,606.077881,52.822479,555.296021,631.955078,48.921864,394.796143,629.283630,69.552437,58.171654,572.220886,26.987158,39.937950,670.885376,222.233307,27.007366,,,,,,,,,,,,,458.946960,20.925745,1237.250488,429.506317,-29.395063,1097.274902
879,0,703.815247,489.433594,1471.039795,787.933167,348.546753,1500.389160,648.288147,435.721130,1610.531494,724.523682,336.294373,1596.651367,596.523743,267.992676,1511.030762,472.239960,35.391720,1277.480347,568.338684,306.189636,1370.740234,505.283356,259.096069,1206.491943,634.879456,71.530785,1377.518066,423.673828,335.506531,1507.045532,317.596130,268.407745,1410.022095,217.184418,156.098785,1272.488281,183.704239,199.412735,1085.684082,209.810593,211.978592,1002.524963,153.118973,158.223312,1003.628357,157.662384,236.984207,929.706543,722.275391,246.445648,1414.926392,806.368713,132.970093,1215.833374,830.746704,111.718666,1126.893921,913.121399,115.238792,1029.602173,947.948914,147.204529,869.212036,959.297424,76.733566,881.950928,1040.522217,147.194138,841.695984,327.910736,143.988220,1050.614624,562.231995,100.527344,1022.305603,361.716522,-14.200437,1113.383911,487.076263,-35.476681,1101.303223,268.159241,133.370636,715.008362,287.643738,88.283096,538.724304,320.738220,60.977818,195.594666,347.643311,65.734505,57.176029,414.072998,26.386278,44.516449,303.298401,212.710754,27.365154,618.440430,51.738701,858.753906,606.154846,51.636433,555.192261,632.161011,47.914436,394.640015,629.413879,69.316071,58.021000,572.338989,26.902597,39.908806,670.852417,222.249542,27.030558,,,,,,,,,,,,,460.193787,21.020966,1237.107910,429.897003,-30.110928,1097.622925
880,0,706.462097,491.786682,1465.166382,790.975464,351.327576,1494.760010,651.923279,438.768921,1605.229370,728.241821,339.810059,1591.514648,599.766968,270.512299,1507.702637,473.753693,35.838837,1276.985962,570.242432,307.894806,1367.156616,506.092072,259.378693,1203.841431,637.773682,73.293175,1374.825195,426.720367,337.995941,1504.438354,320.069885,269.740204,1408.630981,219.095963,155.916473,1272.685913,184.649307,197.626785,1085.773438,210.133591,209.826538,1002.771606,153.722717,155.695679,1004.184631,157.519440,234.213943,929.790955,724.865784,248.529404,1409.936279,806.950134,134.524216,1210.219482,830.121887,112.864120,1121.132690,911.349487,116.122025,1022.778625,943.999573,147.385590,861.781189,955.724182,76.886490,874.683899,1036.417114,147.385986,833.829956,327.967041,142.204605,1050.159912,562.078491,99.004791,1021.329651,362.215057,-15.268220,1113.981445,487.587006,-36.479595,1101.685425,268.233551,132.219711,714.946777,287.779663,87.669579,538.656494,320.792725,60.848389,195.583801,347.623688,65.593910,57.087776,414.168976,26.130672,44.717430,303.325439,212.666870,27.312397,618.263550,50.233032,858.424927,606.194275,50.634293,554.962219,632.255188,47.221649,394.426636,629.461365,69.509102,58.049316,572.481079,26.882936,39.816208,670.815796,222.286118,27.020298,,,,,,,,,,,,,461.423035,21.265963,1236.847534,430.520935,-31.561222,1098.265991
881,0,709.013123,494.180237,1459.184692,793.998962,354.104340,1489.153198,655.473328,442.129150,1599.970703,732.009521,343.103546,1586.328979,602.804321,273.467773,1503.983154,475.267975,36.429432,1276.484863,572.230469,309.053406,1363.733154,507.044250,259.464600,1200.928589,640.529297,74.665497,1372.287476,429.675476,340.279633,1501.645020,321.319305,270.984680,1407.405151,220.946030,155.591583,1272.929565,185.528397,195.726913,1085.835205,210.790771,207.381409,1002.616516,154.257919,153.173874,1004.836670,157.844528,230.936478,929.652283,727.275818,250.548157,1405.006104,807.437866,135.927307,1204.569580,829.396301,113.916832,1115.161865,909.487732,117.007568,1015.856750,940.335815,147.575073,854.452759,952.000488,77.572067,867.303711,1032.448975,147.614197,825.884338,328.007172,140.518631,1049.439697,561.927429,97.349342,1020.243774,362.598816,-16.285669,1114.673950,488.186249,-37.486122,1102.124878,268.315582,131.132263,715.015991,287.820282,87.061653,538.696045,320.925446,60.639114,195.663712,347.624298,65.517235,57.181587,414.135406,26.634871,44.403049,303.350403,212.739014,27.294086,618.182983,48.719471,858.101685,606.191956,49.613499,554.837036,632.437378,46.541115,394.243134,629.498413,69.482300,57.990910,572.549683,27.004646,39.754147,670.770813,222.358597,26.867285,,,,,,,,,,,,,462.543488,21.377382,1236.872559,431.059906,-33.000847,1099.076782
882,0,711.498596,496.440735,1453.387085,796.980591,356.796143,1483.517090,659.116516,445.216949,1594.780151,735.720642,346.179718,1581.185669,606.122009,275.567230,1500.686646,476.729218,36.990108,1275.968628,574.182800,310.730194,1360.320313,507.712250,259.269379,1198.689819,643.284729,76.395409,1369.406616,432.642273,342.589996,1498.935913,323.224457,272.548279,1406.212158,222.780197,155.389023,1273.164063,186.420242,193.937622,1085.976074,211.241119,205.328262,1002.573608,155.155045,150.575272,1005.349487,158.026657,227.846634,929.565186,729.910706,252.561295,1399.994019,807.853882,137.188416,1198.916138,828.754578,114.962006,1109.317383,907.182678,117.444687,1009.184937,936.591248,147.830795,847.257935,948.615479,77.536057,860.394226,1028.557007,147.955750,817.823853,328.144440,138.900024,1048.753296,561.758972,95.617470,1019.167297,362.969513,-17.237696,1115.417358,488.789886,-38.387203,1102.618286,268.369843,129.970322,714.953064,287.912354,86.396530,538.699158,321.447113,60.591309,195.759644,347.595551,65.476662,57.239998,414.133636,26.322042,44.515408,303.373871,212.618561,27.365767,618.160522,47.090488,857.671753,606.199402,48.704338,554.634888,632.584534,46.001041,394.145721,629.635925,69.530052,57.821037,572.713806,26.812834,39.727707,670.803833,222.355621,26.898453,,,,,,,,,,,,,463.766266,21.610851,1236.569702,431.492004,-33.909931,1099.607056
883,0,714.066284,498.838562,1447.055298,800.002014,359.583649,1477.855469,662.612549,448.663025,1589.528198,739.408997,349.586670,1575.988525,609.288025,278.103180,1496.904053,478.141174,37.717613,1275.442871,576.329285,311.958374,1356.717651,508.539856,259.934937,1195.791382,645.870239,78.160004,1366.464844,435.672089,344.899048,1496.232910,326.783630,273.601746,1404.477661,224.692886,155.197998,1273.350586,187.531677,192.083710,1085.903931,211.802383,202.162186,1002.198792,155.330688,147.820114,1005.946289,158.322723,224.634125,929.492920,730.429871,253.416061,1393.943848,808.212830,138.318573,1193.228760,828.103394,115.828934,1103.479736,905.606384,118.185730,1002.424744,932.873962,148.237076,840.047485,945.130310,77.927711,853.293518,1024.449707,148.222092,810.259949,328.381714,137.207962,1048.033325,561.653381,93.753365,1018.123840,363.060699,-18.313595,1116.366333,489.342468,-39.604893,1103.178955,268.561249,128.559616,715.130554,288.353699,85.583481,538.734802,321.510559,60.400589,195.859756,347.566376,65.416397,57.325687,414.170074,26.538052,44.490704,303.439240,212.656113,27.342381,617.866882,45.473263,857.096436,606.269714,47.547493,554.427307,632.633057,45.332615,393.970245,630.055664,69.241676,58.013981,572.852173,26.775349,39.668556,670.745605,222.368271,26.903444,,,,,,,,,,,,,464.869049,21.962637,1236.280884,431.991516,-35.142254,1100.283813
884,0,716.515259,501.025085,1441.096313,803.001892,362.168488,1472.233032,666.241089,451.815979,1584.286255,743.148560,352.703461,1570.813477,612.587769,280.126801,1493.323364,479.532532,38.249775,1274.911865,578.345581,313.379242,1353.059082,509.082031,260.443542,1193.251587,648.336487,80.019028,1363.448608,438.650696,347.262482,1493.334106,329.263306,274.862488,1403.005371,226.597305,155.104111,1273.600098,188.676239,190.315292,1086.119507,212.412521,199.735916,1002.014282,156.113464,145.319092,1006.435608,158.496536,221.374237,929.373779,732.605774,255.147125,1388.557007,808.477051,139.409744,1187.560547,827.329834,116.804977,1097.660767,903.808838,118.944328,995.684509,929.138306,148.527451,833.002075,941.644775,78.356064,846.301575,1020.607361,148.513016,802.545654,328.713409,135.612366,1047.244995,561.637207,92.070770,1017.070068,363.521393,-19.172430,1116.953613,489.948181,-40.530251,1103.498291,268.644287,127.106667,715.152344,288.626892,84.817810,538.706421,321.042633,60.040173,195.947769,347.522736,65.411964,57.356766,414.240479,26.226070,44.698673,303.485687,212.602020,27.267204,618.148071,43.831974,856.662415,606.197144,46.533390,554.184692,632.715088,44.601284,393.839142,630.051575,69.317375,57.995979,572.931152,26.749191,39.618332,670.803772,222.419525,26.904491,,,,,,,,,,,,,466.034454,22.137117,1235.983887,432.513947,-36.157017,1100.725830
885,0,718.991760,503.196533,1435.101563,805.888245,364.650482,1466.587402,669.776001,454.826965,1578.891724,746.796692,355.813507,1565.607056,615.812683,282.558258,1489.514404,480.899445,38.921608,1274.326050,580.400330,314.830872,1349.466675,509.903900,260.870911,1190.459229,650.673523,81.584137,1360.540405,441.695374,349.616974,1490.414185,331.678040,276.253052,1401.474731,228.241287,155.151443,1273.799316,189.557007,188.467575,1086.003906,212.780121,197.515640,1002.185486,156.803741,142.903320,1007.011414,158.855286,218.219437,929.235352,735.048706,257.036224,1383.274292,808.713928,140.491272,1181.929688,826.757874,117.466324,1091.983032,901.728943,119.458450,989.101685,925.530334,148.620956,825.916626,938.184631,78.685982,839.315857,1016.870239,148.968552,794.617920,328.983948,133.972519,1046.499512,561.697205,90.305763,1016.018982,364.034698,-20.178673,1117.518799,490.480835,-41.571133,1103.824585,268.581512,125.736473,715.123840,288.582794,84.331947,538.681030,321.074615,59.867016,195.909836,347.538818,65.381622,57.345554,414.250549,26.201567,44.676300,303.480743,212.614304,27.337515,617.620544,41.995167,856.160706,606.182312,45.162346,554.014648,632.627991,43.642490,393.795227,629.613342,69.230270,57.424454,572.926697,26.715200,39.517548,670.769287,222.489563,26.861353,,,,,,,,,,,,,467.196716,22.462103,1235.543701,433.022675,-36.903282,1101.139404
