X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,X.8,X.9,X.10,X.11,X.12,X.13,X.14,X.15,X.16,X.17,X.18,X.19,X.20,X.21,X.22,X.23,X.24,X.25,X.26,X.27,X.28,X.29,X.30,X.31,X.32,X.33,X.34,X.35,X.36,X.37,X.38,X.39,X.40,Y,Y.1,Y.2,Y.3,Y.4,Y.5,Y.6,Y.7,Y.8,Y.9,Y.10,Y.11,Y.12,Y.13,Y.14,Y.15,Y.16,Y.17,Y.18,Y.19,Y.20,Y.21,Y.22,Y.23,Y.24,Y.25,Y.26,Y.27,Y.28,Y.29,Y.30,Y.31,Y.32,Y.33,Y.34,Y.35,Y.36,Y.37,Y.38,Y.39,Y.40,Z,Z.1,Z.2,Z.3,Z.4,Z.5,Z.6,Z.7,Z.8,Z.9,Z.10,Z.11,Z.12,Z.13,Z.14,Z.15,Z.16,Z.17,Z.18,Z.19,Z.20,Z.21,Z.22,Z.23,Z.24,Z.25,Z.26,Z.27,Z.28,Z.29,Z.30,Z.31,Z.32,Z.33,Z.34,Z.35,Z.36,Z.37,Z.38,Z.39,Z.40
-75.3772307389163,91.20113826108377,-80.1194187389163,63.72988526108372,-11.198672738916287,-17.013247738916277,-4.949740738916262,-1.0520357389162882,79.00655826108368,-12.621218738916298,-12.453311738916284,-176.99542573891625,-246.43828173891626,-253.35451073891628,-308.4376557389163,-315.51034873891626,-269.3882177389163,-345.52980373891626,155.17165826108373,236.12264726108378,238.58376726108372,284.43209526108376,316.95321326108376,256.94857426108376,337.42800526108374,-134.44018873891628,127.7431302610837,-64.58505573891625,52.67574726108376,-184.52939173891627,-176.31668473891625,-165.90103473891628,-144.15689473891626,-113.62588873891627,-109.20056473891628,178.0188872610837,154.10043026108372,160.30178526108375,116.73580626108378,67.73354726108369,115.24166526108377,157.15727459605912,129.13627859605913,29.582804596059134,7.643442596059131,-24.505696403940874,-64.40937140394087,100.08169759605912,162.41308859605914,-114.35426840394086,-47.32834540394087,-54.99408140394087,52.74313559605912,74.88432559605914,63.73362959605913,121.08766459605914,176.67717259605914,127.84770459605912,173.74814059605913,29.62539159605913,15.216356596059128,9.141924596059127,60.39813459605912,109.90497059605912,72.30705459605912,103.06624059605912,167.17648559605914,154.00076559605913,-52.34325140394087,-53.76999440394087,106.15730559605913,65.44891559605912,21.993601596059122,21.289667596059132,-38.753270403940874,155.53360259605913,111.57652559605913,36.50676259605913,11.006685596059128,-4.717404403940876,-52.79173940394087,132.17570759605914,1570.740479,1566.183716,1577.074097,1576.119995,1444.754639,1094.205322,1345.725952,1196.695801,1251.874512,1060.922241,950.688477,1386.222412,1233.485229,1052.222412,892.856384,841.244019,803.933777,747.933289,1371.141113,1140.774902,1035.540894,953.995178,813.690735,784.864563,735.579834,905.626343,918.495911,951.562256,953.9953,627.642761,493.347137,194.491577,54.464333,48.05127,28.733219,734.998596,459.663696,360.823883,63.26022,49.875786,25.022055
-75.41350993891629,92.68708810108367,-80.24347999891629,63.6612601210837,-11.20650565891627,-17.065724018916278,-4.959569378916294,-1.0390088189162794,78.99712062108378,-12.676989598916286,-12.425366818916256,-176.99832665891626,-246.60228487891627,-253.30318675891627,-308.30874317891625,-315.2814961989163,-269.2244655189163,-345.3641105189163,155.10007356108378,236.1062847810837,238.5813383210837,284.4270677410837,316.8897046610838,256.92836818108367,337.41646342108373,-134.29354865891628,127.76370708108368,-64.68227697891625,52.689098581083755,-184.46731181891627,-176.32138011891627,-166.4811131589163,-144.6494904189163,-113.63297905891626,-109.18956555891627,178.00231852108377,154.03907148108368,160.31243022108367,116.72366078108374,67.74776172108369,115.31438972108374,157.45454425605914,130.1015546960591,29.914828696059132,8.006586416059125,-24.519679663940874,-64.37539932394087,100.12790785605911,162.49637129605912,-114.29758604394087,-47.31012888394088,-54.981880103940874,52.90090045605911,75.00902629605913,63.75825915605914,121.11614183605911,176.66263585605913,127.82605343605913,173.68793599605914,29.738146776059132,15.179083416059132,9.152532576059127,60.33428543605912,109.82821517605913,72.17200187605913,102.91552111605911,167.15483053605914,153.9945230960591,-51.96026116394087,-53.886685163940875,106.20863425605911,65.41140331605914,21.898322856059124,21.166214636059134,-38.71913306394087,155.51008903605916,111.58571293605914,36.57115539605913,11.019570156059133,-4.592193963940875,-52.83194866394087,132.18323583605914,1570.5581224599998,1565.53003914,1577.11549768,1576.1999071199998,1444.88824488,1094.20766076,1345.70874508,1196.6857422399999,1251.9539549800002,1060.93599134,950.69571394,1386.27796906,1233.4856252,1052.19310518,892.8114085599999,841.16081956,803.88103532,747.8368168000001,1371.18125468,1140.72658454,1035.5486478799999,953.9831148999999,813.67123046,784.87364828,735.58067004,905.71424646,918.48650274,951.52053052,954.02864348,627.65516708,493.2474684,194.64407814,54.652794300000004,48.0993717,28.75380698,734.98096708,459.60225358,360.77828447999997,63.18225948,49.84968768,25.02420068
-75.5646630589163,92.5138700210837,-80.32496209891626,63.58450450108372,-11.206968458916286,-17.0911340989163,-5.049344098916256,-1.1073267389162584,78.94669966108367,-12.728277298916266,-12.485471898916282,-177.20791617891624,-246.40816045891629,-253.32486805891628,-308.1702256189162,-315.10248917891624,-269.17908277891627,-345.1354926589163,155.01441686108376,236.0420241810837,238.57962870108375,284.3245043010837,316.8145974210837,256.8502809410837,337.2915478610837,-134.3773510189163,127.6924853810837,-64.69136073891625,52.635906181083755,-184.55962765891624,-176.33383041891628,-166.50302613891625,-144.1753308989163,-113.71192189891627,-109.17708321891628,177.9331840610837,153.98136222108374,160.2938793010837,116.56876470108374,67.72511714108379,115.27822314108371,157.88700343605913,130.38922111605913,30.289278316059125,8.305927036059122,-24.315107083940873,-64.40318148394087,100.20826903605912,162.67893387605912,-114.19373020394087,-47.32105028394087,-55.02664464394087,53.32089187605913,75.03591671605913,63.67640759605912,121.15729387605913,176.74779923605914,127.70572235605913,173.72271159605913,29.90698491605913,15.188417436059126,9.103160356059123,60.30781511605913,109.83851363605912,72.13819215605913,102.79935563605912,167.15867091605912,153.92992579605914,-52.002883003940866,-53.81407044394087,106.24962243605913,65.48954831605913,21.892385956059123,21.308423996059123,-38.79429228394087,155.56015479605912,111.49987363605912,36.50932647605913,10.879707316059124,-4.385242883940874,-52.855425443940874,132.20997395605912,1570.42926796,1565.41611292,1577.1512600400001,1576.26676768,1444.89343752,1094.2496536,1345.7900632,1196.76658156,1251.94275352,1060.96359384,950.6560471600001,1386.2894527600001,1233.36964884,1052.1207182,892.7006758,841.07858892,803.83189232,747.71365484,1371.23294892,1140.81190896,1035.5863578400001,953.99685348,813.6852682399999,784.87689928,735.5829052,905.6955513600001,918.48206576,951.50741988,953.9456181600001,627.66141632,493.2974194,194.61292115999998,54.461373079999994,48.01856744,28.6993954,734.96797624,459.63401652,360.80120632,62.946332,49.89642816,24.979022479999998
-75.59230271891624,92.52215932108368,-80.37806619891624,63.50534676108368,-11.284745478916268,-17.15297113891625,-4.986638938916279,-1.030942338916252,78.92396348108369,-12.759228018916263,-12.500906758916269,-177.10380337891624,-246.63483627891628,-253.34674475891626,-308.00177775891626,-314.62130881891625,-269.0820354189163,-344.9301859389163,155.00236386108367,236.05715040108376,238.57580094108374,284.3711882410837,316.7908482810837,256.85396048108373,337.37120438108377,-134.31262989891624,127.8390065010837,-64.72772827891627,52.605371681083696,-184.36942435891626,-176.34962459891628,-165.94592101891624,-144.08811213891627,-113.72496267891626,-109.18262993891625,177.99650938108368,154.04134470108377,160.2698158210837,116.73871876108379,67.72282664108369,115.34983092108368,158.26443787605913,130.74209987605911,30.616589176059126,8.748393896059124,-24.05188046394087,-64.34099264394087,100.31380575605911,162.65813095605913,-114.13615006394087,-47.30271884394087,-55.051007683940874,53.29048587605914,75.18886889605913,63.55990547605912,121.24182703605912,176.83585891605912,127.53424381605912,173.89161621605913,30.11046613605913,15.331023196059126,9.176266376059123,60.329642996059135,109.90841397605914,72.06631623605914,102.80801925605913,167.12794681605914,153.8818478360591,-52.01186674394087,-53.956896323940875,106.21883241605912,65.41172539605913,21.95974847605913,21.287508476059124,-38.71360822394087,155.49137227605914,111.36927599605912,36.43108453605913,10.884042296059123,-4.6591101239408665,-52.875839683940875,132.16843639605915,1570.25396694,1565.3341255799999,1577.1722781,1576.2633934199998,1444.915483,1094.28935788,1345.77767532,1196.72382816,1252.0690328800001,1060.97817638,950.6706862799999,1386.36923314,1233.45553008,1052.13515894,892.6638257799999,840.9159568599999,803.74620116,747.63326814,1371.26429224,1140.86028106,1035.5967142,954.0255652799999,813.66090326,784.88113136,735.55919594,905.68005528,918.48735258,951.53181294,953.9736036200001,627.6263354800001,493.25537252,194.52170098000002,54.4409942,48.03604206,28.7486556,735.02575584,459.66029686,360.79794776,63.18106374,49.88485208,25.02305284
-75.76173105891627,92.27056710108373,-80.52241429891627,63.4398639010837,-11.33945325891625,-17.2163440989163,-5.095141778916289,-1.0839753789162796,78.88735370108374,-12.807600898916258,-12.564166218916267,-177.21181585891628,-246.57447989891628,-253.41108629891627,-307.82252217891624,-314.04864549891624,-269.3400084589163,-344.7141397389163,154.95018318108373,235.99168278108374,238.57968982108372,284.29205838108373,316.71754458108376,256.79630406108373,337.29422850108375,-134.40141361891625,127.73799862108368,-64.70997297891628,52.53130150108368,-184.55443289891628,-176.3193306989163,-165.98365657891628,-144.1724206189163,-113.46573373891626,-109.21402177891628,177.9240948210837,154.0286211410837,160.31941218108375,116.63361854108369,67.76343030108374,115.3055982610837,158.68938383605914,131.17179983605914,31.053515876059134,9.044990156059134,-23.799810163940872,-64.34748692394086,100.49872843605912,162.7834584760591,-113.96164712394088,-47.319503683940866,-55.071910483940876,53.53797751605914,75.17620043605912,63.34525247605914,121.56266951605913,177.33181415605912,126.85019819605911,174.21873363605914,30.264278236059123,15.45535271605912,9.203915516059126,60.40958035605912,109.84302151605914,72.05963267605912,102.77372479605913,167.11599351605912,153.81150047605914,-52.335374123940866,-54.03350120394087,106.26784463605912,65.30931071605912,21.975764436059126,21.32822839605913,-38.76463488394087,155.66608407605912,111.28890123605913,36.27620523605913,10.752585476059132,-4.683873203940867,-52.762018283940876,132.1441178760591,1570.1203764000002,1565.35994596,1577.16576632,1576.37566376,1444.92857876,1094.3222805199998,1345.80548796,1196.72826688,1252.11471188,1060.99478552,950.6988595199999,1386.41476084,1233.34888664,1052.0768948,892.61656024,840.77126184,803.78557624,747.57577912,1371.25230452,1140.90784648,1035.67832004,954.05491204,813.706299,784.8781518,735.56078396,905.5957472399999,918.4985693599999,951.50527804,953.9750828,627.7119384,493.27182352,194.53499768,54.49406424,48.011481520000004,28.62450772,735.03450948,459.67408156,360.81037743999997,63.18814484,49.80661784,25.01517792
-75.82515323891629,92.26624386108372,-80.60293283891629,63.33337076108372,-11.355505238916288,-17.295990338916255,-5.1350928389162735,-1.1024169389162637,78.83940726108372,-12.901956238916284,-12.637863038916276,-177.22181993891624,-246.68796073891627,-253.67570803891627,-307.6381015389163,-312.8221152389163,-269.94169313891626,-344.58083103891624,154.94071316108372,236.00671626108374,238.5936367610837,284.3316068610837,316.6602994610837,256.81556646108373,337.32532006108374,-134.32673983891627,127.79206186108368,-64.84865113891627,52.486135761083744,-184.46590333891626,-176.33735423891628,-165.95454113891628,-144.11188993891628,-113.6255348389163,-109.14401933891625,178.04945916108372,154.08972426108377,160.32558846108373,116.70663116108372,67.72688896108369,115.33424306108368,159.11612189605913,131.65648719605912,31.50249569605912,9.700672396059122,-23.76780580394087,-64.32993160394086,100.79809509605913,162.91411359605914,-113.82717300394087,-47.30821920394087,-55.06826290394087,53.654451996059116,75.21942829605914,63.12880339605911,122.17417399605912,178.3238989960591,126.40285779605914,175.05176059605913,30.571901296059128,15.590273396059134,9.277740596059129,60.52796729605913,109.93313659605913,71.96657659605913,102.71280139605913,167.18118109605913,153.75993409605914,-52.07630720394087,-54.03563450394087,106.21797229605913,65.38626969605913,21.948253996059133,21.27312539605913,-38.75110500394087,155.56599389605913,111.24703599605911,36.04887929605913,10.72976779605913,-4.690417003940873,-52.821888303940874,132.12968879605913,1569.9191043,1565.2447512,1577.2223756,1576.4247928,1445.1206057000002,1094.4307615999999,1345.7656617,1196.7278446,1252.2625974,1061.0324704,950.704572,1386.3915524,1233.4176635,1052.0688356,892.6600707,840.553125,803.8005002,747.6683898,1371.3544797999998,1140.9732423,1035.7942141,954.1479065999999,813.7211428,784.9412784,735.6410335,905.5966794999999,918.5288879999999,951.5622986,954.0279484,627.6990235,493.31807269999996,194.5409578,54.468634300000005,48.056771999999995,28.7067643,735.0140445999999,459.660065,360.8004732,63.1766177,49.8591068,25.0405577
-75.97112637891627,92.18210202108375,-80.69150229891625,63.23825010108368,-11.396838538916278,-17.37860441891625,-5.249587258916247,-1.1222948989162616,78.84913614108369,-12.963120298916278,-12.660233778916288,-177.21353029891628,-246.37666021891627,-254.0547776589163,-307.5572537789163,-310.8972676589163,-271.0427198189163,-344.52536413891625,154.89091066108372,235.97125030108373,238.63374338108375,284.2814699410837,316.5978983410837,256.84184074108373,337.35897226108375,-134.31818045891626,127.77857682108375,-64.8751685389163,52.425017581083736,-184.44290949891626,-176.3356136989163,-165.93924537891627,-144.19440353891628,-113.59084041891626,-109.14785357891628,178.14666030108367,154.0106297810837,160.38955374108377,116.6500006610837,67.7045389410837,115.37195858108369,159.57309155605913,132.17888783605912,31.92556891605913,10.061995596059127,-23.463325083940873,-64.33450004394088,101.06883091605913,163.02659447605913,-113.74092172394087,-47.34088708394088,-55.147609723940874,53.684845316059125,75.15610351605912,62.82699787605913,123.34235723605913,180.04736055605915,125.53510099605913,176.62082027605913,30.924670236059132,15.73067187605913,9.470957396059127,60.70535247605913,110.05772099605912,71.91948707605913,102.77857699605914,166.98716567605913,153.6876560360591,-52.095177163940875,-54.089619083940875,106.19782823605912,65.40192911605914,21.949481196059125,21.31691895605913,-38.80650844394087,155.54153227605912,111.00106603605913,36.12499015605913,10.598278076059131,-4.618848123940869,-52.86491772394087,132.1332685960591,1569.74705088,1565.04800276,1577.26730984,1576.65147488,1445.18985824,1094.45239252,1345.8415964,1196.69638644,1252.39934048,1061.08478548,950.75895716,1386.25754348,1233.2627391199999,1052.0792429599999,892.8053932,840.25650616,803.7817066399999,747.9031446,1371.4921436,1141.0792484,1035.86331072,954.1546800799999,813.80469212,784.94457496,735.73391368,905.62659908,918.53580112,951.56031276,954.0592868,627.68030532,493.36978608000004,194.6060224,54.514245960000004,48.082020719999996,28.7333046,734.98258104,459.67305568,360.77861795999996,63.12559460000001,49.88123632,25.04092744
-76.24312531891628,92.05212520108373,-80.78440017891626,63.180800181083704,-11.406235758916257,-17.456137398916297,-5.281244838916263,-1.2106858389162847,78.89929368108375,-13.046155238916281,-12.726164558916286,-177.30628405891628,-246.70839505891627,-254.75201631891628,-307.5040952189163,-308.27185209891627,-273.0061010789163,-344.11950609891625,154.8664203410837,235.96442334108377,238.73958668108375,284.19660938108376,316.4760076410837,256.88086484108373,337.3717204210837,-134.28110535891628,127.71933378108373,-64.92150349891627,52.399917641083704,-184.56879451891626,-176.35815061891628,-166.49818085891624,-144.18457249891628,-113.61627729891627,-109.14566349891625,177.99425416108372,153.97394060108368,160.32277986108372,116.63495144108369,67.68232852108373,115.29499162108374,160.09843227605913,132.84558121605912,32.48835249605913,10.936734136059128,-23.21567420394087,-64.32093644394087,101.42153067605913,163.24070509605912,-113.59096310394087,-47.34856340394087,-55.18400326394087,53.82535597605912,75.03463837605914,62.48174485605913,124.90885583605912,182.15525207605916,124.56629401605913,179.14891571605915,31.113587196059125,15.924942056059127,9.61781961605913,60.91788025605912,110.22037069605912,71.91267707605913,102.82597717605913,167.04562043605912,153.65048887605914,-52.13852416394088,-54.056215743940875,106.19281495605912,65.35705123605914,21.856537576059125,21.300502576059134,-38.79233156394087,155.53626029605914,110.72623077605913,35.96423813605913,10.498530536059127,-4.739684863940877,-52.76303154394087,132.14624439605913,1569.50860836,1564.98857398,1577.27765152,1576.64666716,1445.26504434,1094.51907946,1345.8291114,1196.7315280999999,1252.5163308,1061.11985388,950.7194653199999,1386.30330834,1233.33242894,1052.12054188,892.98850724,839.8806656,803.90709822,748.267611,1371.53088348,1141.1175685800001,1035.91798366,954.2285390200001,813.88069302,784.93204726,735.81823704,905.70896284,918.55623436,951.6021333799999,954.00096462,627.72235222,493.30083872,194.68801050000002,54.493512,48.0683923,28.71599024,735.1230054,459.68292802,360.71434044,63.2134517,49.78266356,25.00602906
-76.35558313891626,91.32528570108374,-80.85753481891629,63.12132862108372,-11.388960778916246,-17.544275578916245,-5.275368098916276,-1.2969128189162689,78.9469266210837,-13.108588378916252,-12.737054298916275,-177.33817353891627,-246.8021092589163,-255.91023333891627,-307.59223537891626,-304.9483453389163,-275.01847577891624,-343.27599601891626,154.8962820210837,236.00133790108373,238.8569237810837,284.2341968210837,316.48931178108376,256.9802321410837,337.54056658108374,-134.30264361891628,127.80820138108369,-64.98076737891627,52.36733390108372,-184.40262901891626,-176.37911101891626,-166.09578817891628,-144.10244229891626,-113.64176265891629,-109.15786029891628,178.00701226108373,154.07851862108367,160.45270542108375,116.74715562108373,67.70360598108374,115.39872086108375,160.59087175605913,133.20257227605913,33.045236076059126,11.523438356059126,-22.84247144394087,-64.38318820394086,101.62626159605912,163.32989535605913,-113.45832164394088,-47.420480603940874,-55.299553883940874,54.202484356059124,74.69554059605913,62.04365511605913,126.78684983605913,184.45210671605912,123.42720875605912,182.62249235605913,31.445625276059125,16.25413307605913,9.764784836059128,61.17634931605913,110.50503807605914,71.92346403605913,102.98992663605914,166.90513195605914,153.52548899605912,-52.16869304394087,-54.18465156394087,106.10631227605913,65.32961151605913,21.92384127605913,21.293368676059128,-38.70148076394087,155.55763299605914,110.64953887605913,35.91406619605913,10.358936556059124,-4.781819963940869,-52.83878200394087,132.18132831605914,1569.2227883599999,1564.43491184,1577.32586924,1576.8373442,1445.3270164,1094.6060350799999,1345.89250936,1196.78375452,1252.74836452,1061.18629404,950.72590856,1386.60999528,1233.32667992,1052.2953903999999,893.2666232400001,839.30421352,804.0556422,748.75729012,1371.53169472,1141.2292623600001,1036.0372164,954.2781127999999,813.82039792,784.9572292,735.89909184,905.6215919599999,918.52281508,951.6206832400001,954.02912392,627.67570072,493.33369868,194.60755284,54.472825560000004,48.01596448,28.76334332,735.1027685199999,459.65649076,360.82824848,63.2658218,49.88981996,25.04775648
-76.62019901891628,90.20648684108374,-80.88998639891626,63.06660888108372,-11.40091145891627,-17.66387325891625,-5.49326311891626,-1.3168840589162891,79.03668968108377,-13.202752958916289,-12.777244958916253,-177.43344977891627,-247.40943941891626,-256.71558561891624,-307.80690475891623,-301.0175552789163,-278.12838011891625,-341.7681028589163,154.8597300810837,236.03901766108376,239.3048942410837,284.1865038810837,316.4088562610837,257.09702792108374,337.63649972108374,-134.40429363891624,127.67764038108373,-65.00201493891626,52.31843264108372,-184.59938725891627,-176.37357971891626,-166.58665783891624,-144.65803263891627,-113.67314049891625,-109.20241241891627,177.9574657610837,153.9364519810837,160.47403928108375,116.57292034108372,67.68377012108371,115.30836802108371,161.35270605605913,133.63393835605913,33.773601116059126,12.33406277605913,-22.38431892394087,-64.43147318394087,101.88414761605912,163.56530503605913,-113.23323332394087,-47.47841826394087,-55.40241214394087,54.51373247605913,74.46788855605914,61.800268716059136,129.2685093360591,186.89672381605914,122.38960203605913,187.0705322760591,31.828085156059124,16.54805749605913,9.674554336059128,61.60815327605912,110.99023441605914,72.04281347605912,103.19860475605913,166.94662287605914,153.40966427605915,-52.259526923940875,-54.28897408394087,106.06292283605913,65.24485867605912,21.825919136059124,21.214496376059135,-38.728547423940874,155.75877067605913,110.65937685605911,35.93683717605913,10.320155636059129,-4.438116443940876,-52.85184736394087,132.15987275605914,1568.848325,1565.15507786,1577.31397446,1576.91632564,1445.3385574,1094.71252178,1345.86499972,1196.71123986,1252.89275892,1061.2317187,950.7510642999999,1386.68787842,1233.46774916,1052.34783484,893.70175688,838.71630742,804.49267934,749.2329958,1371.51543972,1141.23190934,1036.21461452,954.36077238,813.8982412,784.9564111999999,735.97399574,905.60394642,918.5598844,951.6244312,954.03544542,627.7139919,493.37635288,194.70444279999998,54.66522688,48.11003198,28.59932792,735.10812368,459.63121326,360.74508352,62.904477,49.82488582,24.99409332
