X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,X.8,X.9,X.10,X.11,X.12,X.13,X.14,X.15,X.16,X.17,X.18,X.19,X.20,X.21,X.22,X.23,X.24,X.25,X.26,X.27,X.28,X.29,X.30,X.31,X.32,X.33,X.34,X.35,X.36,X.37,X.38,X.39,X.40,Y,Y.1,Y.2,Y.3,Y.4,Y.5,Y.6,Y.7,Y.8,Y.9,Y.10,Y.11,Y.12,Y.13,Y.14,Y.15,Y.16,Y.17,Y.18,Y.19,Y.20,Y.21,Y.22,Y.23,Y.24,Y.25,Y.26,Y.27,Y.28,Y.29,Y.30,Y.31,Y.32,Y.33,Y.34,Y.35,Y.36,Y.37,Y.38,Y.39,Y.40,Z,Z.1,Z.2,Z.3,Z.4,Z.5,Z.6,Z.7,Z.8,Z.9,Z.10,Z.11,Z.12,Z.13,Z.14,Z.15,Z.16,Z.17,Z.18,Z.19,Z.20,Z.21,Z.22,Z.23,Z.24,Z.25,Z.26,Z.27,Z.28,Z.29,Z.30,Z.31,Z.32,Z.33,Z.34,Z.35,Z.36,Z.37,Z.38,Z.39,Z.40
-98.68304333980586,66.41760366019412,-112.57714733980589,29.676209660194104,-43.2943413398059,-49.20120133980589,-26.252562339805877,-15.011748339805877,43.367798660194126,-43.81942633980589,-44.32711733980585,-201.59796033980587,-270.24090533980586,-274.5302873398059,-340.2663873398059,-359.3612513398059,-305.6451863398059,-397.0296013398059,128.31585766019407,208.6535656601941,208.8590706601941,266.90673966019415,311.2330326601941,246.61804266019408,335.79803566019416,-150.38970833980585,112.40228366019414,-95.9785753398059,20.299927660194157,-196.98086433980586,-186.96044833980585,-173.40704233980586,-150.57513333980586,-106.63900633980586,-114.93514933980589,162.01556466019417,139.67315766019408,147.63067666019413,109.61279366019414,53.4612436601941,111.4861456601941,64.824923315534,26.874072315533994,-62.33617868446602,-93.62870868446602,-115.92474068446602,-158.153722684466,11.769107315533972,74.47676331553399,-206.128899684466,-142.123100684466,-147.854178684466,-26.963864684466017,-9.846905684466009,-31.74437468446601,15.302768315533996,69.99200731553398,28.220263315533998,52.96097131553398,-69.55646268446601,-107.80427668446602,-121.41359368446601,-85.20328968446601,-48.18220968446602,-76.64662668446601,-76.30139668446601,84.97197231553398,51.97438331553397,-141.56246368446602,-151.693062684466,33.67653231553399,-2.909085684466021,-51.12139568446602,-58.04661268446601,-119.25086268446601,74.68843331553398,16.29768631553398,-35.07260568446601,-58.30683568446602,-82.73292268446602,-132.35876368446603,52.373584315533975,1578.084473,1573.792114,1577.87085,1577.46106,1444.620728,1094.70752,1348.950195,1198.757568,1254.40918,1060.221558,942.376465,1385.776733,1231.552612,1049.185669,891.164246,840.758301,801.482544,753.679016,1380.290283,1152.314209,1047.016357,964.203613,822.042358,792.991882,753.716492,908.430786,924.79425,944.832214,944.546631,627.825989,491.856964,193.284149,53.803196,38.791035,28.929434,739.167542,459.565643,360.649231,64.202606,41.851387,25.792152
-98.5151125398059,66.66351756019414,-112.06537228980586,30.175864910194072,-42.69337518980587,-48.743638039805866,-25.978291589805856,-14.827411589805896,43.98559691019417,-43.36151223980589,-43.94407588980587,-201.1711139398059,-269.7905449898059,-274.1437958398059,-339.8322106898059,-358.5675915898059,-305.1073851898059,-396.4415823398059,128.97509586019413,209.10741996019414,209.27628841019413,267.17049016019405,311.3190958601942,246.75170031019417,335.8583660601941,-150.1409120898059,112.5461583101941,-95.57880503980589,20.607230510194153,-196.11453048980587,-186.7714952398059,-173.43421108980587,-150.53706268980585,-106.55032378980587,-114.95841273980588,162.2230630601941,139.90062931019415,147.7252176601941,109.6191930101941,53.33857796019409,111.49955516019409,65.91963626553397,28.113391615533985,-61.20204443446602,-92.19171618446602,-115.11562648446602,-157.93326103446603,12.37709291553399,74.70078616553397,-205.68135023446604,-142.025664984466,-147.895979584466,-26.374597934466017,-9.489300484466025,-31.563736334466018,15.245371165533989,69.77079601553399,28.136373965533995,52.91569226553399,-69.09252628446602,-106.78981758446602,-120.48887243446602,-84.10019198446601,-47.12766268446601,-75.66406303446601,-75.14896863446602,84.84843846553397,51.920258465534,-141.63769248446602,-151.668379584466,33.329995015533974,-2.946245234466005,-51.22026123446602,-58.08087153446601,-119.34572053446603,74.77263831553398,16.35543766553399,-34.90874423446601,-58.03053688446601,-82.66720758446601,-132.304205634466,52.39823101553397,1577.7535096000001,1573.522931,1577.9691166,1577.7049132,1444.83333175,1094.9466490500001,1348.7932186,1198.4558597,1254.75250235,1060.41306725,942.41589935,1385.7686036999999,1231.53258665,1049.1442502,891.1241794,840.42689255,801.41700175,753.55085425,1380.12307785,1152.29727185,1046.9502318,964.09611505,821.88483275,792.8727142500001,753.6061159,908.4313509000001,924.71258565,944.894589,944.5928524,627.6898043499999,491.8935716,193.3714728,53.86223125,38.836420800000006,28.783946150000002,739.0862761,459.5037214,360.63651775,64.31978695,42.020485199999996,25.85105675
-98.23689813980589,66.63486436019413,-111.55591353980587,30.778430960194065,-42.16736033980588,-48.27448033980587,-25.5692469398059,-14.56562083980586,44.56908686019415,-42.94315733980588,-43.59092943980586,-200.70711893980587,-269.0670534398059,-273.6266865398059,-339.2417304398059,-357.92360443980584,-304.56653363980587,-395.9235990398059,129.35493876019413,209.55443836019415,209.68270996019416,267.3698309601942,311.36696876019414,246.8796519601941,335.70936956019415,-149.87967753980587,112.9231210601941,-95.2274529398059,20.98128756019414,-195.96343613980585,-186.6032739398059,-173.31764443980586,-150.50931013980588,-106.62947283980589,-114.97923453980586,162.41701706019413,140.10741656019408,147.9622807601941,109.51039516019407,53.347131860194125,111.52805896019409,67.17154801553399,29.506022415533995,-59.97420288446602,-90.67338678446602,-114.17488418446602,-157.72115088446603,13.290240515533972,74.89453121553399,-205.04402088446602,-141.91608958446602,-147.96383238446603,-25.671838184466008,-9.088996784466019,-31.363191084466013,15.348066815533977,69.88466171553398,28.08224191553399,52.99799831553398,-67.95065338446602,-105.81473528446602,-119.72468348446601,-83.04312338446601,-46.10497888446602,-74.78396888446602,-73.84471568446601,84.66395291553397,52.087947415533975,-141.67616208446603,-151.717343384466,33.27277701553399,-2.9140151844660154,-51.192600184466016,-58.06665368446602,-118.92399998446601,74.69211571553399,16.462583815533993,-34.57817168446601,-57.848515784466024,-82.66764158446601,-132.33350188446602,52.42694111553398,1577.3573486,1573.4228029,1578.0669674,1577.9044191,1445.0502072,1095.1877933,1348.542859,1198.1580685000001,1255.0167725000001,1060.6171752,942.4640933,1385.7255248000001,1231.4365234000002,1049.10697,890.950354,840.2101625,801.3198795000001,753.4361816,1380.2525146,1152.2143431,1046.8570798,963.9567501,821.811694,792.8213379,753.3277281000001,908.398773,924.6355039,944.8960147,944.6450685,627.676868,491.9038234,193.3756911,53.825336,38.5662081,28.8987199,739.0509579999999,459.4822479,360.4587037,64.0836205,42.032099,25.7365068
-97.93304368980587,66.87495776019415,-111.0628840398059,31.331043560194143,-41.5916033398059,-47.82457623980586,-25.1456902398059,-14.428038989805888,45.21827171019417,-42.512752689805886,-43.22696168980586,-200.3443010898059,-268.5579920398059,-273.02610568980583,-338.67208058980583,-357.4585623398059,-304.09331228980585,-395.2346716898059,129.80593651019413,209.9032299601941,210.0834667101941,267.4672188601941,311.25752921019415,247.01667231019408,336.1215466101942,-149.7177064898059,113.02379211019417,-94.82725903980587,21.32227236019409,-195.7737844398059,-186.52501588980587,-173.1612572898059,-150.58801758980587,-106.59510828980588,-114.8667456398059,162.55679131019411,140.20888746019415,147.89455321019418,109.48708256019411,53.354856010194084,111.6670575101941,68.37278111553397,30.964347215533994,-58.72899898446601,-89.13153373446602,-113.30234808446602,-157.54248063446602,13.876106415533993,75.10146426553398,-204.553239034466,-141.83070743446604,-148.107594334466,-25.142352634466008,-8.689487234466025,-31.13895138446602,15.47415691553399,69.99772596553399,28.117162665533982,53.04673051553398,-66.94134423446602,-104.78117413446601,-118.82489773446602,-82.02011208446602,-44.161373434466014,-73.90994508446602,-72.86042288446602,84.56823126553398,52.063714415533994,-141.87682843446603,-151.66918913446602,33.21451016553398,-2.863358734466027,-51.19098518446601,-58.09232328446602,-118.97095663446602,74.65056836553399,16.578789415533983,-34.33215433446602,-57.503690434466016,-82.75725818446601,-132.405401034466,52.27418781553399,1577.07574465,1573.34561785,1578.14481215,1578.1379764,1445.1719177999998,1095.42833855,1348.54714395,1197.8910214999999,1255.4557375499999,1060.8390873,942.50205965,1385.4852538,1231.41707165,1049.11006445,890.9045871,840.1326381499999,801.24306605,753.35200185,1380.21078485,1152.13309975,1046.72025745,963.95972285,821.7226409,792.7718507,753.4943724999999,908.4939273,924.58364825,945.0903775,944.6077296999999,627.7205562,491.96753435,193.3757268,53.9360079,38.60217955,28.818149650000002,739.0091768999999,459.3414049,360.44237095,64.19286235,42.03495705,25.8037623
-97.59568993980585,67.7806766601941,-110.5888601398059,31.89596026019408,-41.026378339805866,-47.38514293980588,-24.64111873980587,-13.882628539805888,45.85505486019413,-42.07215513980587,-42.84751513980585,-199.79100233980586,-267.9351097398059,-272.6007009398059,-338.04437153980587,-356.6098719398059,-303.56292653980586,-394.8984655398059,130.38579186019413,210.37965186019412,210.49426366019412,267.7744146601941,311.19509386019416,247.20533506019413,336.3754892601941,-149.42062293980587,113.3416024601941,-94.46490993980586,21.76925106019412,-196.06237693980586,-186.26064373980586,-173.00666993980587,-150.46124173980587,-106.58190793980586,-114.91333533980587,162.77519606019413,140.48778166019412,148.15540886019411,109.49287226019412,53.61868946019408,111.7184338601941,69.76364391553398,33.006310915533994,-57.43252148446602,-87.46024968446602,-112.42788608446601,-157.31648548446603,14.497799715533972,75.23050511553399,-203.85685088446604,-141.665756284466,-148.188157684466,-24.30791048446601,-8.282705484466026,-30.85644548446602,15.704134915533979,70.25593551553398,28.165972715533986,53.168419915533974,-66.12021768446601,-103.98581788446602,-117.85392428446602,-80.87971228446601,-42.899325884466016,-72.84244668446601,-71.65989808446602,84.33600451553399,52.07644071553399,-142.02764288446602,-151.861230484466,33.32873191553399,-2.80190168446602,-51.087986484466015,-58.07486128446602,-118.99130248446602,74.64080811553399,16.567006915533977,-34.16860508446602,-57.29169168446602,-82.73998748446601,-132.39459128446603,52.295562915533985,1576.6913578,1573.2680172,1578.3252198,1578.365674,1445.5108646,1095.726465,1348.3187746,1197.6631836000001,1255.7805664,1061.0656496,942.5620968,1385.6742676000001,1231.354761,1049.0945554,890.8281128,840.0314578,801.1360966,753.4761472,1380.0333006,1152.0497562,1046.8001952,963.8153196000001,821.3668336,792.7056034,753.5648808,908.460449,924.5054812,945.1234012,944.734534,627.8641234,491.8599062,193.460034,53.8950002,38.572602,28.8738012,738.9714356,459.2677492,360.38788420000003,64.17732120000001,41.952779799999995,25.6513332
-97.26956108980588,67.73782416019415,-110.0624303398059,32.513504910194115,-40.49161458980586,-46.96438483980589,-24.359969089805872,-13.761084589805876,46.44511491019412,-41.684348589805865,-42.48841008980588,-199.4307695898059,-267.4565533398059,-272.05986683980586,-337.56794258980585,-355.89151658980586,-303.0959160898059,-394.2108485898059,130.82713416019416,210.76809816019414,211.0114756601941,268.04640316019413,311.3306896601941,247.4077464101941,336.37532141019415,-149.29870483980585,113.42793391019416,-94.14003633980589,22.142624910194087,-196.02780058980588,-186.22268608980585,-172.94390033980585,-150.57813158980588,-106.5066140898059,-114.84105608980587,162.89326591019415,140.5907141601941,148.03163216019416,109.56694116019409,53.41931216019415,111.7573556601941,71.13208281553398,34.40678706553399,-56.10531493446601,-85.96620043446602,-111.16009318446602,-157.10347293446603,15.11723231553399,75.616179815534,-203.21318343446603,-141.56383668446603,-148.34224793446603,-23.658497684466013,-7.73955243446602,-30.59714418446602,15.932338065533983,70.55956931553399,28.24401406553398,53.44331281553398,-65.03216818446602,-102.97949918446602,-116.92091243446602,-79.58610843446601,-41.69277643446601,-71.74253343446603,-69.93547368446602,84.200866065534,52.01007356553399,-142.27094718446602,-151.94728993446603,33.240214815533975,-2.7351309344660066,-50.93803868446602,-58.07872068446601,-119.19280268446602,74.62191306553399,16.680247315533983,-33.926716684466015,-56.79641018446601,-82.66371468446602,-132.42228968446602,52.22525356553398,1576.39233375,1573.0566105,1578.457733,1578.663025,1445.57910125,1096.0794065,1348.242859,1197.3471682499999,1256.1550905000001,1061.3408817499999,942.6303865,1385.57260125,1231.3292545,1049.15509075,890.82806375,839.920532,800.986038,753.4633945,1380.102783,1152.08926375,1046.8399657500001,963.7836305,821.557007,792.6219940000001,753.412933,908.5351867500001,924.428818,945.29251125,944.6997375,627.99165325,491.86238099999997,193.5012285,53.974608,38.72780775,28.81145025,738.9334719999999,459.16713725,360.15670025000003,64.16731675,42.03320625,25.723368999999998
-96.9774588398059,68.0372691601941,-109.57521853980586,33.0764719601941,-39.911091939805885,-46.52593603980586,-23.82953703980589,-13.298976539805869,47.12110716019417,-41.2934960398059,-42.14258913980587,-198.94453013980586,-266.6808587398059,-271.5731150398058,-337.11131663980586,-355.0905858398059,-302.5925786398059,-393.7811430398059,131.2936287601941,211.2657419601941,211.61082866019416,268.36527756019416,311.39509336019415,247.61423436019408,336.63535236019413,-149.00347783980587,113.65431006019409,-93.76809263980587,22.49136476019412,-195.63617453980586,-185.77206643980588,-172.22829493980586,-150.4225700398059,-106.46667703980586,-114.88853653980588,163.0758799601941,140.78980816019416,148.19484366019415,109.63524216019411,53.41977656019416,111.7485970601941,72.53090341553398,35.92814631553398,-54.65848708446602,-84.28234388446602,-110.20446098446601,-156.90556298446603,16.14897151553399,76.328545915534,-202.466559084466,-141.44161338446602,-148.533863284466,-22.74956978446603,-7.232515084466022,-30.261966884466016,16.282660015533978,70.90473351553398,28.287440215533984,53.822319415533975,-63.734396384466024,-101.86328018446602,-116.00724648446602,-78.31598378446601,-40.15927478446602,-70.54457108446601,-68.201090984466,83.91893721553399,51.94543741553399,-142.528560484466,-152.05120628446602,33.14983981553397,-2.6553561844660236,-50.67896678446601,-58.06002788446602,-119.129442084466,74.75051721553397,16.614637815533992,-33.63260848446602,-56.58698508446602,-82.61640548446601,-132.376320284466,52.23131131553398,1576.0121095,1572.7484867,1578.6105954,1578.9988284,1445.8759158,1096.4794437,1348.1088505,1196.9389036,1256.6532346000001,1061.6606324,942.7665647,1385.7505858,1231.253406,1049.1994015999999,890.8891906,839.8174133,800.9496768,753.5092592999999,1380.142554,1151.994568,1046.6891967000001,963.7376033,821.4660276,792.5813173,753.4368224,908.597101,924.465698,945.4496887,944.7851505,627.9538699,491.8132717,193.4286437,53.9654144,38.719170999999996,28.785633200000003,738.8718628,459.0023223,360.1000029,64.1297843,42.0428048,25.7539961
-96.79999153980587,67.5450846601941,-109.04888408980587,33.66290641019411,-39.32790598980586,-46.20551193980588,-23.634899189805868,-13.165176989805895,47.747678360194136,-40.89599213980588,-41.75024138980586,-198.5825611398059,-266.7373444398059,-271.1874530898059,-336.5365959398059,-353.9995180398059,-302.1344170898059,-393.1574148398059,131.8250132601941,211.77809861019412,212.0563276601941,268.6085399101941,311.3428418101941,247.72170821019412,336.8820107101941,-148.8291312398059,113.84767846019409,-93.44197428980588,22.83060396019414,-195.60281478980588,-185.31633528980586,-172.5799097898059,-150.45445323980584,-106.4499060898059,-114.8693653398059,163.26235411019417,140.87925806019413,148.34185226019412,109.58177256019414,53.43284736019409,111.69402276019414,74.17751166553398,37.506934915533975,-53.13527138446602,-82.50312738446601,-108.93908963446603,-156.485167334466,16.99594956553399,76.47907911553398,-201.83605248446602,-141.35057648446602,-148.715889384466,-21.857573134466016,-6.701177284466014,-29.895178484466015,16.837140015533993,71.55480421553398,28.462252665533974,54.48497751553398,-62.463746934466016,-100.88717758446602,-115.06112438446601,-76.91660118446602,-37.37288808446602,-69.37200548446603,-66.27860068446601,83.55958261553397,51.86305431553398,-142.75134158446602,-152.249748834466,33.172770115533986,-2.580249084466023,-50.57901038446602,-58.01925088446601,-119.27942338446603,74.72797776553399,16.657180365533982,-33.39262688446601,-56.276178834466016,-82.589570534466,-132.34196263446603,52.316421765533995,1575.57879045,1572.6252742,1578.7979856499999,1579.3242854999999,1446.0370608,1096.6866513,1347.8361937,1196.52600725,1257.0704532,1061.98063365,942.7550967,1385.7372801,1231.3371702,1049.19464105,890.8544371,839.7001339999999,800.906827,753.45161135,1380.0731932499998,1151.97198515,1046.6451413,963.6628965,821.0801296,792.6347291999999,753.39458625,908.49643595,924.26076045,945.6328828,944.80927405,628.02486575,491.72614455,193.5753226,53.99037035,38.718737,28.8007631,738.7771239,458.91810139999995,359.9437715,64.10247715,41.98513955,25.64502765
-96.62550553980589,67.92822366019416,-108.53519193980587,34.288392060194134,-38.804461139805895,-45.806664139805875,-23.252715339805867,-12.868901539805881,48.347412660194074,-40.504436139805875,-41.335875539805876,-198.17239293980586,-266.4016131398059,-270.81041813980585,-336.0083057398059,-353.5998619398059,-301.61522093980585,-392.40691113980586,132.2984750601941,212.2481330601941,212.49018626019412,268.8791876601941,312.0392468601941,248.29196866019416,337.2439094601941,-148.66557553980587,114.07425626019415,-93.13422153980588,23.18659766019414,-195.44281533980586,-185.31163273980584,-172.49669673980588,-150.46455573980586,-106.35695713980587,-114.88394673980588,163.43195886019413,141.2089852601941,148.4573254601941,109.57175386019415,53.42077706019413,111.77999366019412,75.71738911553399,39.66166351553399,-51.51621388446602,-80.52706328446602,-107.70975808446602,-156.29100688446601,17.82501511553399,76.86442871553398,-201.07386768446602,-141.28224288446603,-149.165544484466,-20.838601884466023,-6.224011484466025,-29.623590084466013,17.42941311553398,72.24595331553398,28.763271915533988,55.35102811553399,-61.080034084466014,-99.83319648446601,-113.99221548446602,-75.50896748446601,-35.862071484466014,-67.55951688446602,-64.19412208446602,83.229064915534,51.71093451553397,-143.01539968446602,-152.507750084466,33.046362115533995,-2.4709930844660164,-50.48712488446601,-58.03117208446602,-119.30351568446602,74.60582911553398,16.55574951553398,-33.13501128446602,-56.03338768446602,-82.77317488446602,-132.386322484466,52.24294451553398,1575.1853272,1572.4865964,1578.9416016,1579.6198976,1446.3087156000001,1097.0794188,1347.6932614,1196.2402836,1257.693604,1062.3080326,942.8690914,1385.7777833999999,1231.3529542,1049.1987306,890.8651368,839.7997682,800.9633914,753.4004517999999,1380.0555664,1151.9138428,1046.5510254,963.585962,821.6447266,792.5630616,753.4649532,908.4751344,924.1350586,945.6631226000001,944.8824098,628.0703734,491.899939,193.632196,54.0610514,38.843936,28.8647644,738.7400874,458.8655762,359.9027466,64.1730654,42.0637198,25.6536078
-96.41759858980586,67.81080371019411,-108.0721442398059,35.0020669101941,-38.28118673980587,-45.58936383980587,-22.849204089805866,-12.275870089805869,48.936402410194134,-40.10706273980588,-41.01889553980587,-197.7969732898059,-266.1805199398059,-270.4660507398059,-335.54612758980585,-352.81142108980583,-301.1112052398059,-391.9477010898059,132.8067243101941,212.76061496019412,213.1052991101941,269.2886546601941,311.8465036101941,248.62706711019413,337.5670877601941,-148.3830955898059,114.24560336019408,-92.78026523980589,23.560392310194167,-195.22697833980587,-184.9594321398059,-172.43249773980588,-150.34046378980588,-106.3966299898059,-114.88376688980588,163.6313516601941,141.61663906019413,148.70870446019416,109.69118781019412,53.42188826019412,111.6749364601941,77.43720481553399,41.46010686553397,-49.756330334466014,-78.69912233446601,-106.43403843446602,-155.576152434466,18.728352965533986,77.01241516553398,-200.27955578446603,-141.21222843446603,-149.459155084466,-19.717617734466028,-5.646514234466015,-29.40039018446602,18.216384565533986,73.20875676553399,29.524897715533996,56.570424615533994,-59.627351684466014,-98.68612428446602,-112.73895758446602,-73.80410563446601,-33.56482393446602,-65.60241623446602,-61.654667834466025,82.81544406553398,51.37997201553397,-143.209547984466,-152.743866284466,33.015844565533975,-2.224921384466016,-50.418414434466015,-57.97343678446602,-119.12682023446602,74.69181991553398,16.46749101553398,-32.64691783446602,-55.72171643446601,-82.56059058446603,-132.29461053446602,52.33873386553398,1574.6542846,1572.07324225,1579.13806165,1580.0028382,1446.6584043500002,1097.2628542,1347.43059055,1195.7538573,1258.2999021,1062.6677796000001,942.9342526500001,1385.7623230499998,1231.30720205,1049.16682745,890.8322049999999,839.8263607499999,801.0114443,753.54947515,1380.0132936500002,1151.7703308999999,1046.4326234,963.48887675,821.5314330499999,792.5158570000001,753.4316225,908.4297821,923.96707155,945.71137385,944.98485135,628.0671203,491.9213075,193.68619285,54.02401865,38.71637835,28.85912475,738.670059,458.7702207,359.72505315,64.1366492,42.0493079,25.664755500000002
