X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,X.8,X.9,X.10,X.11,X.12,X.13,X.14,X.15,X.16,X.17,X.18,X.19,X.20,X.21,X.22,X.23,X.24,X.25,X.26,X.27,X.28,X.29,X.30,X.31,X.32,X.33,X.34,X.35,X.36,X.37,X.38,X.39,X.40,Y,Y.1,Y.2,Y.3,Y.4,Y.5,Y.6,Y.7,Y.8,Y.9,Y.10,Y.11,Y.12,Y.13,Y.14,Y.15,Y.16,Y.17,Y.18,Y.19,Y.20,Y.21,Y.22,Y.23,Y.24,Y.25,Y.26,Y.27,Y.28,Y.29,Y.30,Y.31,Y.32,Y.33,Y.34,Y.35,Y.36,Y.37,Y.38,Y.39,Y.40,Z,Z.1,Z.2,Z.3,Z.4,Z.5,Z.6,Z.7,Z.8,Z.9,Z.10,Z.11,Z.12,Z.13,Z.14,Z.15,Z.16,Z.17,Z.18,Z.19,Z.20,Z.21,Z.22,Z.23,Z.24,Z.25,Z.26,Z.27,Z.28,Z.29,Z.30,Z.31,Z.32,Z.33,Z.34,Z.35,Z.36,Z.37,Z.38,Z.39,Z.40
-83.96450186479592,79.98081113520414,-99.2851808647959,42.54032013520407,-26.810204864795935,-28.084191864795912,-12.309136864795903,-3.122307864795914,66.42423113520408,-24.83147586479589,-22.6998528647959,-182.6639648647959,-265.6611718647959,-292.1141908647959,-387.5313578647959,-420.4739548647959,-371.26348986479593,-474.6752218647959,142.27646513520415,236.1985841352041,247.6592771352041,320.4544431352041,388.2246461352041,324.60874013520413,415.92087413520414,-142.48131686479593,123.55631113520406,-74.25219086479592,42.014197135204085,-189.93093286479592,-182.36480086479588,-172.11327486479593,-150.6747068647959,-108.27886286479588,-112.8316278647959,171.51059613520408,144.3163821352041,147.68149413520405,104.61466113520407,40.631873135204046,117.05380913520412,121.0728892831633,80.8581832831633,-5.807527716836688,-38.88554571683669,-63.78831671683669,-114.9037227168367,65.1706832831633,121.20472528316333,-158.4294527168367,-99.6616987168367,-110.5751287168367,5.378553283163313,2.4206982831633184,-36.2635977168367,-12.641618716836689,36.654448283163305,-8.878449716836684,-3.342393716836682,-16.94922771683669,-78.37221671683669,-101.7467327168367,-75.5672317168367,-49.57731771683669,-75.4256457168367,-81.2157227168367,114.76392928316329,95.0206582831633,-106.8667767168367,-112.6173457168367,52.46368228316331,9.474897283163301,-40.09694871683669,-53.2010137168367,-106.0397357168367,87.0313552831633,43.0190262831633,-28.239999716836692,-53.53262471683669,-70.5726637168367,-111.14976271683669,66.3401622831633,1577.557861,1573.362915,1573.915894,1573.616333,1444.927612,1099.681885,1346.616333,1192.674316,1262.126709,1064.810303,952.497131,1383.808105,1240.249146,1065.022583,916.838989,864.977173,822.094971,802.898438,1385.013794,1172.388062,1069.206177,993.698364,857.892456,821.117981,789.442993,906.760498,914.011353,953.118713,955.483582,626.982483,491.865784,193.325958,53.523319,45.718708,28.671352,736.934326,459.885345,360.803864,63.669666,47.114937,25.431236
-83.44382116479593,80.74486758520413,-99.2420084147959,42.47807018520409,-26.93872466479589,-28.24335961479591,-12.055498564795883,-2.843678114795921,66.13293518520405,-24.878806414795914,-22.669448664795897,-182.58888351479592,-265.7592755647959,-292.6303717647959,-388.44704526479586,-421.3832782647959,-372.5455969147959,-476.0539940647959,142.25537403520406,236.16499643520405,247.61840498520408,320.553064085204,388.31211598520406,324.83793358520404,416.1841645352041,-142.1766869647959,123.70136738520408,-74.26859441479591,42.059014735204045,-189.84807216479592,-182.22612926479593,-171.87309826479589,-150.61205761479593,-108.21313281479593,-112.7697930647959,171.62518918520405,144.21349173520412,147.6128844852041,104.67888223520406,40.676199685204104,117.09877068520412,122.40575523316332,82.0960323831633,-4.453019516836699,-37.82346421683669,-62.3315213168367,-114.1460750168367,66.16356218316332,121.75085323316328,-157.7349235668367,-99.02392201683669,-109.88826156683669,6.496266283163294,3.8117916831632983,-34.9391413168367,-10.707100066836698,38.8049809331633,-6.936068466836701,-0.9019290668367077,-16.28081671683669,-78.1886455668367,-101.5761422668367,-75.5807625168367,-49.9141371168367,-75.56277776683669,-81.6504513168367,115.38681788316329,95.42385383316329,-106.24319781683668,-112.29669771683669,52.8122134331633,9.593572983163304,-40.18265476683669,-53.20962786683669,-106.02778591683669,86.98917618316331,43.51735723316331,-26.949019116836695,-52.94282621683669,-70.4833051168367,-111.33340146683669,66.42613818316332,1577.44074705,1573.06785245,1573.95124485,1573.5672424499999,1444.740161,1099.7284303000001,1346.5548824,1192.51284165,1262.26536265,1064.93208665,952.597763,1383.46793785,1240.37260135,1065.1774415,917.29737285,865.6492342,822.6734646,803.8654754,1384.9523494,1172.4581116,1069.1373231999999,993.8452176999999,858.1460537,821.3488127999999,789.83558675,906.6796145,913.90525555,953.2312649,955.8357425,626.9074278,491.8014419,193.47029270000002,53.538063449999996,45.7363327,28.69201635,736.8043331,459.47189505,360.72629114999995,63.515367850000004,47.12961325,25.349988200000002
-83.1281129647959,80.91144443520406,-99.50750726479592,42.6374029352041,-27.08214386479592,-28.571487264795913,-12.107327464795896,-2.7250055647958846,65.88219583520414,-24.926900964795898,-22.681249464795922,-182.50561526479592,-265.9172253647959,-293.28087326479596,-389.47227146479594,-422.4561469647959,-374.02788466479586,-477.4808595647959,142.16261023520414,236.05299703520404,247.54113163520404,320.5071289352041,388.5834658352041,325.0510499352041,416.45661653520403,-142.15932286479588,123.67812543520411,-74.28884876479593,42.08051823520408,-189.99115226479591,-182.26579226479592,-171.8498352647959,-150.6189295647959,-108.18696296479591,-112.82261606479592,171.66750483520406,144.74021633520408,147.55520683520413,104.53166553520408,40.59733863520412,117.06301313520405,123.78519398316328,82.8722379831633,-3.135067916836701,-37.170130116836695,-61.392430316836695,-112.7264713168367,66.95062208316331,122.5227155831633,-157.1005781168367,-98.3995668168367,-109.42444801683669,7.702586683163309,5.203915483163314,-33.50533351683669,-8.606335816836696,41.27913648316331,-4.703783016836681,1.8189525831633033,-15.22418271683669,-77.9972107168367,-101.5345444168367,-75.8361157168367,-50.06350681683669,-75.78469671683669,-81.91418951683669,115.84429438316329,95.86010608316332,-105.7980462168367,-111.9478718168367,53.086027583163315,9.845125083163296,-40.12810211683669,-53.157960416836694,-106.0071630168367,86.97113908316331,43.91534118316331,-27.096132016836698,-52.51210321683669,-70.3630124168367,-111.11609971683669,66.37153458316331,1577.3740234,1573.001477,1574.0100706,1573.7022213999999,1444.8965091,1099.4141601000001,1346.4446659,1192.3848266,1262.4466676999998,1065.0547489,952.6819094,1383.3970828000001,1240.5387210000001,1065.3967771,917.8636417,866.4164241,823.3128115999999,804.8548034,1385.1318115000001,1172.6121951,1069.2929319,994.2114743999999,858.3424682,821.5181277,790.0478390999999,906.5128477999999,913.8468508999999,953.3288694,955.9539304,626.9437924,491.7278076,193.43058960000002,53.5190592,45.744489200000004,28.6544889,736.7947572,459.73652380000004,360.7642429,63.5408684,47.121805699999996,25.3928862
-82.70543956479592,81.98739908520406,-99.1682619647959,42.46520113520413,-27.1796403147959,-28.3881860647959,-11.89491381479591,-2.5086726647958844,65.63914483520405,-24.958033714795924,-22.653130964795896,-182.5012680147959,-266.01605851479593,-293.9823104147959,-390.5425085647959,-423.17036471479594,-375.2775708647959,-478.9005512147959,142.18743308520413,236.0096563352041,247.46234773520405,320.63484493520406,388.81804793520405,325.3504363852041,416.7483279352041,-142.1145753147959,123.64616078520406,-74.2514101647959,42.06821043520408,-189.95144601479592,-182.25868196479593,-171.72537491479594,-150.58367886479587,-108.16801251479592,-112.7656754647959,171.75386048520406,144.82061503520407,147.5935243352041,104.48545253520405,40.64805883520406,117.01449593520411,125.06851153316329,84.12611853316332,-1.6900215168367072,-35.7301088668367,-60.42654796683669,-112.76290496683669,67.7233064331633,123.31835768316333,-156.41443581683671,-97.7898468668367,-109.0183767168367,9.040810683163304,6.553681933163308,-31.76933086683669,-6.1741664168367025,44.09572833316331,-2.3259672168367023,4.977667183163299,-14.928678666836692,-77.7770911168367,-101.5910764668367,-75.92454571683669,-50.3138106168367,-75.9485029668367,-82.24090816683669,116.1973004331633,96.2318352831633,-105.3892739168367,-111.6651652168367,53.33539953316332,9.996715033163296,-40.11958551683669,-53.177478366836695,-106.00332056683669,86.93983233316331,44.1720393831633,-26.739741516836702,-52.3206321168367,-70.3656447168367,-111.14324376683669,66.3902074331633,1577.26881705,1572.8555357500002,1574.06999495,1573.5956846,1445.0017636,1100.0136959,1346.3367915499998,1192.2254574,1262.61222505,1065.1922849,952.78979485,1383.61098635,1240.74548975,1065.64522675,918.5052792500001,867.3288636999999,823.7665952,805.90622865,1384.9981874500002,1172.7289429,1069.6736629499999,994.42484105,858.6081604000001,821.79780845,790.3666195999999,906.35765045,913.76897895,953.4772217999999,956.09122015,626.91939365,491.72833555,193.45039355,53.5317743,45.6901723,28.7240173,736.7620545,459.6716893,360.87633854999996,63.609901199999996,47.1702242,25.4132733
-82.0143126647959,81.76059593520411,-99.0404844647959,42.586035735204106,-27.535015464795926,-28.464727464795896,-11.727355664795914,-2.2066834647959013,65.34979313520407,-25.0051754647959,-22.629272664795895,-182.36262146479592,-266.16112626479594,-294.6739746647959,-391.55459706479587,-424.24450226479587,-376.6355294647959,-480.2932176647959,142.2197877352041,235.89309073520405,247.47153313520408,320.81958053520407,389.26729773520407,325.65100113520407,416.7233891352041,-141.95666506479589,123.76275653520406,-74.22397446479592,42.119482535204064,-189.8469300647959,-182.1368528647959,-171.7594116647959,-150.5549316647959,-108.1403742647959,-112.77219246479589,171.8448853352041,144.88200673520413,147.6546755352041,104.65069633520406,40.72141153520408,117.0587157352041,126.5531692831633,84.81913308316331,-0.3307935168367011,-34.9610303168367,-58.894425916836695,-112.0799355168367,68.66780868316332,124.02456188316332,-155.7346211168367,-97.22585171683669,-108.5316075168367,10.435710283163298,8.039063883163312,-30.043113916836695,-3.549775516836684,46.859309083163296,0.5484814831633,8.332585283163308,-14.15160351683669,-77.3847047168367,-101.57448331683669,-76.24269451683669,-50.72422931683669,-76.0751455168367,-82.63362311683669,116.67431808316333,96.53966488316331,-104.96125191683669,-111.14270711683669,53.58497468316331,10.0856548831633,-40.1063893168367,-53.19278871683669,-106.02649091683669,86.9347182831633,44.7083604831633,-26.335479916836697,-51.9931977168367,-70.42072111683669,-111.3159501168367,66.44004988316331,1577.17749,1572.704395,1574.1802736,1573.6801028,1444.86936,1100.156445,1346.285254,1191.9994631999998,1262.8275386,1065.3237794000001,952.8429814,1383.7582522,1240.9479738,1065.9702878,919.1591064,868.1870848,824.322803,806.9671751999999,1385.1175782,1172.7800536,1069.8739500000001,994.6506956,859.0101316,821.9963746,790.7443852,906.2447262000001,913.569202,953.6507204,956.1153932000001,626.7671016,491.7440548,193.4738736,53.5597078,45.7518976,28.687514399999998,736.5835452,459.5628724,360.7314328,63.6533512,47.2299404,25.333274
-81.78548561479589,81.45967763520412,-98.8615581147959,42.569799885204134,-28.533951864795924,-28.70340886479589,-11.602219864795913,-2.0714653647958983,65.02596113520408,-25.055848614795906,-22.564133614795907,-182.43362536479592,-266.3006448647959,-295.3730443647959,-392.2684243647959,-425.2520978647959,-378.04546261479595,-481.6622846147959,142.1759708852041,235.84552588520407,247.43709413520406,320.9886686352041,389.3563906352041,325.9097351352041,416.99104963520404,-141.9815993647959,123.77303188520406,-74.18156561479593,42.351782635204074,-189.7008981147959,-182.12724461479593,-171.7212383647959,-150.5417036147959,-108.14847686479592,-112.82193086479592,171.88226963520407,144.89320988520407,147.68637738520408,104.4625763852041,40.634131135204086,116.92742013520404,127.83498953316328,85.3198952831633,1.0821095331633046,-33.96054596683669,-55.2430262168367,-111.1293317168367,69.6249295331633,124.52783078316331,-155.1748614668367,-96.7112059668367,-108.1632512168367,11.834917033163308,9.64063053316331,-28.252194966836697,-0.7895217168366884,49.9155445331633,3.216215283163308,12.005003033163298,-13.765012466836701,-77.2543467168367,-101.56745246683668,-76.4367329668367,-50.73956871683669,-76.13740146683669,-82.9493147168367,117.02410753316329,96.77974878316328,-104.61679921683668,-110.6588067168367,53.7309517831633,10.35287728316331,-40.074019966836694,-53.1465049668367,-106.0054654668367,86.97993703316331,45.02255853316331,-26.038220966836693,-51.702472216836696,-70.28065621683669,-111.21717746683669,66.47703353316331,1577.09832775,1572.5939332500002,1574.3151245000001,1573.82016,1443.6133725,1100.31488025,1346.229553,1191.9684145,1263.0243225,1065.44894425,952.93791225,1384.23934925,1241.28121925,1066.3067015000001,919.8292845,869.16494725,825.08331275,807.943161,1385.0432435,1172.9678342500001,1070.0364077499999,994.9334105,859.1247555,822.221252,791.13908375,906.1440275,913.4881284999999,953.758484,956.18901025,626.7461545000001,491.7087325,193.50009175,53.5471,45.7475955,28.70688775,736.4726410000001,459.54479225,360.637596,63.55289475,47.336944,25.38843875
-81.01975356479589,81.7991638352041,-98.74959716479589,42.79155273520412,-28.502148264795913,-28.739757864795912,-11.343347164795881,-1.7339903647959205,64.7516724352041,-25.121872064795912,-22.613812064795912,-182.3053891647959,-266.3214066647959,-296.10344996479586,-393.5690380647959,-426.0070165647959,-379.3073450647959,-483.0208478647959,142.22271763520408,235.81623543520408,247.44084523520414,320.95755053520406,389.70864863520404,326.1588379352041,417.21799953520406,-141.77129776479592,123.96651623520412,-74.23255616479588,42.32785063520409,-190.07812746479593,-181.9371887647959,-171.6672211647959,-150.4924497647959,-108.1291377647959,-112.7862731647959,172.03839143520412,145.03955093520406,147.85960703520408,104.59963423520405,40.6777039352041,116.9863834352041,129.2690868831633,86.0818313831633,2.5123150831633065,-33.0723826168367,-54.39554831683669,-110.9054200168367,70.4179775831633,125.10493318316331,-154.5692689168367,-96.17642011683668,-107.9095803168367,13.178644783163309,11.254327083163295,-26.260417316836694,2.1460720831632916,53.2445873831633,6.31216708316331,15.951121183163313,-13.025957316836699,-77.1476712168367,-101.3773528168367,-76.5910383168367,-50.810208516836695,-76.25685221683669,-83.23950211683669,117.39500268316333,96.98062118316331,-104.22668451683668,-110.26425321683669,53.96223748316331,10.519151183163308,-39.992324416836695,-53.15269091683669,-105.9943064168367,86.9142958831633,45.0927226831633,-25.669085416836694,-51.51003351683669,-70.2918625168367,-111.1144570168367,66.5174226831633,1576.9897218,1572.4231448,1574.4356934999998,1573.8362427,1443.7309934,1100.5333011,1346.1940064,1191.7841921,1263.1730955,1065.6084476,953.0548222,1384.3137815,1241.577344,1066.6286742999998,920.5837462,870.0431885,825.7973571,808.9638852999999,1385.1097048,1173.0674073,1070.0229861,995.2063478,859.5239016,822.4011415,791.4796635,905.9433775,913.4119932000001,953.8446471000001,956.2930968000001,626.7861756,491.71158790000004,193.4848162,53.5709557,45.739008,28.7183799,736.3936582,459.4706508,360.6379576,63.5884379,47.355902199999996,25.3457293
-80.45471481479592,82.15774853520409,-98.7315625147959,42.736358985204106,-28.020391414795917,-28.81012266479592,-11.154310714795903,-1.482638064795924,64.48002648520412,-25.230334464795906,-22.704737814795923,-182.2801117147959,-266.4015960147959,-296.7356496147959,-394.43541426479595,-426.7720315647959,-380.5325122647959,-484.2447756147959,142.25051568520408,235.72240273520413,247.4495330852041,321.0122008352041,389.7946078852041,326.3365143352041,417.8192659352041,-141.7012618647959,123.98796728520406,-74.31748036479593,42.11708733520411,-189.2424846647959,-181.90817986479593,-171.5788176147959,-150.4586452147959,-108.09913441479591,-112.80642401479591,172.04373828520409,144.67709998520405,147.90318608520408,104.47277233520414,40.673312535204126,116.91308298520411,130.5882630331633,86.8668961831633,3.8072490331633135,-32.0286603668367,-54.68911691683669,-110.5200080168367,71.05375453316331,125.56350818316332,-153.9692751668367,-95.6981149668367,-107.64474531683669,14.608107133163314,12.919590583163295,-24.491750716836698,5.359286833163301,56.8610123831633,9.797159433163303,20.05653288316331,-12.394218716836706,-77.0045954668367,-101.34239961683669,-76.7683123668367,-50.9417883168367,-76.4412585168367,-83.4948064168367,117.66868558316331,97.0707535331633,-103.9533873668367,-110.0153104168367,54.062357383163295,10.781499383163306,-39.89718981683669,-53.12623551683669,-105.9925139668367,86.90996978316332,45.2773766331633,-25.433816516836693,-51.34803346683669,-70.1068037168367,-111.13319001683669,66.4887147331633,1576.9343015,1572.25916765,1574.6632263499998,1573.97469475,1444.6203734,1100.71804185,1346.1590699,1191.5560547500002,1263.3084592,1065.7530884,953.13156765,1384.40308235,1241.8185789499998,1066.8702214,921.1766724,871.1102260499999,826.30625295,810.1070679000001,1385.14769915,1173.17405405,1070.04587995,995.38426235,859.5525576,822.5738711,791.81119995,905.8673614,913.35428495,953.91426415,956.252652,626.7226168,491.6892469,193.48662124999998,53.56024095,45.771284099999995,28.7241391,736.4373473,459.39874685,360.62377435,63.59897805,47.35342025,25.3571262
-79.78237266479591,83.41346453520411,-98.4252930647959,42.927307535204065,-27.53762826479591,-28.996990464795907,-10.860534264795888,-1.2673884647959086,64.25025653520406,-25.343560664795906,-22.8576108647959,-182.15698226479591,-266.48408486479593,-297.1860564647959,-395.2448122647959,-427.3734146647959,-381.8250452647959,-485.4394706647959,142.34283453520408,235.65484613520408,247.41947033520412,321.1133063352041,389.9187137352041,326.5203615352041,418.1235353352041,-141.5321956647959,124.0757085352041,-74.45280146479591,41.95922893520412,-188.8163324647959,-181.7098692647959,-171.46486206479588,-150.43038306479593,-108.0263002647959,-112.7992610647959,172.1765873352041,145.09389693520407,148.05626233520408,104.45864293520413,40.71805433520406,116.89665553520408,131.99656468316329,88.1572890831633,5.298524083163306,-30.86822371683669,-55.128015316836695,-109.9718135168367,71.9618360831633,126.2656202831633,-153.4502159168367,-95.28755671683669,-107.43062711683669,16.068986483163304,14.5672130831633,-22.507809516836694,8.647285483163312,60.7401562831633,13.650126683163307,24.4019362831633,-12.31865111683669,-76.92863051683669,-101.13865351683668,-76.7983533168367,-51.04747211683669,-76.6284473168367,-83.70133151683669,118.1113292831633,97.15519528316331,-103.70904471683669,-109.68827011683669,54.244230283163304,10.906928683163295,-39.79139851683669,-53.15897231683669,-106.0300081168367,87.00647128316331,45.327726683163306,-25.333088916836694,-51.31418631683669,-70.0810383168367,-111.2390383168367,66.47949368316331,1576.8945552,1572.0321782,1574.7848392,1573.9706297999999,1445.5270508,1100.8797854,1346.1855222000002,1191.5061524,1263.571509,1065.9161868,953.2022338,1384.5728026,1242.0634274,1067.051367,921.8070676,872.0856078,826.9369138,811.3425662,1384.9459228,1173.2699218,1070.105127,995.535254,859.7487186,822.7129636,792.0561766000001,905.8625978,913.3029054,954.0210816,956.2460818,626.5941894,491.6234256,193.490024,53.6267928,45.7695124,28.6297218,736.4392826000001,459.475311,360.6472658,63.6864682,47.323908599999996,25.397023
-79.16926576479592,83.73360013520407,-97.88135941479592,43.14940798520409,-28.585517814795892,-29.153256214795903,-10.455760014795894,-0.9072405147959158,63.98011163520407,-25.444732464795887,-23.038336264795905,-181.9780196647959,-266.4750913647959,-297.6646757147959,-396.0426618647959,-427.81199846479586,-382.9490773147959,-486.5978091647959,142.44370433520413,235.65491958520408,247.42572328520407,321.2332739352041,390.13690538520405,326.7448734852041,418.4164983352041,-141.31562931479593,124.24124743520407,-74.62809856479593,41.67146343520408,-188.30821516479594,-181.55731976479592,-171.46553506479592,-150.33433051479594,-107.9491983647959,-112.77012781479591,172.3862273852041,145.18064293520413,148.12503108520409,104.67653503520407,40.70453518520413,116.95313723520408,133.4341978831633,88.9249580331633,6.884397633163314,-29.959605616836697,-51.3291367668367,-109.5138098668367,72.7922085331633,126.96624283316332,-152.8278403668367,-94.94495361683668,-107.1524305668367,17.452817483163308,16.193518683163305,-20.461652216836697,12.227983883163297,64.9913773331633,17.751882583163297,29.269994333163307,-11.781415416836685,-76.83074781683669,-101.3457816668367,-76.89315786683669,-50.973982716836694,-76.73374996683668,-83.93007941683669,118.40842113316332,97.0784904831633,-103.4171630668367,-109.6549202668367,54.358980833163315,11.158554783163307,-39.67077811683669,-53.15806881683669,-105.95409286683669,86.92802793316329,45.330999683163306,-25.080611416836692,-51.12275801683669,-70.0930397168367,-111.21349451683669,66.4862058331633,1576.8096802999999,1571.7945436,1574.949835,1574.0591001,1444.1352052,1101.11062025,1346.0428468,1191.4464659,1263.77606815,1066.1312745,953.26482535,1384.64028305,1242.20095225,1067.15292385,922.37944645,873.1633329,827.50862145,812.55557905,1384.89629505,1173.31381235,1070.3435912,995.68847955,859.80874615,822.8690919999999,792.30998535,905.68201,913.29696625,954.12702325,956.2136078499999,626.4531313,491.55902399999997,193.42363895,53.614277550000004,45.7344671,28.72301275,736.3904995,459.42282855,360.6181443,63.7146481,47.374785249999995,25.3389395
