Trajectories
120
,,Subj1:LFHD,,,Subj1:RFHD,,,Subj1:LBHD,,,Subj1:RBHD,,,Subj1:C7,,,Subj1:T10,,,Subj1:CLAV,,,Subj1:STRN,,,Subj1:RBAK,,,Subj1:LSHO,,,Subj1:LUPA,,,Subj1:LELB,,,Subj1:LFRM,,,Subj1:LWRA,,,Subj1:LWRB,,,Subj1:LFIN,,,Subj1:RSHO,,,Subj1:RUPA,,,Subj1:RELB,,,Subj1:RFRM,,,Subj1:RWRA,,,Subj1:RWRB,,,Subj1:RFIN,,,Subj1:LASI,,,Subj1:RASI,,,Subj1:LPSI,,,Subj1:RPSI,,,Subj1:LTHI,,,Subj1:LKNE,,,Subj1:LTIB,,,Subj1:LANK,,,Subj1:LHEE,,,Subj1:LTOE,,,Subj1:RTHI,,,Subj1:RKNE,,,Subj1:RTIB,,,Subj1:RANK,,,Subj1:RHEE,,,Subj1:RTOE,,,Subj1:LHU,,,Subj1:LHD,,,Subj1:RHU,,,Subj1:RHD,,,Subj1:T12,,,Subj1:S1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
202,0,342.094086,348.153473,1626.035156,509.065979,335.556213,1617.517090,338.577332,239.962311,1684.522095,475.138855,203.817154,1688.031494,399.418488,119.732803,1529.473511,398.509064,25.734055,1175.142456,407.155609,241.989700,1409.614014,400.227356,254.827942,1243.172363,519.417664,15.920659,1364.776001,243.717834,179.570999,1501.528931,154.693008,171.566544,1343.094482,155.831451,110.065681,1137.644531,130.551758,211.358734,979.160950,173.063370,243.208572,903.011658,123.586090,176.562881,896.524597,118.161263,262.264404,827.434753,569.050964,174.413239,1480.618896,656.947021,166.417923,1237.879150,658.129272,167.081161,1114.021240,699.977173,213.522705,1038.075928,714.198486,313.352478,901.601135,687.646057,232.949051,879.575928,759.665649,304.631226,816.040161,275.449554,231.626053,974.068665,535.857910,234.354279,974.896729,333.740570,54.726044,1019.526489,476.949860,52.866924,1027.967407,214.596741,185.875259,673.380981,226.316010,151.890747,495.779053,227.411804,64.539162,194.863708,243.429718,49.100075,74.581726,306.097992,-2.171665,63.026382,258.051361,214.019241,29.698355,599.363953,196.963913,810.905273,608.963257,137.783707,518.001343,631.282837,85.255508,368.206543,611.352112,41.760712,74.414505,546.055176,-4.125446,49.586948,579.525635,212.674805,33.189182,,,,,,,,,,,,,401.231201,38.877876,1130.254883,407.571411,58.721245,1024.922485
203,0,342.067108,351.259521,1623.891357,509.248779,338.498169,1615.555664,338.657715,243.660248,1683.680908,475.225464,207.583679,1687.484497,399.645142,121.314468,1530.005737,398.576630,24.742277,1176.114990,406.945251,243.019531,1409.031250,399.643646,254.934631,1242.500244,519.896484,17.109827,1365.932373,243.762558,181.029083,1501.568481,154.584198,172.199692,1343.363159,155.392563,109.664833,1138.238403,130.726776,210.534576,979.350342,173.418762,242.014862,903.173218,123.758156,175.601608,896.945923,118.657928,261.341919,827.689453,568.960449,176.863205,1480.305664,657.184387,168.551300,1237.996338,658.195313,169.919006,1114.032104,699.720825,216.711090,1038.270508,712.457703,317.147980,901.723145,687.440002,235.756195,879.717163,758.289856,309.063599,816.264404,275.598022,229.746048,974.144287,535.410828,232.758911,975.034851,333.576904,53.066589,1020.047180,476.817688,51.310898,1028.351563,213.595978,184.637558,673.747803,226.112045,150.835815,495.995056,226.809097,64.083847,195.279327,243.389587,49.108791,74.525070,306.013367,-2.239357,62.971867,257.823914,214.050415,29.737633,600.291626,195.466202,811.314087,608.824280,136.749329,518.099182,630.886536,84.890472,368.173584,611.397034,41.714386,74.396423,546.118713,-4.160170,49.478958,579.546326,212.682968,33.221447,,,,,,,,,,,,,401.097900,37.566422,1131.127319,407.382111,57.080547,1025.331421
204,0,342.274536,354.359131,1621.788818,509.615417,341.419128,1613.492432,338.726532,247.505142,1682.744263,475.324860,211.240067,1686.738159,399.738129,123.605766,1530.309692,398.618286,23.786592,1177.161011,406.777924,244.285721,1408.423462,399.636505,254.211075,1241.746094,520.411804,18.339798,1367.109741,243.880875,182.676483,1501.602661,154.517654,172.865479,1343.638428,154.880112,109.276642,1138.862305,130.961777,209.802231,979.519958,173.785782,240.764252,903.385620,123.745178,174.645996,897.314575,118.935287,260.292999,827.906189,568.972900,179.019028,1480.374146,657.276855,170.981308,1237.951294,658.554138,172.393051,1114.146484,699.386719,220.108444,1038.185181,710.655701,320.959381,901.887878,687.178528,238.962585,879.773621,756.773315,313.939880,816.420105,275.323120,228.170990,974.340759,535.372498,231.133743,975.281372,333.423309,51.357105,1020.614868,476.668579,49.667252,1028.724976,213.411911,183.223267,673.930054,226.072525,149.771057,496.157623,226.440994,63.453598,195.659195,243.372238,49.070541,74.458145,306.040222,-2.300567,62.928371,257.894135,214.012665,29.765577,599.746277,193.625519,811.589844,608.768433,135.653427,518.201843,631.366821,83.962631,368.403412,611.445068,41.638809,74.396622,546.073242,-4.237293,49.425152,579.509460,212.601364,33.180992,,,,,,,,,,,,,400.978058,36.309475,1132.001831,407.220520,54.857990,1025.830688
205,0,342.398743,357.527588,1619.723267,509.715271,344.728668,1611.422974,338.805908,250.954956,1681.970337,475.353577,215.075790,1686.225464,399.955109,125.541687,1530.689209,398.713318,22.766661,1178.261719,406.598907,245.273468,1407.602173,399.334839,253.818573,1241.035034,520.902100,19.649672,1368.301025,243.988953,184.424332,1501.639404,154.424286,173.600571,1343.909302,154.360977,108.897690,1139.522461,131.233063,209.016968,979.717712,174.001587,239.413925,903.692200,123.534340,173.876022,897.591614,119.217934,259.530914,828.172729,568.842590,180.914246,1480.287720,657.361572,173.395813,1237.893433,658.866333,174.919708,1113.987427,699.039185,223.413055,1038.250488,708.781067,324.865356,901.849182,686.864197,241.923141,879.807495,755.107117,318.431305,816.563782,275.303680,226.156021,974.493347,534.019897,228.438675,974.744629,333.235321,49.308422,1021.279480,476.490692,47.897968,1029.309204,213.208862,181.748444,674.125977,225.869202,148.783691,496.283264,227.328400,63.299694,195.112762,243.315674,48.996033,74.495720,305.974274,-2.321762,62.876286,257.953979,214.041824,29.621889,600.102905,191.707016,811.837585,608.679749,134.512711,518.359497,631.384827,83.323265,368.427368,611.495850,41.576897,74.419495,546.101624,-4.257470,49.328682,579.520752,212.650681,33.135193,,,,,,,,,,,,,400.928558,34.910721,1132.916748,407.111145,53.199879,1026.252808
206,0,342.419342,360.725372,1617.543579,509.717987,347.669098,1609.211182,338.889771,255.027679,1680.744019,475.401581,219.005081,1685.452881,400.197540,127.563850,1531.054321,398.773682,21.619049,1179.387695,406.432373,246.583496,1406.752197,398.999054,253.423599,1240.230103,521.420227,21.052713,1369.572266,244.033691,186.291046,1501.656860,154.299500,174.427307,1344.114136,153.867584,108.521561,1140.151733,131.382736,208.217468,979.966797,174.482925,238.200089,903.784058,123.494232,172.829788,897.943787,119.998650,258.191437,828.216431,568.803528,183.453583,1480.071899,657.537598,175.746384,1237.778320,659.116333,178.054169,1113.552002,698.476074,226.951538,1038.034424,706.458740,328.244263,901.697021,686.465759,245.213165,879.716553,753.192749,323.028778,816.738159,275.268219,224.298538,974.506287,533.813965,226.780609,974.840759,333.079315,47.884758,1021.532898,476.340149,46.258469,1029.618408,212.964828,180.261200,674.298157,225.771530,147.702011,496.396851,226.542053,62.986649,195.270844,243.275879,48.919533,74.380661,305.931427,-2.380724,62.800713,257.893738,214.030045,29.684219,600.170471,190.146515,812.182495,608.546814,133.472961,518.476257,631.006287,82.422386,368.444183,611.521973,41.549618,74.290504,546.109924,-4.607107,49.441284,579.493408,212.638565,33.162426,,,,,,,,,,,,,400.853180,33.585934,1133.846680,406.919617,51.469151,1026.646240
207,0,342.452942,364.058502,1615.441650,509.652252,350.778717,1607.573608,338.922180,258.863464,1679.626831,475.404419,222.884277,1684.547241,400.522949,129.978180,1531.053589,398.906586,20.551052,1180.530518,406.198792,247.757095,1405.895264,398.670685,252.852524,1239.309937,521.964966,22.571585,1370.835815,244.111801,188.292206,1501.623291,154.198303,175.265488,1344.325195,153.346115,108.097313,1140.748169,131.539368,207.427170,980.267578,174.783829,236.792130,903.984985,123.349968,171.898209,898.311890,120.501633,257.046509,828.382629,568.664490,186.166977,1479.784180,657.442017,178.514282,1237.566406,659.238647,180.642136,1113.671509,697.992615,230.393723,1037.940918,704.329895,331.888947,901.491821,685.871338,248.386688,879.553711,751.247192,327.595215,816.702759,275.276367,222.337143,974.717102,533.660889,224.989883,974.878174,332.907013,45.990063,1022.005798,476.145142,44.530334,1030.022583,212.596771,178.771011,674.438354,225.648758,146.649490,496.550415,226.509857,62.573009,195.065063,243.157257,48.875343,74.355339,305.834595,-2.418821,62.729156,257.908569,214.072357,29.639181,599.453003,187.999542,812.235596,608.427368,132.295197,518.590271,631.202759,81.865028,368.564117,611.483215,41.481544,74.303604,546.099854,-4.351296,49.201752,579.429993,212.603409,33.163338,,,,,,,,,,,,,400.787079,32.201725,1134.831055,406.719849,49.694164,1027.033447
208,0,342.526794,367.318634,1613.227783,509.595276,353.763000,1605.294922,338.981476,262.584442,1678.573120,475.494446,226.672577,1683.663452,400.603424,132.460510,1531.343140,399.042053,19.408495,1181.734009,406.005127,249.282364,1405.045532,398.426666,252.408981,1238.525757,522.563293,24.276516,1372.021606,244.288269,190.336884,1501.515503,154.186203,176.183853,1344.470825,152.872421,107.555046,1141.405884,131.699860,206.709641,980.590515,175.093033,235.474350,904.208862,123.200951,170.914444,898.704651,120.815987,255.892456,828.640015,568.529663,189.119781,1479.244263,657.627502,180.872864,1237.403809,659.209473,183.801346,1113.485474,697.366089,234.071106,1037.692749,701.602844,335.573853,901.310120,685.244934,251.697006,879.260986,749.281677,332.106842,816.685547,274.907104,220.460114,974.921997,533.424255,223.220123,974.883179,332.791809,44.179108,1022.404541,476.059845,42.809429,1030.431885,212.256851,177.184143,674.706177,225.520767,145.583145,496.642487,227.050110,62.416260,194.833023,243.125595,48.733978,74.284195,305.818054,-2.446132,62.647091,257.805847,214.137527,29.670647,599.353577,186.253510,812.463928,608.340820,131.182541,518.681946,631.031982,81.139587,368.521790,611.560486,41.378834,74.297775,546.152344,-4.366354,49.085522,579.388000,212.579376,33.180874,,,,,,,,,,,,,400.795227,30.684530,1135.863037,406.634155,47.800888,1027.499878
209,0,342.564545,370.624756,1611.048462,509.651306,357.083435,1603.213623,338.935364,266.745850,1677.082275,475.522095,230.788773,1682.533081,400.926575,134.893433,1531.413208,399.161682,18.260746,1183.001221,405.855743,250.466827,1404.040527,398.130005,251.809631,1237.602539,523.139709,25.885933,1373.321533,244.417130,192.532516,1501.378906,154.141708,177.158875,1344.625488,152.450485,106.965126,1142.025269,131.452911,206.231934,981.028198,175.446701,234.008438,904.364014,123.033585,169.769516,899.130493,121.691475,254.647675,828.710632,568.505188,191.683624,1478.706787,656.728699,186.960541,1235.848877,659.102234,186.724152,1113.192261,696.949097,237.573837,1037.535034,699.851135,339.314972,900.986877,684.638733,254.571976,878.970764,747.146118,336.796814,816.604614,274.735291,218.376816,975.107056,533.145752,221.042603,974.887939,332.712189,41.859818,1023.015991,475.887146,40.729702,1030.923340,212.022064,175.633179,674.737366,225.383240,144.521561,496.789642,226.936462,62.187782,194.720459,243.091309,48.771381,74.298035,305.812286,-2.562619,62.550655,257.931610,214.077377,29.607924,599.282410,184.260727,812.714539,608.275024,130.121826,518.796875,630.971436,80.270020,368.500366,611.650574,41.305283,74.102882,546.094299,-4.679352,49.143761,579.432678,212.627899,33.145187,,,,,,,,,,,,,400.787659,29.203453,1136.873413,406.505676,45.844078,1027.870361
210,0,342.522095,374.015106,1608.720337,509.641235,360.580688,1600.756470,338.952271,270.719238,1675.692383,475.618896,234.808792,1681.438599,400.963654,137.498306,1531.567871,399.228577,17.194242,1184.179932,405.644073,251.823364,1402.936523,397.898590,251.344330,1236.537598,523.735779,27.684483,1374.562744,244.546219,194.846954,1501.135742,154.063309,178.206024,1344.716797,152.031494,106.328506,1142.687256,131.897797,205.050674,981.276672,175.752762,232.518494,904.651367,122.868805,168.678207,899.476807,122.316994,253.406204,828.907532,568.384583,194.637161,1478.255493,657.695007,186.202148,1236.839722,659.255371,189.734024,1112.930420,696.459473,241.280807,1037.264648,697.378479,343.050995,900.573669,683.973938,258.045410,878.614685,745.068787,341.546387,816.394531,274.718750,216.181732,975.167236,533.108826,219.457275,974.930298,332.587677,40.180672,1023.244507,475.706696,39.146862,1031.343018,211.696716,174.010590,674.940186,225.577469,143.297791,497.103394,226.433914,61.697109,195.105103,243.047699,48.718151,74.268417,305.833832,-2.556069,62.476044,257.825134,214.097015,29.645390,599.602844,182.508804,813.023682,608.126282,128.993103,518.868713,630.797119,79.832176,368.350311,611.648193,41.244205,74.049728,546.193420,-4.720350,49.041679,579.416870,212.579407,33.141998,,,,,,,,,,,,,400.805511,27.630924,1137.940063,406.416718,44.195343,1028.230347
211,0,342.578888,377.392670,1606.303955,509.661987,363.995880,1598.509155,339.000977,274.741547,1674.232300,475.657318,238.820831,1680.257202,401.193817,140.367508,1531.559937,399.417572,16.014435,1185.468384,405.476593,253.382172,1401.773682,397.470062,250.903961,1235.655640,524.403076,29.328999,1375.689087,244.749039,197.252670,1500.827271,153.960815,179.315414,1344.760254,151.538254,105.684128,1143.354736,131.849426,203.966003,981.462830,175.957718,231.075867,904.936584,122.693878,167.534546,899.827637,122.782692,252.090775,829.026428,568.244080,197.615845,1477.647095,657.615051,189.203018,1236.433228,659.290833,192.928864,1112.454834,695.265198,245.017914,1036.573608,694.236328,346.558380,899.979492,683.088989,262.863403,877.990967,742.542542,346.057892,815.830750,274.593628,214.043076,975.350769,532.312683,216.705597,975.375549,332.417969,38.093369,1023.632751,475.608826,36.959740,1031.908813,211.329910,172.404755,675.157471,225.209045,142.197906,497.197510,226.326599,61.370602,195.041351,242.999496,48.645214,74.154182,305.744629,-2.643217,62.431549,257.907135,214.024902,29.596958,599.030579,180.327744,812.902527,608.054993,127.748474,518.997620,631.014465,78.626854,368.669220,611.727112,41.163155,74.095215,546.207642,-4.730149,48.935764,579.390076,212.559555,33.146442,,,,,,,,,,,,,400.835999,26.049576,1139.053711,406.301666,41.754997,1028.739624
212,0,342.544403,380.985687,1603.881104,509.505615,367.269562,1596.350342,338.964355,278.654388,1672.838379,475.645447,242.940445,1678.927124,401.325348,143.216965,1531.536865,399.541473,14.767810,1186.908691,405.264099,254.930466,1400.480591,397.163696,250.412369,1234.531372,525.016357,31.325571,1376.945923,244.935165,199.746765,1500.442871,153.905670,180.539215,1344.686523,151.061325,104.987541,1143.928711,131.952271,202.997986,981.813293,176.225052,229.448990,905.179077,122.519981,166.396439,900.193237,123.299561,250.779892,829.145386,568.079895,200.547211,1476.882935,657.647034,192.230194,1236.072876,659.284729,195.905807,1111.971802,694.450073,248.712036,1036.074341,691.523682,350.213409,899.219482,682.339355,266.096802,877.538574,740.080017,350.721863,815.401184,274.210754,211.801270,975.440430,532.112671,215.080276,975.265625,332.336578,35.954678,1024.087158,475.480347,34.987305,1032.243164,211.102753,170.735092,675.364014,225.105331,141.028564,497.288605,226.742905,61.092617,194.725342,242.924576,48.571712,74.138893,305.677856,-2.696397,62.328552,257.897339,214.192780,29.762281,597.781799,178.340591,812.852661,607.922974,126.549217,519.022217,630.950073,77.744286,368.607697,611.741089,41.115597,73.971535,546.253113,-4.728059,48.799397,579.360352,212.580688,33.181442,,,,,,,,,,,,,400.862549,24.383640,1140.197632,406.183197,39.755112,1029.079468
213,0,342.515686,384.493652,1601.478516,509.467896,370.896179,1593.845215,339.004578,282.632111,1671.181274,475.584106,247.042679,1677.525269,401.845154,145.977646,1531.257324,399.722107,13.549882,1188.275269,405.121613,256.694397,1399.187378,397.389099,249.652725,1233.161743,525.692627,33.521339,1378.111084,245.130554,202.311081,1500.009399,153.961166,181.707901,1344.626831,150.618484,104.210846,1144.627808,131.977737,201.675278,981.913635,176.551254,227.764709,905.363159,122.458084,165.158691,900.550232,123.853058,249.374191,829.281677,568.019531,203.645630,1475.945557,657.421082,195.594467,1235.186279,659.152283,199.215302,1111.322876,693.525574,252.470459,1035.345337,688.766907,353.801544,898.415405,681.301270,269.571350,877.005432,737.545593,355.367523,814.732666,274.032013,209.485580,975.646423,531.631042,212.962799,975.415710,332.211853,33.709999,1024.492554,475.382782,32.977554,1032.605835,210.873856,168.980835,675.475952,224.896652,139.786911,497.498657,226.776276,60.643513,194.615524,242.915710,48.506367,74.083900,305.669983,-2.728201,62.221046,257.884735,214.042603,29.685354,598.162964,176.554825,813.376465,607.859619,125.364067,519.192810,630.726929,76.992531,368.612549,611.756836,41.053967,73.934875,546.552795,-4.883525,48.889263,579.360962,212.559875,33.181805,,,,,,,,,,,,,400.931274,22.788675,1141.342896,406.072540,37.529495,1029.526001
214,0,342.531769,388.088776,1598.923340,509.571503,374.277069,1591.402222,338.901733,286.971344,1669.273682,475.841980,251.641159,1675.794067,402.117371,148.892792,1531.037476,399.855408,12.430706,1189.679932,404.988922,258.352203,1397.813477,396.933228,249.048035,1231.957886,526.383728,35.382580,1379.293945,245.273254,205.012192,1499.458252,153.928406,182.945358,1344.504883,150.134323,103.430260,1145.262451,132.053726,200.447922,982.115417,176.894638,226.076096,905.486206,122.329483,163.850250,900.866028,124.381195,247.859833,829.374512,567.904236,206.842758,1475.134155,657.416382,198.193863,1234.669678,659.046326,202.542114,1110.615967,692.615601,256.277405,1034.592529,685.970093,357.416260,897.532898,680.384949,273.032501,876.229370,734.985474,360.053833,814.096313,273.915833,207.072205,975.794983,531.322754,210.840485,975.357117,332.169586,31.477858,1024.991455,475.211304,30.310114,1033.283569,211.087418,167.073029,675.487427,224.835785,138.542892,497.629395,226.740707,60.085079,194.661301,242.900665,48.392265,74.058670,305.662994,-2.851475,62.190285,257.932556,214.065262,29.581207,598.637756,174.435394,813.583496,607.689026,124.165146,519.268616,630.940613,76.385231,368.716614,611.815491,40.976151,73.863831,546.469238,-4.562964,48.562958,579.420288,212.615662,33.194405,,,,,,,,,,,,,400.990143,21.130987,1142.541138,405.946747,35.362774,1029.959717
215,0,342.466858,391.729340,1596.027954,509.454620,377.932526,1588.838135,338.960724,291.072021,1667.597290,475.748291,255.844833,1674.205811,402.343201,152.194168,1530.883545,399.955658,11.284595,1191.099609,404.811188,260.024658,1396.368774,396.545929,248.647614,1230.602051,526.999695,37.734562,1380.536499,245.657333,207.630386,1498.869019,153.886826,184.295929,1344.319946,149.604797,102.670540,1145.880981,132.124817,199.213394,982.268982,177.201187,224.433044,905.631409,122.258041,162.459137,901.156677,124.923149,246.354187,829.494019,567.791016,210.153229,1474.201782,657.308594,201.543488,1233.868286,658.920776,205.849625,1109.774536,691.578125,260.092560,1033.656250,683.091675,360.944092,896.540771,679.276794,276.601532,875.324463,732.364929,364.647919,813.348694,273.663605,204.566086,975.891846,530.950012,208.573792,975.306580,332.067261,29.236467,1025.488892,475.021240,28.647774,1033.499878,210.486938,165.449310,675.811646,224.727737,137.380203,497.844086,226.638367,59.696301,194.593048,242.844177,48.334915,74.025986,305.613708,-2.869887,62.129547,257.881409,214.047226,29.712149,598.335083,172.184067,813.956421,607.635315,122.840195,519.405396,630.972839,75.605934,368.809113,611.928711,40.737804,73.809059,546.703613,-4.642200,48.559704,579.399414,212.519028,33.227371,,,,,,,,,,,,,400.982300,19.487116,1143.757202,405.837677,33.094990,1030.440308
216,0,342.486603,395.519653,1593.331421,509.449493,381.877838,1586.168457,338.790009,295.429260,1665.578979,475.366272,259.913055,1672.641602,402.583496,155.223434,1530.686401,400.202454,10.157387,1192.507080,404.528839,261.545197,1394.776978,396.288483,248.309021,1229.312866,527.773560,40.060394,1381.673340,245.832809,210.511887,1498.203369,153.845184,185.657181,1344.067261,149.085281,101.962013,1146.453979,132.068527,198.115219,982.550232,177.448746,222.671280,905.731262,122.215630,161.062332,901.384399,125.307693,244.791061,829.607544,567.780090,214.047211,1473.055298,657.079590,205.081223,1232.901611,658.671326,209.069443,1108.889648,690.653076,264.088226,1032.703857,679.928711,364.445648,895.218994,678.240723,280.090576,874.384216,729.061279,369.210083,812.125427,273.333069,202.128372,975.977173,530.380798,205.079086,975.358643,332.052368,26.627056,1026.189331,474.845154,26.525129,1033.831299,210.183792,163.654129,676.005920,224.567215,136.183914,497.964386,226.618546,59.439762,194.482117,242.779572,48.277298,74.081177,305.543610,-2.963358,62.074123,257.973083,214.083450,29.606461,598.372192,169.937363,814.080627,607.590271,121.617439,519.559204,630.937805,74.551506,368.852753,611.922241,40.728348,73.733490,546.784363,-4.691850,48.528599,579.388611,212.501236,33.318520,,,,,,,,,,,,,401.058838,17.873154,1144.972778,405.678284,30.914677,1030.939087
217,0,342.433136,399.355804,1590.430054,509.355957,385.496826,1583.420044,338.744385,299.837524,1663.293335,475.271973,264.261200,1670.879883,402.889771,158.604416,1530.249878,400.330261,9.003000,1193.984985,404.310822,263.350311,1393.141357,396.035583,247.819031,1227.970459,528.520508,42.568455,1382.693970,245.969986,213.429489,1497.397583,153.890213,187.006439,1343.708618,148.522797,101.267380,1146.999390,132.259384,196.694275,982.547302,177.730011,220.852905,905.838013,122.119179,159.534576,901.585876,125.687439,243.107101,829.647156,567.582153,217.718506,1471.860596,656.968445,208.121674,1231.903931,658.535950,212.409210,1107.872070,689.200989,267.810181,1031.515259,676.931458,368.290924,894.082458,676.953308,283.746399,873.265991,726.086548,373.731934,811.018921,273.105743,199.624557,976.135315,530.040039,203.155121,975.309326,331.920135,24.715134,1026.542358,474.636963,24.405243,1034.335571,209.738449,161.731812,676.165649,224.374283,134.940430,498.181488,226.465469,59.081181,194.419388,242.711838,48.177311,74.025146,305.671448,-2.889541,61.920895,257.905884,214.094528,29.715143,597.458740,167.907593,814.148743,607.465332,120.448608,519.629944,630.727356,73.924232,368.749786,611.985657,40.611103,73.717369,546.792358,-4.731692,48.464912,579.341675,212.504684,33.280956,,,,,,,,,,,,,401.118561,16.275709,1146.222412,405.559265,28.630674,1031.465088
218,0,342.349579,403.164276,1587.506592,509.252899,389.157532,1580.606567,338.670380,304.226990,1661.028320,475.209320,268.695404,1668.822388,403.173645,161.939697,1529.722168,400.464844,7.947900,1195.434448,404.098816,265.279358,1391.400757,395.739380,247.141205,1226.452515,529.250977,45.013393,1383.798706,246.214035,216.359680,1496.585571,153.848145,188.415176,1343.294067,148.046967,100.534012,1147.548462,132.389160,195.232376,982.598999,177.798737,218.787827,905.969788,122.199173,157.767288,901.891235,126.163422,241.340698,829.613159,567.449158,221.335907,1470.568115,656.698853,211.611664,1230.857544,658.189453,216.064468,1106.710327,687.974976,271.748718,1030.235718,673.612061,371.718903,892.559021,675.706177,287.260956,872.107117,723.205200,378.463348,809.977661,272.748383,197.037064,976.205444,529.610535,200.655930,975.391907,331.825531,21.886471,1027.236206,474.437134,22.082352,1034.864624,209.417862,159.680786,676.341248,224.258240,133.609344,498.352875,226.343323,58.753933,194.405289,242.642303,48.126247,73.922890,305.643158,-3.003236,61.855057,257.942352,214.086502,29.760717,597.866150,165.726624,814.389893,607.290955,119.230774,519.707214,630.436646,73.639549,368.534058,612.044617,40.571571,73.709793,546.906860,-4.768536,48.378296,579.372437,212.475143,33.375462,,,,,,,,,,,,,401.214172,14.623029,1147.474731,405.486420,26.359198,1031.961670
219,0,342.136536,407.103577,1584.386475,509.188416,392.656860,1577.556763,338.655365,308.477539,1658.844116,475.181213,273.208221,1666.752075,403.377533,165.327118,1529.194580,400.632629,6.852065,1196.839844,403.945343,266.994415,1389.550781,395.694458,246.640976,1225.030762,530.027527,47.693268,1384.708618,246.390594,219.377640,1495.721313,153.924988,189.739960,1342.836426,147.560181,99.755447,1148.131226,132.368484,193.986694,982.650818,178.154083,216.960098,905.874023,122.082603,156.143173,901.911499,126.556412,239.502640,829.580750,567.438599,225.182632,1468.973999,656.394897,215.529770,1229.551758,657.852478,219.666626,1105.394287,686.729736,275.636353,1028.817017,670.405640,375.134766,890.947937,674.312439,290.804138,870.765869,719.844727,382.893127,808.528625,272.443970,194.326721,976.250977,529.318787,198.321701,975.350647,331.711456,19.658022,1027.802612,474.298553,19.914381,1035.306030,208.997391,157.674927,676.563599,223.452438,132.305115,499.008331,226.185928,58.316433,194.364746,242.585815,47.984653,74.003723,305.465576,-3.198450,61.945351,257.990814,214.031631,29.745329,597.580383,163.501419,814.537781,607.252380,117.921532,519.847046,630.728088,72.333366,368.949310,612.104370,40.498833,73.543083,546.785461,-4.775713,48.250492,579.474609,212.539078,33.346840,,,,,,,,,,,,,401.347992,12.928102,1148.763794,405.380402,24.020050,1032.534912
220,0,342.087921,410.997070,1581.147461,509.610779,396.928070,1574.199585,338.506500,313.044067,1656.401245,475.061401,277.773285,1664.514893,403.661407,168.862335,1528.566040,400.815430,5.745034,1198.370850,403.761108,268.914307,1387.610352,395.679596,246.069122,1223.347046,530.789246,50.366924,1385.666870,246.562637,222.456863,1494.784424,153.876587,191.177856,1342.309082,146.990417,99.066582,1148.632568,132.523331,192.499802,982.515564,178.346481,215.024063,905.802612,122.057503,154.422440,902.013062,126.898590,237.622238,829.499634,567.242310,229.208878,1467.477417,656.260498,219.137833,1228.293945,657.453735,223.185333,1104.079346,685.310059,279.581940,1027.350586,666.923523,378.659546,889.171814,672.814270,294.247192,869.267029,716.285034,387.414185,806.792725,272.317200,191.742645,976.292908,528.898560,195.920380,975.130432,331.668060,16.938297,1028.518555,474.127594,17.691612,1035.726929,208.618500,155.484268,676.714050,224.143600,130.589981,498.922394,225.673767,57.717812,194.652969,242.564209,47.833271,73.949135,305.393433,-3.137638,61.818401,257.984070,214.066940,29.812559,597.991943,160.961472,815.068604,607.108521,116.665802,519.927368,630.783936,71.398422,368.853577,612.154358,40.386646,73.468132,546.865173,-4.834407,48.108456,579.397949,212.471573,33.353119,,,,,,,,,,,,,401.466858,11.330098,1150.001221,405.317474,21.617142,1033.046143
221,0,342.154968,415.061249,1577.826660,509.349579,400.596344,1571.053711,338.400970,317.771851,1653.667725,475.004333,282.446320,1662.203979,403.850952,172.539719,1527.697388,401.015686,4.660078,1199.884277,403.525787,270.843811,1385.529175,394.771545,246.293549,1221.756348,531.576721,53.198128,1386.431763,246.706879,225.623413,1493.687012,153.835587,192.598206,1341.678467,146.479782,98.462158,1149.065063,132.479980,190.926788,982.364502,178.442307,213.076553,905.675781,122.012993,152.647964,902.046448,127.130699,235.571228,829.314148,566.496643,232.692734,1465.974243,655.943298,222.544754,1226.890259,656.877075,226.949188,1102.632324,683.814514,283.582703,1025.689331,663.397705,381.954987,887.192322,670.919556,297.929413,867.734863,712.992737,391.813904,805.290344,271.875610,189.033478,976.343994,527.995483,193.028305,975.173401,331.538544,14.901337,1028.906250,474.061157,15.309044,1036.101929,208.180542,153.324677,676.891235,223.360275,129.215118,499.134674,226.017014,57.185955,194.359833,242.478760,47.802185,73.917633,305.263306,-3.240452,61.743916,257.995270,214.152008,29.873480,596.772888,158.422852,814.803040,606.942749,115.347954,519.965759,630.626831,70.561287,368.750366,612.225830,40.317596,73.410866,546.932678,-4.869862,48.093487,579.381470,212.472931,33.379177,,,,,,,,,,,,,401.637177,9.653136,1151.365234,405.165802,19.310295,1033.543579
