X.Subj1:LFHD,X.Subj1:RFHD,X.Subj1:LBHD,X.Subj1:RBHD,X.Subj1:C7,X.Subj1:T10,X.Subj1:CLAV,X.Subj1:STRN,X.Subj1:RBAK,X.Subj1:T12,X.Subj1:S1,X.Subj1:LSHO,X.Subj1:LUPA,X.Subj1:LELB,X.Subj1:LFRM,X.Subj1:LWRA,X.Subj1:LWRB,X.Subj1:LFIN,X.Subj1:RSHO,X.Subj1:RUPA,X.Subj1:RELB,X.Subj1:RFRM,X.Subj1:RWRA,X.Subj1:RWRB,X.Subj1:RFIN,X.Subj1:LASI,X.Subj1:RASI,X.Subj1:LPSI,X.Subj1:RPSI,X.Subj1:LTHI,X.Subj1:LKNE,X.Subj1:LTIB,X.Subj1:LANK,X.Subj1:LHEE,X.Subj1:LTOE,X.Subj1:RTHI,X.Subj1:RKNE,X.Subj1:RTIB,X.Subj1:RANK,X.Subj1:RHEE,X.Subj1:RTOE,Y.Subj1:LFHD,Y.Subj1:RFHD,Y.Subj1:LBHD,Y.Subj1:RBHD,Y.Subj1:C7,Y.Subj1:T10,Y.Subj1:CLAV,Y.Subj1:STRN,Y.Subj1:RBAK,Y.Subj1:T12,Y.Subj1:S1,Y.Subj1:LSHO,Y.Subj1:LUPA,Y.Subj1:LELB,Y.Subj1:LFRM,Y.Subj1:LWRA,Y.Subj1:LWRB,Y.Subj1:LFIN,Y.Subj1:RSHO,Y.Subj1:RUPA,Y.Subj1:RELB,Y.Subj1:RFRM,Y.Subj1:RWRA,Y.Subj1:RWRB,Y.Subj1:RFIN,Y.Subj1:LASI,Y.Subj1:RASI,Y.Subj1:LPSI,Y.Subj1:RPSI,Y.Subj1:LTHI,Y.Subj1:LKNE,Y.Subj1:LTIB,Y.Subj1:LANK,Y.Subj1:LHEE,Y.Subj1:LTOE,Y.Subj1:RTHI,Y.Subj1:RKNE,Y.Subj1:RTIB,Y.Subj1:RANK,Y.Subj1:RHEE,Y.Subj1:RTOE,Z.Subj1:LFHD,Z.Subj1:RFHD,Z.Subj1:LBHD,Z.Subj1:RBHD,Z.Subj1:C7,Z.Subj1:T10,Z.Subj1:CLAV,Z.Subj1:STRN,Z.Subj1:RBAK,Z.Subj1:T12,Z.Subj1:S1,Z.Subj1:LSHO,Z.Subj1:LUPA,Z.Subj1:LELB,Z.Subj1:LFRM,Z.Subj1:LWRA,Z.Subj1:LWRB,Z.Subj1:LFIN,Z.Subj1:RSHO,Z.Subj1:RUPA,Z.Subj1:RELB,Z.Subj1:RFRM,Z.Subj1:RWRA,Z.Subj1:RWRB,Z.Subj1:RFIN,Z.Subj1:LASI,Z.Subj1:RASI,Z.Subj1:LPSI,Z.Subj1:RPSI,Z.Subj1:LTHI,Z.Subj1:LKNE,Z.Subj1:LTIB,Z.Subj1:LANK,Z.Subj1:LHEE,Z.Subj1:LTOE,Z.Subj1:RTHI,Z.Subj1:RKNE,Z.Subj1:RTIB,Z.Subj1:RANK,Z.Subj1:RHEE,Z.Subj1:RTOE
-118.30615313793106,47.25314186206896,-103.82406713793102,32.59612886206895,-29.994050137931026,-20.109132137931056,-40.35894913793106,-35.58419913793102,83.17605486206895,-18.860749137931066,-17.757386137931064,-196.27374413793103,-249.75270213793104,-253.67769013793105,-293.86804313793107,-306.035707137931,-243.42064013793103,-309.77092113793105,131.26431186206895,207.342375862069,213.72195286206892,263.87899686206896,305.38430686206897,255.421842862069,321.683866862069,-139.716340137931,108.47347886206893,-75.51043813793103,36.08508186206899,-166.22393913793104,-134.41922113793106,-122.81961213793102,-103.71209813793104,-56.82092413793106,-100.60595813793105,162.56686286206894,149.9197678620689,163.2901288620689,123.40511986206894,56.58413586206899,177.228849862069,226.26618244181034,219.27573444181033,92.58690644181036,91.15187044181035,73.56192044181034,15.480348441810346,194.60010544181034,224.25156444181033,-1.610172558189654,27.477495441810348,35.700451441810344,105.85140244181035,97.47727244181036,11.950792441810346,54.03183744181035,94.50917044181035,54.75072444181035,88.65155844181035,136.96858944181034,82.67941244181036,45.187297441810344,97.51659444181035,140.05985244181034,85.71830744181035,130.38042444181033,196.69722744181033,200.86406744181033,38.54746244181035,45.83795544181035,128.73323844181033,104.30613744181035,36.98204044181034,14.335896441810347,-29.098756558189653,179.19931844181033,180.38880144181033,127.72504444181034,78.36099244181035,32.15198544181034,17.475044441810347,189.10771944181033,1697.895142,1703.328003,1700.724487,1697.251831,1550.532837,1231.886719,1470.837769,1294.180542,1369.035522,1187.679321,1069.68103,1497.101318,1346.131836,1150.508789,970.834106,901.248535,885.930176,806.626099,1497.161865,1268.787964,1161.307007,1065.579712,914.856628,897.289124,813.529175,1045.927979,1055.391724,1069.394043,1079.725586,704.273315,530.560364,216.599289,73.050186,56.278389,30.50569,892.79718,529.958984,406.777802,72.69722,47.835358,30.66098
-118.55066895793105,47.410178722068935,-104.58680881793106,31.827155522068978,-30.927984057931027,-21.094257977931047,-40.91633983793104,-36.127102837931034,82.23471735206894,-19.765193557931045,-18.60988244793102,-197.13823854793105,-250.71012740793103,-254.79132853793104,-296.21043876793107,-307.239461367931,-244.87369862793105,-311.83923456793104,130.488812682069,206.46766635206893,212.614118222069,263.09483126206896,304.80950484206903,254.66929324206896,320.94551782206895,-140.25495312793103,108.10517391206896,-76.35272938793105,36.08505444206896,-165.71082103793105,-134.47995660793106,-122.96960428793103,-103.67919675793105,-56.98497353793105,-100.68862917793106,162.27428452206897,149.64933898206897,162.884190562069,123.29635739206898,56.53505982206897,177.10154316206896,227.41934153181035,219.50881002181035,93.69531364181034,91.38833020181035,73.45095192181034,15.371654821810347,194.53782201181033,224.31421766181035,-1.9882235081896538,27.381106651810345,35.61447132181034,106.24430050181036,98.08086041181035,12.490484331810347,54.32485158181035,94.99336248181035,54.06388735181035,88.67406511181035,136.53740173181035,82.29784199181034,44.925050751810346,97.12689865181035,139.93262360181032,85.61498903181035,129.77623909181034,196.81843537181032,200.55177704181034,38.598309741810354,43.083056551810344,128.89823260181035,104.22955422181035,37.05652581181035,14.484718171810346,-29.256041918189652,179.39624881181035,180.31015424181035,128.68340892181035,80.06534630181035,32.358287891810356,17.616315701810347,189.1428841218103,1697.4483704600002,1702.66590573,1701.12614982,1697.21412606,1550.4842322700001,1231.66111336,1470.66938241,1294.21315224,1368.88078859,1187.51733492,1069.55379499,1497.05088007,1345.98726701,1150.3855770999999,970.93674505,901.10850548,886.09892754,806.482796,1496.94139141,1268.48503568,1161.12455454,1065.51290626,914.83770774,897.16630375,813.8406135,1045.8250179600002,1055.37971176,1069.22769643,1080.5196731199999,703.81681775,530.37030721,216.37489699,72.83995565,56.38901778,30.377707400000002,892.837169,530.05735384,406.04023373999996,72.74802662,47.78635294,30.62058063
-118.12654315793102,47.57991456206897,-105.48048333793102,30.982697522068978,-31.899034417931034,-21.98503905793104,-41.44980321793104,-36.63231143793103,81.31051112206897,-20.577082857931032,-19.36210139793103,-198.00729431793104,-251.69531689793104,-256.318558797931,-297.495533317931,-308.73038661793106,-246.88191645793106,-313.687005837931,129.73323240206895,205.58010628206893,211.624533622069,262.33462502206896,304.29783186206896,253.99350328206893,320.42790148206893,-140.61902735793106,107.80762954206892,-77.06238583793103,35.42837944206896,-166.04705121793103,-134.71477379793103,-123.06737891793104,-103.62906891793105,-56.93762595793104,-100.69343045793106,162.06052108206896,149.82911764206895,162.93662942206896,123.17027904206896,56.460261122068964,177.080987702069,228.89988856181034,219.61543344181032,95.06472946181034,91.70019640181035,73.44914362181035,15.150007961810346,194.46537784181032,224.33648500181033,-2.385357578189654,27.216242881810345,35.544695081810346,106.79292546181034,98.81154460181034,13.090674141810346,54.46172796181034,95.10595336181035,54.312737901810344,88.75853816181035,136.02664610181031,81.91439948181035,44.75885744181035,96.67074992181034,139.76392730181033,85.62250980181035,129.67787576181033,197.30348468181035,200.23703254181035,38.696878301810344,42.80312212181035,129.04122414181035,104.26213624181035,37.044949441810346,14.564038201810346,-29.336925898189655,179.37310152181033,180.04217198181033,129.68341714181034,80.71885896181034,32.48261726181035,17.702467641810344,189.11617144181034,1697.00551758,1701.76367438,1701.58260996,1697.27854488,1550.28586692,1231.51821998,1470.6405612,1294.19264862,1368.84296116,1187.34821524,1069.32111838,1496.82624728,1345.86954556,1150.41647678,971.0070386,900.78305896,885.7480176600001,806.43541514,1496.7727341,1268.24816662,1160.6585740799999,1065.41773652,914.81370144,897.20308214,813.80473394,1045.81006824,1055.43943368,1069.03598894,1080.34446556,703.71988516,530.27900916,216.29514482,72.75367145999999,56.34220276,30.3555485,892.90471538,530.0298545999999,406.38606802,72.82924116,47.7847318,30.70432164
-117.67015980793104,47.97489339206892,-106.30842095793106,30.057062872068975,-32.81116645793106,-22.80216252793106,-41.98171961793104,-37.09432548793103,80.30835485206902,-21.292069927931013,-19.903323017931037,-198.82819248793106,-252.54021261793105,-257.63136350793104,-299.23830488793106,-310.191734797931,-248.69453978793103,-315.40047201793107,129.03235060206896,204.64475119206898,210.58405553206896,261.58136873206894,303.6472524520689,253.39643744206901,320.080404912069,-141.04367175793104,107.56130595206892,-77.68418515793104,34.922237612068955,-166.21852969793105,-134.90750182793101,-123.82739744793105,-103.64668182793106,-57.08998436793106,-100.73731994793104,161.70438687206897,149.48383744206896,162.87839246206897,123.09041181206892,56.39537756206896,177.03035791206892,230.59301333181034,219.71432440181033,96.77041917181036,92.00308029181035,73.39746204181036,14.982723851810345,194.43337448181035,224.31876092181034,-2.8464397481896535,27.053951271810345,35.48345431181034,107.35419749181035,99.63102934181035,13.807675001810345,55.06764484181034,95.55974493181034,54.514189871810345,88.68842652181034,135.55102340181034,81.48482574181035,44.40327538181034,96.36510938181036,139.37121714181032,85.34686517181035,129.40132204181035,197.56252025181035,199.94125206181033,38.63984885181034,42.46739086181035,129.18216565181032,104.34847058181036,37.23960617181035,14.407292841810346,-29.525594088189653,179.40927260181033,180.04700288181036,130.66786300181033,81.29290410181035,32.58754269181035,17.796454261810347,189.24821632181033,1696.50650593,1700.71816156,1701.9982156199999,1697.37441656,1550.27673447,1231.41689466,1470.49070631,1294.11844597,1368.80914464,1187.24139373,1069.14283101,1496.69033071,1345.5935899199999,1150.3268312999999,970.86010818,900.59148326,885.4131488,806.27112247,1496.6394666499998,1268.00744877,1160.4527580200001,1065.2515452,914.9100205999999,896.92275887,813.74249159,1045.89260883,1055.4391861699999,1068.8775691600001,1080.2420189900001,703.63236245,530.1598462200001,216.71300358,72.71952037,56.59946155,30.33490554,892.86201939,529.8271818100001,406.38675797,72.81100939,47.73286952,30.67082198
-116.78775885793104,48.593491542068996,-107.12771849793104,29.099570382068944,-33.88580929793104,-23.493336297931034,-42.164829297931014,-37.524468697931056,79.29154518206897,-21.837105817931032,-20.43610097793102,-199.69145125793102,-253.48363241793103,-258.82572097793104,-300.69065813793105,-311.556164697931,-250.37219017793103,-317.39436137793103,128.33828834206898,203.886623862069,209.59217262206892,260.96458202206895,303.610571142069,252.83365218206893,319.6970117420689,-141.17816653793102,107.32773902206893,-78.17015477793103,34.19598466206895,-166.33003141793102,-135.02572549793106,-123.32301141793104,-103.57375285793104,-57.08707309793105,-100.76013541793102,161.36558314206897,149.23363018206902,162.74242894206895,123.034689662069,56.36245862206896,176.9781199820689,232.61419628181034,219.67887104181034,98.63138104181036,92.35202852181035,73.55317336181035,14.784537721810347,194.25566600181034,224.38833000181035,-3.2474606381896542,26.913093401810347,35.43868928181035,108.09763896181035,100.60014736181034,14.616363961810347,55.813012881810344,96.16109216181036,54.649675601810344,88.82692560181034,134.86667860181032,81.21872628181035,44.009327321810346,95.87083792181035,139.07225508181034,85.10502940181036,129.13738300181032,197.71428232181034,199.81713800181032,38.69972476181035,42.95882100181035,129.30674696181035,104.34192860181035,37.116486801810346,14.435189881810345,-29.561759598189656,179.40466072181033,180.07020808181034,130.94693392181034,81.61715760181035,32.61085388181034,17.807395161810344,189.26437808181035,1695.9719041600001,1699.67425296,1702.48148928,1697.42921884,1550.18628388,1231.31257832,1470.5048588,1294.06568888,1368.74845204,1187.1174216,1068.9180374799998,1496.48225088,1345.37559096,1150.15094748,970.65564932,900.4615232000001,885.04077896,806.0749878,1496.55520516,1267.77925312,1160.3577882,1065.23423848,914.95475564,896.80108852,813.67573728,1045.91195312,1055.44816904,1068.5973336000002,1079.6747999200002,703.6079248,530.12987996,216.30651104,72.66290692,56.638434759999996,30.28693628,892.86105216,530.01723672,406.33531616,72.8296778,47.73566632,30.62881716
-116.09376358793104,49.42032641206893,-107.97677468793104,28.235002362068965,-34.828218237931054,-24.13492733793106,-42.728774737931055,-37.79344493793104,78.30936136206897,-22.366202937931043,-20.954659837931036,-200.33346238793104,-254.23035278793105,-259.96810203793103,-302.09120813793106,-313.015264187931,-251.89028038793106,-319.19282163793105,127.68438016206892,203.23200901206894,208.7424882120689,260.30996286206897,303.037190412069,252.272420062069,319.395158262069,-141.17151298793104,107.19376406206894,-78.60969978793105,33.49907056206897,-166.34081858793104,-135.11137993793102,-123.17754053793102,-103.51435238793103,-56.987073937931044,-100.81273778793101,161.217750912069,149.033788062069,162.82333576206895,122.99131656206902,56.31488201206895,176.92522751206897,234.85295469181034,219.69375094181032,100.83975524181035,92.72441319181034,73.54517339181035,14.632626841810346,194.4058246418103,224.39505179181035,-3.741023258189654,26.785524241810347,35.379765991810345,108.84239054181035,101.61702454181035,15.524644991810346,56.53676529181035,96.76015839181035,54.71543264181034,89.20882894181035,134.17827694181034,80.65521669181035,43.54811084181034,95.54706989181035,138.58545339181035,84.85992969181035,128.77132199181034,197.86451059181033,199.64772149181033,38.79042769181034,43.54147854181035,129.45543914181033,104.40701884181034,37.11929764181035,14.485720241810347,-29.266886058189655,179.40755159181035,180.07040779181034,131.35606934181033,81.68760979181036,32.67863824181035,17.852413241810346,189.46121964181035,1695.3606625,1698.608368,1702.97565925,1697.47521985,1550.13839125,1231.228369,1470.27238195,1294.00029905,1368.7422602499998,1186.99105825,1068.7523316,1496.12976685,1345.00586515,1149.86471525,970.35601535,899.92285755,884.8486574,805.79749755,1496.58142125,1267.81303125,1160.2296324499998,1065.07447485,914.8606659000001,896.78221425,813.7979125,1045.7179992,1055.4967835500001,1068.37591555,1079.20072045,703.5815794,530.0512972,216.12884309999998,72.6395296,56.361910449999996,30.2427805,892.8820038,529.94022525,406.58374330000004,72.81899755,47.7142303,30.676231750000003
-115.19323541793102,49.920739942068906,-108.69642475793103,27.201679362068937,-35.71153893793104,-24.797580897931056,-43.156055837931056,-37.97944443793102,77.43533452206898,-22.91316679793103,-21.44337623793106,-201.05324749793104,-255.11379337793105,-261.28691271793105,-303.2000822779311,-314.21310023793103,-253.61365187793103,-320.818912997931,127.11417096206891,202.452520982069,207.93590936206894,259.69829952206896,302.52424954206896,251.772008022069,319.045590922069,-141.47877341793102,106.99671218206898,-79.03818505793105,32.687538742068966,-166.35372071793105,-135.11633317793107,-123.00730521793103,-103.41739105793103,-56.90937651793106,-100.82551207793105,161.0659847820689,149.13419670206892,162.82161602206895,122.94064106206899,56.281067642069,176.845297782069,237.03814652181035,219.69886578181033,103.16919060181034,93.02421772181034,73.61103248181035,14.538365621810346,194.64024392181034,224.43938488181035,-4.169435678189653,26.666552501810347,35.39020068181035,109.72820864181035,102.63326026181035,16.615870821810343,57.51962030181034,97.97291836181036,55.481766881810344,89.82847582181036,133.64711000181035,79.52377340181035,42.885321161810346,94.70461954181035,138.38232692181032,84.59162642181035,128.48067280181033,198.16576740181034,199.38926088181032,38.96781380181035,44.38286690181034,129.66519076181035,104.52423904181035,37.13015492181035,14.334231941810346,-29.266197198189655,179.38294168181034,180.0128473218103,131.71603040181034,82.12436032181036,32.486552441810346,17.869424061810346,189.61906640181033,1694.63819362,1697.51068154,1703.47367932,1697.7080366999999,1550.07736316,1231.11754916,1470.15603028,1293.9041288199999,1368.6819505199999,1186.84593788,1068.58734166,1495.8256589799998,1344.7144333,1149.5831886400001,969.98543556,899.7271202000001,884.3234853600001,805.46484258,1496.48766824,1267.8852171400001,1160.21360344,1065.22799784,915.02505394,896.81369636,813.8837466,1045.82693346,1055.6492503000002,1068.1646974999999,1078.6611381,703.49191924,529.9484812200001,216.05644228,72.66898298000001,56.34937644,30.250317340000002,892.93650592,530.02388942,406.69802094,73.04719378,47.7444189,30.702178019999998
-114.13920199793104,50.821981672069,-109.40251567793105,26.333874432068942,-36.64100899793105,-25.405124257931043,-43.25959028793105,-37.89949467793105,76.64655848206897,-23.452298847931036,-21.91830575793104,-201.78561515793103,-255.66152891793104,-262.433469217931,-304.66107564793106,-315.31791767793106,-255.03186123793105,-322.30925681793104,126.67094402206895,201.956242762069,207.27063602206894,259.285672232069,302.26265911206895,251.35409325206894,318.6823121520689,-141.40302023793103,107.04658420206891,-79.51954705793102,32.24576931206895,-166.27237773793104,-135.03067881793106,-122.94081325793107,-103.31057913793103,-56.73323909793106,-100.76632056793103,161.10416093206896,148.44546904206896,162.66591998206894,122.95147832206897,56.315638272068924,176.88323242206894,239.55905774181034,219.91808810181033,105.65708388181035,93.39186556181036,73.93674534181035,14.414306461810346,194.75893033181035,224.54294272181033,-4.558797818189654,26.650676771810346,35.37900589181035,110.74440422181036,103.84702196181036,17.893241701810346,58.837108991810354,99.08680299181034,56.31949639181035,90.92740509181036,133.00429057181034,79.05458749181035,42.29685042181034,94.28865252181035,137.93834807181034,84.30212837181034,128.32912542181035,198.40559055181032,199.09128041181032,39.15229893181034,44.242087761810346,129.95195804181034,104.66761315181034,37.26547792181035,14.581599611810345,-29.259934198189654,179.38353890181034,179.83788628181034,131.72100860181035,82.53623135181036,32.57728178181035,17.910351241810346,189.49491209181033,1693.77311631,1696.5311130799998,1703.9004188899999,1697.93482066,1550.11454547,1231.020593,1470.0158448,1293.8384896,1368.69392195,1186.75563598,1068.45332233,1495.61706688,1344.30827408,1149.26486226,969.79527673,899.2650618900001,883.9058199799999,805.22401755,1496.492878,1267.76460657,1160.17870576,1065.2858581599999,915.12658534,896.8779862,814.03423387,1045.69612706,1055.6736987,1068.01435157,1078.54564962,703.23006992,529.8799350400001,216.03997174,72.54358567,56.322513029999996,30.23813061,892.98070513,529.54913005,406.32561834,73.028952,47.714210429999994,30.64712768
-112.89790769793106,51.77307822206896,-109.98326781793104,25.40233266206898,-37.358722857931056,-25.986563537931037,-43.488364017931055,-37.79730581793106,75.84790722206898,-23.97290129793103,-22.37912333793106,-202.29870745793104,-256.30348589793107,-263.478027937931,-305.370604417931,-316.829606857931,-256.62869029793103,-323.71416257793106,126.10967274206897,201.540090342069,206.66331542206896,258.837692982069,302.02460954206896,250.97660402206895,318.29395474206893,-141.34987453793104,107.06674070206894,-79.96902725793103,31.847436142068968,-166.26038177793103,-134.97067753793104,-122.02394765793106,-103.22647817793106,-56.66090473793103,-100.79285329793103,161.08124502206894,148.56260990206894,162.62160882206896,122.84069550206898,56.24872582206894,176.79468714206897,242.07690764181032,219.97872440181033,108.24176768181036,94.01869736181035,74.33979472181035,14.370353841810346,195.18194884181034,224.75372708181033,-4.919337238189654,26.620942921810347,35.36498528181035,111.83892408181035,105.31230512181035,19.330286041810346,60.20524252181035,100.75908336181034,57.38923868181035,92.33259520181035,132.59225456181034,78.30646784181035,41.73370104181034,93.67899684181036,137.53815836181033,83.99737360181035,128.40233564181034,198.83110724181032,198.79839976181032,39.24526176181034,44.03535932181035,130.23888996181034,104.86298180181035,37.669891041810345,14.434695001810347,-29.262219558189653,179.43855864181032,179.57476740181033,132.29379736181033,82.76643904181036,32.67228860181035,17.921726681810345,189.74186072181033,1693.01671396,1695.5167088,1704.3346092000002,1698.01266596,1550.09391136,1230.9634866400002,1469.90382364,1293.67498528,1368.77168484,1186.68687004,1068.31023912,1495.3011668,1344.1257474000001,1149.0322216,969.48793492,899.26006864,883.6002638799999,804.9678319999999,1496.32432156,1267.94067888,1160.10050748,1065.32229988,915.3657568799999,896.87621828,813.78721436,1045.71145488,1055.7884764,1067.91261264,1078.39437496,703.17781696,529.8055078,215.67778144000002,72.59966372000001,56.30841528,30.18638292,892.96720208,529.5355738,406.41275988,73.01479652,47.74280976,30.67425172
-111.38818293793103,53.16082523206896,-110.48728306793103,24.308396422068977,-37.99069039793106,-26.505318767931026,-43.56741082793103,-37.45918431793106,75.08767675206892,-24.398462537931028,-22.82962904793105,-202.56454531793105,-256.68903016793104,-264.24643049793104,-307.052962097931,-317.5668937379311,-258.01351490793104,-324.96600396793104,125.97171469206896,201.22384168206898,206.25780462206893,258.550328802069,301.644657742069,250.725140422069,318.14646640206894,-141.02475176793104,107.37139059206896,-80.32840332793106,32.06664818206898,-166.19165724793103,-134.95425483793105,-122.11733917793106,-103.21665411793104,-56.65856714793104,-100.80344465793102,161.16402051206893,148.80359795206894,162.54409714206895,122.85790397206894,56.24223836206896,176.85513176206894,244.77616425181034,220.03428401181034,110.90468727181035,94.55666316181035,74.77682184181035,14.328636061810345,195.45167059181034,224.94091654181034,-5.263666458189654,26.583348371810345,35.315063771810344,113.09288700181035,106.89898743181034,20.899198891810347,62.15796500181035,102.58596821181035,58.739364431810344,94.12232961181034,132.26652313181035,77.67557027181034,40.86492655181035,92.95046877181035,136.85509417181035,83.58620511181034,127.66500437181035,199.23977789181032,198.35315534181035,39.44387336181035,42.06512731181035,130.62048693181032,105.05888495181036,37.74645908181035,14.452323181810346,-29.217699928189653,179.50370997181034,179.27492011181033,132.29164791181034,83.15252966181035,32.74127950181034,17.972342171810347,189.54517934181033,1692.3915591,1694.4481922799998,1704.75338738,1698.31696807,1550.1787562000002,1231.0334105099998,1469.77465936,1293.66079351,1368.92628339,1186.71129064,1068.23564304,1495.11540863,1343.9011806899998,1148.82888276,969.51452087,898.8959438200001,883.37563668,804.83917447,1496.7102224999999,1268.02170522,1160.02108726,1065.3821730000002,915.39762198,896.95027239,814.21734705,1045.67666049,1055.80471034,1067.85956447,1079.0194505900001,703.1760842699999,529.8054329099999,215.75903128,72.62872096000001,56.37011122,30.11276354,893.04403037,529.73087931,406.42198873,72.98611152000001,47.80536002,30.70824037
