,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
23,-33.746758,-36.92003,-21.599457,-26.613499,88.65012,-35.13067,-34.286957,-144.17299,103.09184,-109.625916,29.549261,190.3656,59.243584,300.98947,293.74084,69.938934,66.731186,70.836,245.60474,234.42287,73.34663,63.536896,1531.1301,1188.5609,1397.8875,1231.1775,1383.6599,1143.1631,1030.5026,976.69226,972.0562,1033.9703,1031.585
24,-33.367714,-36.790207,-21.39867,-26.63704,89.58287,-35.006485,-34.292686,-144.50111,102.64523,-109.61607,29.550812,193.60556,58.487633,302.78183,293.72632,72.22618,65.40963,68.55905,242.81717,232.1481,71.03034,61.36637,1531.2545,1189.98,1396.657,1230.1377,1384.8926,1144.4907,1031.2783,976.6522,971.86707,1034.9889,1032.3242
25,-32.99376,-36.5955,-21.215302,-26.67139,90.560234,-34.842865,-34.254562,-144.81189,102.22922,-109.57325,29.585789,196.57468,57.752296,304.46033,293.71768,74.477905,64.1787,66.44328,240.16724,230.10703,68.850174,59.351273,1531.2876,1191.291,1395.4624,1229.1162,1385.9745,1145.7031,1031.9803,976.61115,971.6525,1035.9393,1032.9934
26,-32.61699,-36.31947,-21.058083,-26.721188,91.56115,-34.630188,-34.172226,-145.10934,101.830536,-109.49425,29.659138,199.21753,57.00985,305.99222,293.68747,76.64667,63.035995,64.497665,237.68402,228.30437,66.817276,57.509834,1531.2438,1192.4861,1394.3423,1228.1416,1386.8903,1146.7843,1032.5983,976.582,971.4189,1036.8016,1033.5837
27,-32.228973,-35.961887,-20.9347,-26.791382,92.561775,-34.36862,-34.053665,-145.39737,101.430595,-109.38463,29.7698,201.4987,56.239624,307.35785,293.61188,78.685234,61.972305,62.720867,235.38931,226.71892,64.93506,55.84839,1531.1411,1193.5623,1393.3312,1227.2441,1387.632,1147.7288,1033.1239,976.57574,971.17596,1037.5575,1034.0859
28,-31.823275,-35.539318,-20.851727,-26.888424,93.53787,-34.068024,-33.913395,-145.67763,101.01158,-109.257866,29.910086,203.4083,55.43466,308.55453,293.475,80.55286,60.971844,61.099728,233.29202,225.30698,63.19694,54.357063,1530.999,1194.5227,1392.4551,1226.4535,1388.2008,1148.5427,1033.551,976.60077,970.9373,1038.194,1034.4908
29,-31.397188,-35.08066,-20.814236,-27.0205,94.4674,-33.744377,-33.768246,-145.94914,100.56262,-109.13127,30.067394,204.9649,54.60491,309.59674,293.2722,82.2225,60.014404,59.60999,231.38486,224.01184,61.585712,53.009247,1530.836,1195.3756,1391.7272,1225.7936,1388.6079,1149.2441,1033.8771,976.6617,970.7186,1038.7073,1034.7919
30,-30.952162,-34.619213,-20.824722,-27.196125,95.33353,-33.41472,-33.632484,-146.20949,100.08406,-109.02023,30.227564,206.215,53.77488,310.51297,293.011,83.68711,59.07908,58.219845,229.64418,222.77713,60.07546,51.76587,1530.6663,1196.1333,1391.144,1225.276,1388.8746,1149.8591,1034.1057,976.7594,970.53455,1039.1051,1034.9888
31,-30.493063,-34.18393,-20.881554,-27.421253,96.12774,-33.092865,-33.51419,-146.45695,99.58806,-108.93335,30.37844,207.22818,52.975525,311.3397,292.70947,84.96293,58.14862,56.89581,228.03413,221.55946,58.636066,50.583954,1530.4971,1196.811,1390.6841,1224.8943,1389.031,1150.4165,1034.249,976.88983,970.3945,1039.4073,1035.0914
32,-30.026644,-33.793026,-20.977585,-27.695782,96.852,-32.787506,-33.414368,-146.6925,99.09531,-108.87054,30.512375,208.08914,52.233154,312.11465,292.39197,86.08829,57.21307,55.609364,226.51358,220.3375,57.239384,49.427002,1530.3279,1197.4257,1390.3092,1224.6217,1389.1136,1150.9418,1034.3298,977.04297,970.2986,1039.6433,1035.1215
33,-29.55976,-33.451927,-21.099865,-28.011158,97.51877,-32.50301,-33.32897,-146.92061,98.6284,-108.82474,30.626846,208.88676,51.55976,312.87134,292.0828,87.117256,56.271168,54.342037,225.04388,219.1138,55.864635,48.27353,1530.1511,1197.9943,1389.9689,1224.4124,1389.1609,1151.453,1034.379,977.20294,970.2357,1039.8469,1035.1101
