,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
26,-18.554003,-21.694069,-8.244385,-5.8283176,73.41604,-20.643616,-23.832493,-148.8269,128.8646,-71.20125,18.04708,51.038536,42.26104,178.37161,228.16214,-16.065176,51.642433,35.48401,222.2443,199.7384,39.873924,31.297897,1547.4171,1206.0298,1459.0421,1284.754,1353.2494,1152.9298,1056.2941,1022.08325,1018.5537,1057.1223,1054.0575
27,-18.763075,-21.80586,-8.396423,-5.8354206,73.22095,-20.99297,-24.270016,-148.97664,128.79965,-71.152084,17.715338,50.329094,42.122158,177.51366,227.34659,-16.466654,50.96582,35.1736,222.23212,199.29987,39.505737,31.211205,1546.2498,1204.6481,1458.0414,1283.1794,1352.3053,1152.2311,1054.4347,1021.44055,1018.22473,1056.1238,1053.7086
28,-19.143122,-21.97966,-8.719013,-5.880102,72.88733,-21.28736,-24.577723,-149.08316,128.76936,-71.20398,17.519016,49.58165,41.99483,176.61522,226.59735,-16.896353,50.49349,34.834156,222.29768,198.98346,39.310165,31.127674,1545.2509,1203.428,1457.1454,1281.7808,1351.3568,1151.4283,1052.9299,1020.9116,1017.7497,1055.115,1053.1807
29,-19.570555,-22.171227,-9.102776,-5.9307613,72.526245,-21.552208,-24.818962,-149.17285,128.77028,-71.31658,17.381264,48.842056,41.881523,175.69522,225.88692,-17.333246,50.13769,34.51062,222.43169,198.76636,39.210857,31.04657,1544.3408,1202.352,1456.3124,1280.544,1350.4589,1150.6008,1051.6791,1020.4735,1017.2564,1054.1561,1052.5228
30,-19.973543,-22.366419,-9.522881,-6.007412,72.18317,-21.816067,-25.023493,-149.27475,128.77573,-71.47338,17.254797,48.113113,41.771515,174.78171,225.22644,-17.764841,49.848553,34.235855,222.63666,198.63574,39.169483,30.978275,1543.5787,1201.4294,1455.6289,1279.5033,1349.7144,1149.8442,1050.6482,1020.13135,1016.8484,1053.3003,1051.8414
31,-20.360613,-22.561783,-9.961002,-6.082636,71.8265,-22.095366,-25.20072,-149.37608,128.78593,-71.65659,17.118046,47.36857,41.664112,173.86554,224.6043,-18.219713,49.6032,34.021374,222.90652,198.56,39.166145,30.92487,1542.927,1200.6001,1455.0824,1278.5946,1349.0782,1149.1531,1049.763,1019.8251,1016.5322,1052.5281,1051.15
32,-20.736933,-22.757427,-10.392334,-6.1286736,71.44446,-22.382092,-25.354942,-149.4541,128.81247,-71.85056,16.97635,46.603798,41.560646,172.94354,224.00937,-18.707193,49.3895,33.85756,223.23383,198.50632,39.190186,30.880863,1542.3629,1199.843,1454.649,1277.7814,1348.5214,1148.5264,1048.9761,1019.55774,1016.2854,1051.8374,1050.4817
33,-21.101992,-22.953012,-10.806072,-6.138014,71.03839,-22.66969,-25.494581,-149.50177,128.85925,-72.04811,16.831068,45.8239,41.464233,172.01932,223.43619,-19.22135,49.200714,33.735195,223.612,198.45987,39.23976,30.84631,1541.8711,1199.1526,1454.317,1277.055,1348.0331,1147.9617,1048.2731,1019.3355,1016.101,1051.2223,1049.8562
34,-21.451418,-23.149551,-11.19862,-6.114313,70.6158,-22.955027,-25.627922,-149.52179,128.92508,-72.24759,16.681547,45.03676,41.37606,171.09622,222.8771,-19.751879,49.02922,33.64589,224.03308,198.41553,39.310127,30.81895,1541.4325,1198.518,1454.0667,1276.3997,1347.602,1147.4484,1047.6377,1019.15894,1015.9702,1050.6666,1049.2772
35,-21.792036,-23.347406,-11.572975,-6.061762,70.174126,-23.239698,-25.760723,-149.51544,129.0072,-72.448166,16.525553,44.25023,41.29834,170.17749,222.32915,-20.290464,48.871544,33.58565,224.49323,198.37039,39.400978,30.797325,1541.0366,1197.9344,1453.8859,1275.8075,1347.2272,1146.9838,1047.0618,1019.02954,1015.8864,1050.1573,1048.747
36,-22.131102,-23.547102,-11.93211,-5.980047,69.705925,-23.527294,-25.89756,-149.4797,129.10252,-72.64947,16.358553,43.478477,41.23153,169.26944,221.79195,-20.828825,48.726025,33.55013,224.98761,198.31776,39.511814,30.777634,1540.6803,1197.4069,1453.7612,1275.2708,1346.9159,1146.5706,1046.5398,1018.94525,1015.8435,1049.6924,1048.2651
37,-22.473463,-23.751554,-12.2741165,-5.868473,69.20811,-23.819696,-26.043972,-149.4143,129.20953,-72.8524,16.178207,42.727043,41.174255,168.37537,221.26369,-21.3632,48.590294,33.531837,225.50885,198.24963,39.639015,30.75772,1540.3606,1196.9325,1453.681,1274.7823,1346.6658,1146.2047,1046.0662,1018.89954,1015.8346,1049.2693,1047.8258
38,-22.817793,-23.960745,-12.598827,-5.7283497,68.68424,-24.116438,-26.201122,-149.32101,129.32721,-73.057045,15.985694,41.998283,41.126938,167.49475,220.74226,-21.891779,48.463688,33.527164,226.05133,198.16391,39.780945,30.7374,1540.0736,1196.5066,1453.6373,1274.3344,1346.469,1145.8807,1045.634,1018.8874,1015.85425,1048.8851,1047.4255
39,-23.16236,-24.175259,-12.904858,-5.560047,68.13761,-24.416224,-26.37052,-149.2004,129.45499,-73.26443,15.781209,41.293983,41.088627,166.6282,220.22595,-22.412905,48.343914,33.531048,226.61,198.05579,39.93456,30.714699,1539.8126,1196.1244,1453.6224,1273.9204,1346.3162,1145.5936,1045.2397,1018.9036,1015.89813,1048.5356,1047.0618
40,-23.506994,-24.396305,-13.192738,-5.365944,67.56982,-24.71891,-26.553478,-149.05347,129.59149,-73.47519,15.564147,40.615326,41.05826,165.7761,219.71301,-22.924463,48.228786,33.53966,227.18079,197.92258,40.096954,30.687931,1539.573,1195.7805,1453.6312,1273.5349,1346.2007,1145.3394,1044.8801,1018.94336,1015.9623,1048.2177,1046.7314
41,-23.849653,-24.623293,-13.461945,-5.1482716,66.98462,-25.023077,-26.75021,-148.88104,129.73581,-73.68873,15.334878,39.961784,41.034737,164.93822,219.20128,-23.426683,48.115337,33.551083,227.76057,197.76291,40.26619,30.655697,1539.3496,1195.4684,1453.658,1273.1708,1346.1167,1145.1141,1044.5503,1019.00183,1016.04114,1047.926,1046.4329
42,-24.193148,-24.8566,-13.71431,-4.9095936,66.38292,-25.328697,-26.961552,-148.68465,129.88705,-73.90474,15.093349,39.332283,41.018787,164.11522,218.69035,-23.917452,48.00341,33.563026,228.34653,197.57645,40.440582,30.61753,1539.1399,1195.1832,1453.7012,1272.8253,1346.0592,1144.915,1044.2476,1019.0765,1016.12933,1047.6556,1046.1628
43,-24.538324,-25.09517,-13.950012,-4.6513996,65.764984,-25.636044,-27.185257,-148.4657,130.04425,-74.12286,14.840515,38.72888,41.010437,163.30829,218.17949,-24.395426,47.89285,33.573757,228.93726,197.36134,40.617355,30.573296,1538.9425,1194.9232,1453.756,1272.4926,1346.0259,1144.7432,1043.9703,1019.1653,1016.22394,1047.408,1045.9188
44,-24.887545,-25.338474,-14.172028,-4.3762016,65.129944,-25.945553,-27.42063,-148.22565,130.206,-74.34356,14.57647,38.15007,41.009323,162.51672,217.66803,-24.861914,47.783512,33.582447,229.53151,197.11777,40.79624,30.52303,1538.757,1194.6865,1453.8198,1272.1694,1346.014,1144.5969,1043.7162,1019.2643,1016.32166,1047.1803,1045.6968
45,-25.243471,-25.586922,-14.382969,-4.086006,64.4766,-26.25773,-27.667265,-147.96614,130.37093,-74.5672,14.301014,37.59372,41.015034,161.7393,217.15546,-25.318254,47.67511,33.58827,230.1281,196.84653,40.97734,30.466965,1538.5824,1194.4708,1453.8909,1271.8535,1346.0205,1144.4744,1043.4824,1019.37085,1016.4196,1046.971,1045.4943
46,-25.606394,-25.840109,-14.585033,-3.7823467,63.806152,-26.572227,-27.923882,-147.68909,130.53796,-74.79372,14.014938,37.057808,41.028236,160.97444,216.64201,-25.764936,47.56848,33.59153,230.72546,196.5502,41.16114,30.40583,1538.4178,1194.2743,1453.9678,1271.5426,1346.0425,1144.3727,1043.2664,1019.48315,1016.5157,1046.7787,1045.3104
47,-25.976686,-26.097824,-14.779461,-3.4666538,63.120445,-26.888832,-28.189316,-147.39658,130.70636,-75.023575,13.719013,36.54232,41.0502,160.22249,216.1286,-26.20146,47.464314,33.592365,231.32233,196.23013,41.347427,30.339863,1538.2598,1194.0939,1454.0464,1271.2327,1346.076,1144.2888,1043.0651,1019.59985,1016.60815,1046.6018,1045.1443
48,-26.354757,-26.359856,-14.967182,-3.1398182,62.421223,-27.206806,-28.462423,-147.08974,130.87587,-75.25726,13.414395,36.048195,41.08159,159.48456,215.61623,-26.627539,47.363323,33.59098,231.91843,195.88733,41.53627,30.269005,1538.1042,1193.9266,1454.122,1270.9197,1346.1176,1144.2179,1042.8772,1019.7187,1016.6961,1046.4382,1044.9927
49,-26.73921,-26.624538,-15.14798,-2.8028584,61.71219,-27.524158,-28.741417,-146.77011,131.04659,-75.49467,13.1028805,35.572655,41.121414,158.75958,215.10535,-27.04481,47.265297,33.58724,232.51381,195.52254,41.72668,30.193462,1537.946,1193.7673,1454.1895,1270.6,1346.161,1144.1548,1042.7008,1019.83655,1016.7781,1046.285,1044.8514
50,-27.12766,-26.89016,-15.321144,-2.4566402,60.997635,-27.840542,-29.02671,-146.44019,131.21721,-75.733345,12.786221,35.11001,41.168182,158.04555,214.59506,-27.45548,47.171425,33.579464,233.11032,195.13882,41.918167,30.1171,1537.7797,1193.6093,1454.2429,1270.2712,1346.1987,1144.0925,1042.5334,1019.94824,1016.8547,1046.1405,1044.715
51,-27.521818,-27.156242,-15.489735,-2.101265,60.274506,-28.155813,-29.31706,-146.09995,131.38794,-75.9735,12.466603,34.659782,41.224133,157.34052,214.08617,-27.85945,47.082806,33.57056,233.70967,194.74216,42.115025,30.040077,1537.6128,1193.4594,1454.2872,1269.9346,1346.2362,1144.0336,1042.3771,1020.0589,1016.9272,1046.004,1044.587
52,-27.92188,-27.42182,-15.65588,-1.7376213,59.543003,-28.46946,-29.610472,-145.74963,131.55855,-76.21492,12.144917,34.220253,41.28924,156.64267,213.57942,-28.257353,46.999947,33.562153,234.31204,194.33504,42.317726,29.962456,1537.4464,1193.3173,1454.3234,1269.5898,1346.2736,1143.9769,1042.2303,1020.168,1016.99506,1045.875,1044.4667
53,-28.32791,-27.685959,-15.821449,-1.3666325,58.803543,-28.78101,-29.905468,-145.38957,131.72888,-76.45699,11.82192,33.78943,41.363544,155.95041,213.07542,-28.649988,46.923508,33.55579,234.91782,193.91977,42.52665,29.88496,1537.2799,1193.1815,1454.3519,1269.2363,1346.3097,1143.9209,1042.0914,1020.2747,1017.0573,1045.7527,1044.3524
54,-28.740164,-27.947987,-15.987831,-0.98929596,58.056866,-29.08988,-30.201088,-145.02036,131.89883,-76.69914,11.498219,33.365685,41.44738,155.26239,212.57452,-29.037966,46.854065,33.55309,235.52756,193.49893,42.742195,29.808846,1537.1127,1193.0505,1454.3729,1268.8746,1346.3438,1143.8645,1041.9591,1020.37885,1017.1136,1045.6365,1044.2429
55,-29.16155,-28.207914,-16.152596,-0.60715485,57.306763,-29.393135,-30.49771,-144.64444,132.0697,-76.940895,11.17338,32.949577,41.542763,154.57732,212.07553,-29.421064,46.79063,33.556293,236.1415,193.07797,42.96284,29.736584,1536.9381,1192.9226,1454.3765,1268.5082,1346.3718,1143.8031,1041.8322,1020.4807,1017.1645,1045.5243,1044.1329
56,-29.591337,-28.46455,-16.318562,-0.22097588,56.55239,-29.69153,-30.7934,-144.2619,132.2411,-77.18113,10.848394,32.53824,41.64888,153.89377,211.57933,-29.800669,46.73409,33.56629,236.76056,192.65862,43.190067,29.668793,1536.7598,1192.7977,1454.3684,1268.1376,1346.3967,1143.7383,1041.7095,1020.58105,1017.2104,1045.4164,1044.0239
57,-30.029036,-28.7169,-16.487595,0.16856384,55.79352,-29.985086,-31.086794,-143.87296,132.41298,-77.41885,10.5243225,32.129738,41.765347,153.21085,211.08643,-30.177458,46.68511,33.583797,237.38531,192.24268,43.424755,29.606464,1536.5789,1192.6753,1454.3522,1267.763,1346.4191,1143.6702,1041.5907,1020.6799,1017.2514,1045.3126,1043.9166
58,-30.474424,-28.964243,-16.66122,0.56085205,55.030193,-30.273552,-31.376904,-143.47774,132.58531,-77.65313,10.202108,31.722336,41.891808,152.52765,210.59708,-30.552122,46.644035,33.60945,238.01633,191.83185,43.667572,29.550564,1536.3962,1192.5547,1454.3296,1267.3849,1346.4393,1143.5989,1041.475,1020.77734,1017.28766,1045.2124,1043.8109
59,-30.92737,-29.205975,-16.840603,0.95531464,54.262615,-30.5566,-31.662994,-143.07654,132.75813,-77.883194,9.882526,31.314621,42.02816,151.84344,210.11148,-30.925058,46.61119,33.643948,238.65414,191.42795,43.9192,29.502079,1536.2124,1192.4355,1454.3024,1267.0037,1346.4575,1143.5239,1041.362,1020.87366,1017.3193,1045.1151,1043.7067
60,-31.388895,-29.441778,-17.025612,1.3509264,53.491924,-30.833794,-31.944778,-142.66982,132.93137,-78.108734,9.565755,30.905144,42.175316,151.15762,209.62924,-31.296564,46.5876,33.687313,239.29881,191.03339,44.180126,29.462471,1536.0266,1192.3191,1454.27,1266.6226,1346.4722,1143.445,1041.2533,1020.96924,1017.347,1045.0201,1043.6025
61,-31.858984,-29.671183,-17.217003,1.7469931,52.718502,-31.104923,-32.221806,-142.25786,133.10486,-78.32906,9.252346,30.49273,42.33351,150.46933,209.15045,-31.667051,46.57366,33.740158,239.9508,190.64983,44.450855,29.43275,1535.8389,1192.2051,1454.2336,1266.2421,1346.4835,1143.3618,1041.148,1021.0644,1017.37103,1044.9274,1043.4989
62,-32.337593,-29.893831,-17.415775,2.1429892,51.942535,-31.369843,-32.493637,-141.84087,133.27864,-78.54358,8.942808,30.076286,42.502754,149.77792,208.67522,-32.036858,46.56952,33.803066,240.61057,190.27863,44.731827,29.413704,1535.6495,1192.0933,1454.1943,1265.8623,1346.4917,1143.2745,1041.0449,1021.15967,1017.3915,1044.8372,1043.3959
63,-32.82469,-30.109283,-17.622528,2.538353,51.164356,-31.628275,-32.75982,-141.41908,133.45262,-78.75176,8.637622,29.65487,42.68319,149.08278,208.20358,-32.406296,46.5754,33.87656,241.27849,189.92113,45.02342,29.406193,1535.4587,1191.9833,1454.1526,1265.4838,1346.4965,1143.183,1040.9438,1021.2554,1017.40857,1044.7494,1043.2935
64,-33.320145,-30.317238,-17.837708,2.9326239,50.384315,-31.880013,-33.01995,-140.99277,133.6267,-78.95326,8.337118,29.227783,42.8749,148.38336,207.73557,-32.775436,46.59141,33.961098,241.95483,189.5785,45.325897,29.410847,1535.2662,1191.8748,1454.1086,1265.1063,1346.498,1143.0872,1040.8445,1021.35187,1017.4224,1044.664,1043.1918
65,-33.82383,-30.51735,-18.061718,3.325407,49.602814,-32.12474,-33.273518,-140.5621,133.80092,-79.147736,8.041777,28.794487,43.077938,147.6794,207.2711,-33.144226,46.617546,34.05695,242.63971,189.25165,45.63933,29.428104,1535.0719,1191.7676,1454.0625,1264.7302,1346.4961,1142.9872,1040.7466,1021.4492,1017.4332,1044.5807,1043.0907
66,-34.33577,-30.709358,-18.295147,3.7163124,48.82009,-32.362232,-33.52025,-140.12723,133.97527,-79.33485,7.751922,28.3544,43.29229,146.97054,206.8102,-33.512672,46.6539,34.164345,243.33324,188.94138,45.96387,29.458431,1534.8755,1191.6615,1454.0144,1264.3556,1346.4904,1142.883,1040.6504,1021.5475,1017.44116,1044.4993,1042.9904
67,-34.856186,-30.893124,-18.53849,4.1049795,48.036194,-32.592373,-33.76001,-139.6882,134.14964,-79.51445,7.4677424,27.90686,43.51808,146.2562,206.35281,-33.88098,46.70057,34.2835,244.03564,188.64844,46.29981,29.50241,1534.677,1191.5563,1453.9647,1263.9827,1346.4806,1142.7745,1040.5554,1021.647,1017.44635,1044.4202,1042.8905
68,-35.385033,-31.06855,-18.792263,4.4910727,47.251255,-32.815075,-33.992588,-139.24512,134.324,-79.68637,7.1894417,27.451424,43.75521,145.53606,205.89886,-34.249336,46.757423,34.414555,244.74695,188.37332,46.647236,29.560177,1534.4764,1191.4519,1453.9136,1263.6113,1346.4668,1142.6617,1040.4615,1021.7478,1017.4488,1044.343,1042.791
69,-35.922348,-31.235558,-19.05685,4.874234,46.465374,-33.03038,-34.217773,-138.79825,134.49825,-79.85068,6.9170637,26.98774,44.003716,144.80984,205.44827,-34.617935,46.824448,34.55768,245.46732,188.11667,47.006214,29.63189,1534.2732,1191.348,1453.8605,1263.2412,1346.4484,1142.5444,1040.3687,1021.85,1017.4485,1044.2675,1042.6918
70,-36.468094,-31.394012,-19.332737,5.2540703,45.678715,-33.23825,-34.4355,-138.34775,134.67206,-80.00728,6.6507063,26.515343,44.263542,144.07712,205.00095,-34.987022,46.90156,34.712914,246.19681,187.87886,47.376835,29.71772,1534.0674,1191.2446,1453.8055,1262.8722,1346.4253,1142.4227,1040.2766,1021.9534,1017.44543,1044.1936,1042.5925
71,-37.022095,-31.54369,-19.62035,5.63029,44.891617,-33.438515,-34.645485,-137.89372,134.84537,-80.15605,6.3905163,26.03402,44.534515,143.33762,204.55678,-35.35665,46.988594,34.880096,246.93527,187.66013,47.758846,29.81773,1533.8584,1191.1415,1453.7487,1262.5039,1346.3973,1142.2966,1040.1853,1022.05804,1017.4396,1044.1212,1042.4933
72,-37.584602,-31.684532,-19.920082,6.002591,44.104046,-33.63115,-34.847683,-137.43633,135.01807,-80.29706,6.136532,25.54358,44.816628,142.59108,204.11565,-35.726913,47.08546,35.05911,247.6827,187.46082,48.152206,29.93206,1533.6459,1191.0385,1453.6897,1262.1362,1346.364,1142.1656,1040.0944,1022.16394,1017.43097,1044.0504,1042.3937
73,-38.15571,-31.816574,-20.232212,6.3707447,43.315872,-33.816246,-35.042046,-136.97563,135.19006,-80.43037,5.888714,25.043571,45.109726,141.83716,203.67738,-36.098045,47.19198,35.249912,248.439,187.28104,48.55685,30.06057,1533.4296,1190.9355,1453.6288,1261.769,1346.3251,1142.03,1040.0039,1022.2711,1017.4196,1043.9808,1042.2941
